"Xylocopa",NA,"violacea",NA,NA,NA,"Spain  Jávea",38.767603,0.196981,NA,2020,2,2,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_67"
"Apis",NA,"mellifera",NA,NA,NA,"Spain  Larraun",42.935067,-1.879448,NA,2020,2,3,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_68"
"Apis",NA,"mellifera",NA,NA,NA,"Spain  Olza",42.838802,-1.792654,NA,2020,2,5,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_69"
"Bombus",NA,"terrestris",NA,NA,NA,"Spain  Cizur",42.750765,-1.719802,NA,2020,2,23,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_70"
"Apis",NA,"mellifera",NA,NA,NA,"Spain  Cizur",42.74671,-1.723387,NA,2020,2,23,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_71"
"Bombus",NA,"terrestris",NA,NA,NA,"Spain  Jávea",38.767295,0.197518,NA,2020,2,19,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_72"
"Eucera",NA,"nigrilabris",NA,NA,NA,"Spain  Mendigorría",42.601706,-1.874977,NA,2020,2,15,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_73"
"Bombus",NA,"terrestris",NA,NA,NA,"Spain  Lónguida",42.77734,-1.417999,NA,2020,2,10,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_74"
"Xylocopa",NA,"cantabrita",NA,NA,NA,"Spain  Parque Dunar  Matalascañas",37.01418,-6.571804,NA,2020,2,22,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_75"
"Bombus",NA,"terrestris",NA,NA,NA,"Spain  Cascante",41.995457,-1.791342,NA,2020,2,1,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_76"
"Bombus",NA,"terrestris",NA,NA,NA,"Spain  Sierra Blanca",36.577757,-4.883351,NA,2020,2,22,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_77"
"Apis",NA,"mellifera",NA,NA,NA,"Spain  Lónguida",42.77734,-1.417999,NA,2020,2,10,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_78"
"Bombus",NA,"terrestris",NA,NA,NA,"Spain  Aranguren",42.769577,-1.523465,NA,2020,2,4,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_79"
"Bombus",NA,"pratorum",NA,NA,NA,"Spain  Larraun",42.935028,-1.881355,NA,2020,2,3,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_80"
"Xylocopa",NA,"violacea",NA,NA,NA,"Spain  O Grove",42.476648,-8.869454,NA,2020,2,22,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_81"
"Bombus",NA,"terrestris",NA,NA,"Comunidad Valenciana",NA,38.838319,-0.390616,NA,2020,2,17,NA,NA,"supergan","supergan",0,0,0,1,NA,NA,NA,NA,"Gbif/iNat",NA,"55_Internet_82"
