Genus;Subgenus;Species;Subspecies;Country;Province;Locality;Latitude;Longitude;"Coordinate precision (e.g. GPS; ~10km) ";Year;month;day;Collector;Determined by;Female;Male;Worker;Not specified;Reference (doi);Flowers visited;Local Box No.;Local_ID;Authors to give credit;Any other additional data;Notes and queries;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001755;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001756;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001757;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001758;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001759;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001760;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001761;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001762;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001763;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001764;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001765;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001766;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001767;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001768;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001769;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001770;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001771;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001772;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001773;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001774;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001775;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001776;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001777;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001778;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001779;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001780;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001781;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001782;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001783;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001784;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001785;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001786;F. Torres;Fuego 2002;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001787;F. Torres;Fuego 2002;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001788;F. Torres;Fuego 2002;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Villarino de los Aires;41,259473;-6,48119;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001789;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001790;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001791;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001792;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001793;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001794;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001795;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001796;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001797;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001798;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001799;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001800;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001801;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001802;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001803;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001804;F. Torres;Fuego 2004;NA;;;;
Andrena;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001805;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001806;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001807;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001808;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;1;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001809;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001810;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001811;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001812;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001813;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001814;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001815;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001816;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001817;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001818;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001819;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001820;F. Torres;Fuego 2004;NA;;;;
Nomioides;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001821;F. Torres;Fuego 2004;NA;;;;
Nomada;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001822;F. Torres;Fuego 2004;NA;;;;
Nomada;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001823;F. Torres;Fuego 2004;NA;;;;
Nomada;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001824;F. Torres;Fuego 2004;NA;;;;
Nomada;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001825;F. Torres;Fuego 2004;NA;;;;
Nomada;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001826;F. Torres;Fuego 2004;NA;;;;
Nomada;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001827;F. Torres;Fuego 2004;NA;;;;
Nomada;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001828;F. Torres;Fuego 2004;NA;;;;
Nomada;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001829;F. Torres;Fuego 2004;NA;;;;
Nomada;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001830;F. Torres;Fuego 2004;NA;;;;
Nomada;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001831;F. Torres;Fuego 2004;NA;;;;
Nomia;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001832;F. Torres;Fuego 2004;NA;;;;
Nomia;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;15;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001833;F. Torres;Fuego 2004;NA;;;;
Nomia;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001834;F. Torres;Fuego 2004;NA;;;;
Nomia;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001835;F. Torres;Fuego 2004;NA;;;;
Nomia;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;1;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001836;F. Torres;Fuego 2004;NA;;;;
Nomia;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;0;0;0;1;NA;NA;6;APO001837;F. Torres;Fuego 2004;NA;;;;
Sphecodes;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;1;0;0;NA;NA;6;APO001838;F. Torres;Fuego 2004;NA;;;;
Sphecodes;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001839;F. Torres;Fuego 2004;NA;;;;
Sphecodes;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001840;F. Torres;Fuego 2004;NA;;;;
Sphecodes;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001841;F. Torres;Fuego 2004;NA;;;;
Sphecodes;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001842;F. Torres;Fuego 2004;NA;;;;
Sphecodes;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001843;F. Torres;Fuego 2004;NA;;;;
Sphecodes;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001844;F. Torres;Fuego 2004;NA;;;;
Sphecodes;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001845;F. Torres;Fuego 2004;NA;;;;
Sphecodes;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001846;F. Torres;Fuego 2004;NA;;;;
Sphecodes;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;9;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001847;F. Torres;Fuego 2004;NA;;;;
Bombus ;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;0;1;0;NA;NA;6;APO001848;F. Torres;Fuego 2004;NA;;;;
Bombus ;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;0;0;1;0;NA;NA;6;APO001849;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001850;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001851;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001852;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001853;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001854;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001855;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001856;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001857;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001858;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001859;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001860;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001861;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001862;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;6;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001863;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001864;F. Torres;Fuego 1998;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001865;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001866;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001867;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001868;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001869;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001870;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001871;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;8;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001872;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001873;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001874;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001875;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;15;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001876;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;1;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001877;F. Torres;Fuego 2004;NA;;;;
Hylaeus;NA;NA;NA;Spain;Salamanca;Pereña de la Ribera ;41,212607;-6,559011;NA;2005;7;31;F. Torres;F. Torres;1;0;0;0;NA;NA;6;APO001878;F. Torres;Fuego 2004;NA;;;;
