ID;Familia;Especie;Fecha;Localidad;Municipio;Provincia;País;Hábitat;Altitud;Hora;Sexo;Recolector;Identificador;Identificador 2;Identificador 3;Fila;Armario/estantería;Balda;Caja;latitud;longitud;Observaciones;Identificación inicial;Otra identificación posterior
BOS-HYM-N02418;Apidae;Apis mellifera;15/07/1988;S. Pedro (Soto de Luiña);Cudillero;Asturias;España;;;;;Nieves Egocheaga;Nieves Egocheaga;;;2;7;;7.14;;;;Apis mellifica;
BOS-HYM-N02419;Apidae;Apis mellifera;15/05/1980;Sierra del Sueve;;Asturias;España;;;;;E. Ferreras;;;;2;7;;7.14;;;;;
BOS-HYM-N02420;Apidae;Apis mellifera;17/05/1980;Grado;Grado;Asturias;España;Sobre planta;;;;B. M. Miranda;A. Anadón-A. Quero;;;2;7;;7.14;;;;Apis mellifica;
BOS-HYM-N02421;Apidae;Apis mellifera;16/05/1990;Parque de invierno (Oviedo);Oviedo;Asturias;España;;;;;Gemma Llaneza;Gemma Llaneza;;;2;7;;7.14;;;;;
BOS-HYM-N02422;Apidae;Apis mellifera;15/06/1990;La Toba (Avilés);Avilés;Asturias;España;;;;;Carlos J. Fco;Carlos J. Fco;;;2;7;;7.14;;;;;
BOS-HYM-N02423;Apidae;Apis mellifera;16/03/1988;Carbajal;;León;España;;;;;Pellitero;Pellitero;;;2;7;;7.14;;;;;
BOS-HYM-N02424;Apidae;Apis mellifera;17/06/1990;Parque invierno (Oviedo);Oviedo;Asturias;España;;;;;Clara Fdez Ochoa;Clara Fdez Ochoa;;;2;7;;7.14;;;;Apis mellifica;
BOS-HYM-N02425;Apidae;Apis mellifera;16/03/1988;Carbajal;;León;España;;;;;Quintana;Quintana;;;2;7;;7.14;;;;;
BOS-HYM-N02426;Apidae;Apis mellifera;18/04/1994;Zurita;;Cantabria;España;;;;;Laura Alonso;Patricia Alonso;;;2;7;;7.14;;;;Apis mellifica;
BOS-HYM-N02427;Apidae;Apis mellifera;02/06/1994;Oviedo;Oviedo;Asturias;España;;;;;Blanca Glez;Blanca Glez;;;2;7;;7.14;;;;Apis mellifica;
BOS-HYM-N02428;Apidae;Apis mellifera;28/07/1994;Verdicio;Gozón;Asturias;España;;;;;Begoña Galán Suárez;Begoña Galán Suárez;;;2;7;;7.14;;;;Apis mellifica;
BOS-HYM-N02429;Apidae;Apis mellifera;17/11/1993;Allariz;Allariz;Orense;España;;;;;Alberto López;Alberto López;;;2;7;;7.14;;;;Apis mellifica;
BOS-HYM-N02430;Apidae;Apis mellifera;24/03/1994;Tiñana;Siero;Asturias;España;;;;;Ana Benito;Ana Benito;;;2;7;;7.14;;;;;
BOS-HYM-N02431;Apidae;Apis mellifera;19/08/1993;La Barraca-Riaño;Langreo;Asturias;España;;;;;A. Noval;A. Noval;;;2;7;;7.14;;;;;
BOS-HYM-N02432;Apidae;Apis mellifera;12/07/1992;Arnao;Castrillón;Asturias;España;;;;;Ricardo R. Fdez;Ricardo R. Fdez;;;2;7;;7.14;;;;;
BOS-HYM-N02433;Apidae;Apis mellifera;08/05/1994;Peón;Villaviciosa;Asturias;España;;;;;Carmela Menéndez;Carmela Menéndez;;;2;7;;7.14;;;;;
BOS-HYM-N02434;Apidae;Apis mellifera;15/08/1993;Sama de Langreo;Langreo;Asturias;España;;;;;Pablo Prado Aller;Pablo Prado Aller;;;2;7;;7.14;;;;Apis mellifica;
BOS-HYM-N02435;Apidae;Apis mellifera;_/10/1989;Luarca?;Valdés;Asturias;España;;;;;A. Busto;;;;2;7;;7.14;;;;;
BOS-HYM-N02436;Apidae;Apis mellifera;_/05/1994;Fuenterrabía;Fuenterrabía;Guipúzcoa;España;;;;;Mª Jesús Eceiza;Mª Jesús Eceiza;;;2;7;;7.14;;;;Andrena pilipeus;
BOS-HYM-N02437;Apidae;Apis mellifera;11/11/1992;Oviedo;Oviedo;Asturias;España;;;;;Magdalena Sanz;Magdalena Sanz;;;2;7;;7.14;;;;Apis mellifica;
BOS-HYM-N02438;Apidae;Apis mellifera;04/11/1992;Leitariegos;;;España;;;;;M. Manzaneque;M. Manzaneque;;;2;7;;7.14;;;;;
BOS-HYM-N02439;Apidae;Apis mellifera;05/05/1993;Mareo (Gijón);Gijón;Asturias;España;;;;;Sonia Glez;Sonia Glez;;;2;7;;7.14;;;;;
BOS-HYM-N02440;Apidae;Andrena sp.;Primavera 1991;Madrid;Madrid;Madrid;España;;;;;B. Arroyo;;;;2;7;;7.14;;;;Anthophora vulpina;
BOS-HYM-N02441;Apidae;Apis mellifera;_/10/1992;León;León;León;España;Cogida en una colmena;;;;Juan José Castro;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N02442;Apidae;Apis mellifera;13/09/1992;Villar ;Hermandad de Campoo de Suso;Cantabria;España;;;;;M. Gatón;M. Gatón;;;2;7;;7.14;;;;;
BOS-HYM-N02443;Apidae;Apis mellifera;18/05/1991;La Carbayeda;Gijón;Asturias;España;;;;;B. Baranda;B. Baranda;;;2;7;;7.14;;;;;
BOS-HYM-N02444;Apidae;Apis mellifera;21/03/1990;Gijón;Gijón;Asturias;España;;;;;Ana Otegui;Ana Otegui;;;2;7;;7.14;;;;;
BOS-HYM-N02445;Apidae;Apis mellifera;06/08/1990;Pola de Lena (Valle El Peral);Lena;Asturias;España;Sobre zarzas;;;;Susana L. Acevedo;Susana Acevedo;;;2;7;;7.14;;;;;
BOS-HYM-N02446;Apidae;Apis mellifera;28/05/1992;Liaño de Villaescusa;Villaescusa;Cantabria;España;;;;;J. L. Herrero;Ana Pérez;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N02447;Apidae;Apis mellifera;15/04/1993;Oviedo;Oviedo;Asturias;España;;;;;Ángeles Mtez;Ángeles Mtez;;;2;7;;7.14;;;;Apidae;
BOS-HYM-N02448;Apidae;Apis mellifera;_/11/1992;Tineo;Tineo;Asturias;España;;;;;Carmen Mdez;Elvira García;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N02449;Apidae;Apis mellifera;28/05/1991;Oviedo;Oviedo;Asturias;España;Casa;;;;Loren Pérez Melero;Loren Pérez Melero;;;1;3;;Caja moho 3;;;Tiene moho;Apis mellifica;
BOS-HYM-N02450;Apidae;Apis mellifera;25/05/1978;;;Cantabria;España;Costa;;;;L. Polidura;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N02451;Apidae;Eucera sp.;15/05/1991;Somio;Gijón;Asturias;España;Jardín;;;;M. A. Paredes;M. A. Paredes;;;2;7;;7.14;;;;Osmia aurulenta;
BOS-HYM-N02452;Apidae;Apis mellifera;Primavera 1991;Madrid;Madrid;Madrid;España;;;;;B. Arroyo;;;;2;7;;7.14;;;;Apis mellifica;
BOS-HYM-N02453;Apidae;Apis mellifera;06/07/1988;Villandio (Turón);Mieres;Asturias;España;;30 m;;;M. A. Díaz Díaz;M. A. Díaz Díaz;;;2;7;;7.14;;;;;
BOS-HYM-N02454;Apidae;Apis mellifera;10/07/1992;Pillarno;Castrillón;Asturias;España;;;;;R. Julia Rguez;R. Julia Rguez;;;2;7;;7.14;;;;;
BOS-HYM-N02455;Apidae;Apis mellifera;14/06/1992;Blimea;San Martín del Rey Aurelio;Asturias;España;Prado de Siega;;;Hembra (obrera);L. M. Alonso Cuetos;L. M. Alonso Cuetos;;;2;7;;7.14;;;;;
BOS-HYM-N02456;Apidae;Apis mellifera;16/08/1988;Meaño;Meaño;Pontevedra;España;Sobre Fragaria;;;;R. Trabazo;R. Trabazo;;;2;7;;7.14;;;;;
BOS-HYM-N02457;Apidae;Apis mellifera;30/04/1992;Luarca;Valdés;Asturias;España;;;;Hembra;A. Fdez-Ojanguren;A. Fdez-Ojanguren;;;2;7;;7.14;;;;;
BOS-HYM-N02458;Apidae;Apis mellifera;31/08/1993;La Pisa;Velilla RC;Palencia;España;;;;;Santiago Álvarez;Ana C. Álvarez;;;2;7;;7.14;;;;;
BOS-HYM-N02459;Apidae;Apis mellifera;30/05/1993;Soto de Llanera (Pruvia);Llanera;Asturias;España;;;;;Pilar Uria Tejero;Pilar Uria Tejero;;;2;7;;7.14;;;;Apis mellifica;
BOS-HYM-N02460;Apidae;Apis mellifera;21/08/1993;Bedoya;Liébana;Cantabria;España;;;;Hembra (obrera);Ángela F. Roiz;Ángela F. Roiz;;;2;7;;7.14;;;;;
BOS-HYM-N02461;Apidae;Apis mellifera;28/05/1991;Miranda;Avilés;Asturias;España;;;;;G. Mutuberría Díaz;G. Mutuberría Díaz;;;2;7;;7.14;;;;;
BOS-HYM-N02462;Apidae;Apis mellifera;24/03/1994;Deva ;Gijón;Asturias;España;;;;;A. López Basteiro;A. López Basteiro;;;2;7;;7.14;;;;;
BOS-HYM-N02463;Apidae;Apis mellifera;15/05/1988;Poo de Llanes;Llanes;Asturias;España;;;;;M. José Ruiz de Arehovebl.;M. José Ruiz de Arehovebl.;;;2;7;;7.14;;;;;
BOS-HYM-N02464;Apidae;Apis mellifera;22/10/1991;Avín;Onís;Asturias;España;;;;;Fernando F. Cobos;;;;2;7;;7.14;;;;;
BOS-HYM-N02465;Apidae;Anthophora sp. ?;11/09/1992;Luanco;Gozón;Asturias;España;;;;;Fernando F. Cobos;;;;2;7;;7.14;;;;Osmia rufa;
BOS-HYM-N02466;Apidae;Apis mellifera;01/08/1993;Deva ;Gijón;Asturias;España;;;;;Antonio Fernández;Antonio Fernández;;;2;7;;7.14;;;;;
BOS-HYM-N02467;Apidae;Apis mellifera;16/04/1987;Gijón;Gijón;Asturias;España;;;;;L. López Herrero;;;;2;7;;7.14;;;;;
BOS-HYM-N02468;Apidae;Apis mellifera;01/08/1988;Cerbón;Cerbón;Soria;España;Colmenar;;;Hembra (obrera);Juan Carlos Ruiz;Juan Carlos Ruiz;;;2;7;;7.14;;;;;
BOS-HYM-N02469;Apidae;Apis mellifera;22/10/1990;Villar (Luarca);Valdés;Asturias;España;;;;;Diana Cifuentes;Diana Cifuentes;;;2;7;;7.14;;;;Apis mellifica;
BOS-HYM-N02470;Apidae;Apis mellifera;04/09/1983;Salinas;Salinas;Asturias;España;Pinar;0 m;;;M. Murciego R.;;;;2;7;;7.14;;;;;
BOS-HYM-N02471;Apidae;Apis mellifera;13/06/1992;Avilés;Avilés;Asturias;España;;;;;Sara R. Fdez Fdez;Sara R. Fdez Fdez;;;2;7;;7.14;;;;;
BOS-HYM-N02472;Apidae;Apis mellifera;13/07/1991;Avilés;Avilés;Asturias;España;;;;;Violeta García;Violeta García;;;2;7;;7.14;;;;;
BOS-HYM-N02473;Apidae;Apis mellifera;21/07/1988;La Llera-Urbies;;Asturias;España;;;;;Carmen de Miguel;Carmen de Miguel;;;2;7;;7.14;;;;Apis mellifica;
BOS-HYM-N02474;Apidae;Apis mellifera;24/06/1978;Fuso de la Reina;;Asturias;España;;;;;A. Méndez;;;;2;7;;7.14;;;;;
BOS-HYM-N02475;Apidae;Apis mellifera;28/08/1991;S. Antolín de Ibias;Ibias;Asturias;España;;;;;Luis Valle;Luis Valle;;;2;7;;7.14;;;;Apis mellifica;
BOS-HYM-N02476;Apidae;Apis mellifera;07/06/1987;Gijón;Gijón;Asturias;España;;;;;Alfredo Díaz;Alfredo Díaz;;;2;7;;7.14;;;;;
BOS-HYM-N02477;Apidae;Apis mellifera;31/08/1990;Germonde;Valdés;Asturias;España;;;;;J. Ramón Glez Glez;;;;2;7;;7.14;;;;;
BOS-HYM-N02478;Apidae;Apis mellifera;12/04/1987;La Felguera;;Asturias;España;Sobre prado;;;;Mª Cruz Suárez;Mª Cruz Suárez;;;2;7;;7.14;;;;;
BOS-HYM-N02479;Apidae;Apis mellifera;11/05/1988;Poo de Llanes;Llanes;Asturias;España;;;;;Nerea Urizar;Nerea Urizar;;;2;7;;7.14;;;;;
BOS-HYM-N02480;Apidae;Apis mellifera;29/04/1992;Luarca;Valdés;Asturias;España;;;;;M. Menéndez Artime;M. Menéndez Artime;;;2;7;;7.14;;;Volando;;
BOS-HYM-N02481;Apidae;Apis mellifera;08/08/1990;Villaviciosa (Les Callejes);Villaviciosa;Asturias;España;Sobre zarzas;;;;Susana Acevedo;Susana Acevedo;;;2;7;;7.14;;;;;
BOS-HYM-N02482;Apidae;Apis mellifera;_/07/1976;Mijares;Santillana del Mar;Cantabria;España;;;;Macho;Ángel Mújica B.;;;;2;7;;7.14;;;;;
BOS-HYM-N02483;Apidae;Apis mellifera;01/08/1988;Cerbón;Cerbón;Soria;España;Colmenar;;;Hembra;Juan Carlos Ruiz;Juan Carlos Ruiz;;;2;7;;7.14;;;;;
BOS-HYM-N02484;Apidae;Apis mellifera;28/08/1992;Corralinos;Pravia;Asturias;España;;;;;Luz Mª Rguez;Luz Mª Rguez;;;2;7;;7.14;;;;Hoplitis spinulosa;
BOS-HYM-N02485;Apidae;Apis mellifera;14/04/1988;Donostia;Donostia;Guipúzcoa;España;Sobre una flor;50 m;;;A. Muigialdai;A. Muigialdai;;;2;7;;7.14;;;;;
BOS-HYM-N02486;Apidae;Apis mellifera;17/07/1990;San Marcial;Bergara;Guipúzcoa;España;;;;;N. Aperribai;N. Aperribai;;;2;7;;7.14;;;;;
BOS-HYM-N02487;Apidae;Apis mellifera;04/09/1992;Avilés;Avilés;Asturias;España;;;;;Yolanda Bongo M.;;;;2;7;;7.14;;;;;
BOS-HYM-N02488;Apidae;Apis mellifera;10/10/1985;Polígono de Silvota;Llanera;Asturias;España;;;;;Manuel A. Vega Menen.;Miguel Pérez Medina;;;2;7;;7.14;;;;;
BOS-HYM-N02489;Apidae;Apis mellifera;20/05/1982;León;León;León;España;Castaño;;;;Elena Suárez;;;;2;7;;7.15;;;;;
BOS-HYM-N02490;Apidae;Apis sp.;_/05/1982;La Manjoya;Oviedo;Asturias;España;;;;;Adela Martínez;;;;2;7;;7.15;;;;Himenópteros;
BOS-HYM-N02491;Apidae;Apis mellifera;03/05/1982;Molleda;Corvera;Asturias;España;Pradera;;;;Francisco García;;;;1;3;;Caja moho 3;;;Tiene moho;Himenópteros;
BOS-HYM-N02492;Apidae;Apis mellifera;_/08/?;Pamplona;Pamplona;Navarra;España;;;;;T. Zabalza;;;;2;7;;7.15;;;;Vespinos;
BOS-HYM-N02493;Apidae;Apis mellifera;07/06/1992;LAukariz;Mungia;Vizcaya;España;Casa;;18 h;;M. J. Saloña;M. J. Saloña;;;2;7;;7.15;;;;;
BOS-HYM-N02494;Apidae;Apis mellifera;10/04/1982;Gijón;Gijón;Asturias;España;Matorral;;;;I. Pomar;I. Pomar;;;2;7;;7.15;;;;Himenóptero;
BOS-HYM-N02495;Apidae;Apis mellifera;02/05/1982;El Remedio;Siero;Asturias;España;En un muro;;;;Elisa Fdez Glez;;;;2;7;;7.15;;;;;
BOS-HYM-N02496;Apidae;Apis mellifera;05/04/1982;El Montero;Gijón;Asturias;España;Borde de camino;;;;Ángel Díaz Mtnez;;;;2;7;;7.15;;;;Himenóptero;
BOS-HYM-N02497;Apidae;Apis mellifera;21/05/1982;Manjoya;Oviedo;Asturias;España;Pradera;;;;M. Elena Puiede;;;;2;7;;7.15;;;;Himenópteros;
BOS-HYM-N02498;Apidae;Apis mellifera;04/05/1982;Salas;Salas;Asturias;España;;;;;C. Martínez;C. Martínez;;;2;7;;7.15;;;;Himenópteros;
BOS-HYM-N02499;Apidae;Apis mellifera;30/04/1982;Oviedo;Oviedo;Asturias;España;Prado;;;;M. González;M. González;;;2;7;;7.15;;;;Himenóptero;
BOS-HYM-N02500;Apidae;Apis mellifera;18/06/1987;Naranco (Oviedo);Oviedo;Asturias;España;;;;;José Zulaica Benjod.;José Zulaica Benjod.;;;2;7;;7.15;;;;Apis mellifica;
BOS-HYM-N02501;Apidae;Apis mellifera;02/05/1986;Tolivia;Laviana;Asturias;España;;;;;M. Mar García;;;;2;7;;7.15;;;;Himenópteros;
BOS-HYM-N02502;Apidae;Apis mellifera;_/05/1986;Oviedo;Oviedo;Asturias;España;;;;;T. Sobrino;T. Sobrino;;;2;7;;7.15;;;;Himenópteros;
BOS-HYM-N02503;Apidae;Apis mellifera;15/05/1987;Granda;Gijón;Asturias;España;;;;;Pablo Presa;Pablo Presa;;;2;7;;7.15;;;;Apoidea;
BOS-HYM-N02504;Apidae;Apis mellifera;_/05/1986;Oviedo;Oviedo;Asturias;España;;;;;M. Arroyo;Javier Martín Torre;;;2;7;;7.15;;;;Himenópteros;
BOS-HYM-N02505;Apidae;Apis mellifera;12/03/1989;Oviedo;Oviedo;Asturias;España;;;;;Jorge González;Jorge González;;;2;7;;7.15;;;;Apis mellifica;
BOS-HYM-N02506;Apidae;Apis mellifera;31/05/1986;Fitoria;Oviedo;Asturias;España;;;;;Buenaventura Fdez F.;Buenaventura Fdez F.;;;2;7;;7.15;;;;Apis mellifica;
BOS-HYM-N02507;Apidae;Apis mellifera;07/08/1984;Verdiciu;Gozón;Asturias;España;;;;;C. Pérez Antolín;C. Pérez Antolín;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N02508;Apidae;Apis mellifera;07/06/1986;Latores;Oviedo;Asturias;España;Prox. de carretera;;13 h;;G. Pérez Domingo;;;;2;7;;7.15;;;;;
BOS-HYM-N02509;Apidae;Apis mellifera;24/05/1986;Monteana;Gijón;Asturias;España;;;;;Carlos López G.;;;;2;7;;7.15;;;;;
BOS-HYM-N02510;Apidae;Apis mellifera;22/05/1986;San Esteban de las Cruces;Oviedo;Asturias;España;;;;;M. T. Fdez M.;M. T. Fdez M.;;;2;7;;7.15;;;;Díptero;
BOS-HYM-N02511;Apidae;Apis mellifera;31/05/1986;Nubledo;Corvera;Asturias;España;En prado;100 m;;;J. Martín Morales;J. Martín Morales;;;2;7;;7.15;;;;Himenópteros;
BOS-HYM-N02512;Apidae;Apis mellifera;07/06/1986;Sotrondio;San Martín del Rey Aurelio;Asturias;España;;;;;Severino González Rocas;Severino González Rocas;;;2;7;;7.15;;;;Himenópteros;
BOS-HYM-N02513;Apidae;Apis mellifera;18/05/1983;Corvera;Corvera;Asturias;España;;;;;Matilde de Ávila;;;;2;7;;7.15;;;;;
BOS-HYM-N02514;Apidae;Apis mellifera;01/04/1986;Prado Itxumendi (Gorla);Bergara;Guipúzcoa;España;;;;;E. Martínez Granada;;;;2;7;;7.15;;;;;
BOS-HYM-N02515;Apidae;Apis mellifera;17/05/1986;Concejo de Corias;;Asturias;España;Pradera;;;;Rosa Arroyo;;;;2;7;;7.15;;;;;
BOS-HYM-N02516;Apidae;Apis mellifera;_/04/1986;Oviedo;Oviedo;Asturias;España;;;;;J. Sobrino;;;;2;7;;7.15;;;;;
BOS-HYM-N02517;Apidae;Apis mellifera;01/06/1986;Caldones;Gijón;Asturias;España;;;;;M. Ruguero;;;;2;7;;7.15;;;;Himenóptero;
BOS-HYM-N02518;Apidae;Apis mellifera;_/05/1986;Corias;Pravia;Asturias;España;Campo;;;;Ana Mª González;;;;2;7;;7.15;;;;;
BOS-HYM-N02519;Apidae;Apis mellifera;09/06/1986;Pravia;Pravia;Asturias;España;;;;;Montserrat Méndez;;;;2;7;;7.15;;;;Himenóptero;
BOS-HYM-N02520;Apidae;Apis mellifera;09/06/1993;Viesques;Gijón;Asturias;España;;;;;Chernichero;Chernichero;;;2;7;;7.15;;;;Himenóptero;
BOS-HYM-N02521;Apidae;Apis mellifera;10/05/1986;Latores;Oviedo;Asturias;España;;;;;Manuel Naves;Manuel Naves;;;2;7;;7.15;;;;Himenópteros;
BOS-HYM-N02522;Apidae;Apis mellifera;19/02/1986;Rodiles;Villaviciosa;Asturias;España;Campo;;;;J. A. Pis;;;;2;7;;7.15;;;;Himenóptero;
BOS-HYM-N02523;Apidae;Apis mellifera;28/05/1983;C. Las Segadas;Oviedo;Asturias;España;;;;;I. Suárez Norella;;;;2;7;;7.15;;;;;
BOS-HYM-N02524;Apidae;Apis mellifera;12/08/1988;Renedo de Piélagos;Piélagos;Asturias;España;;;;;Beatriz Marcos;Beatriz Marcos;;;2;7;;7.15;;;;Apis mellifica;
BOS-HYM-N02525;Apidae;Apis mellifera;07/07/1985;El Cristo (Oviedo);Oviedo;Asturias;España;Prado;;;;José L. Suárez Fdez;José L. Suárez Fdez;;;2;7;;7.15;;;;;
BOS-HYM-N02526;Apidae;Apis mellifera;01/06/1986;P. Ferrera;Avilés;Asturias;España;;;;;Mª del Pilar Cires;;;;2;7;;7.15;;;;;
BOS-HYM-N02527;Apidae;Apis mellifera;10/06/1986;Vioño;Gozón;Asturias;España;;40 m;;;M. J. Calvo Glez;;;;2;7;;7.15;;;;;
BOS-HYM-N02528;Apidae;Apis mellifera;19/04/1984;S. Justo;Villaviciosa;Asturias;España;;;;;Mª A. Pardo Álvarez;Mª A. Pardo Álvarez;;;2;7;;7.15;;;;;
BOS-HYM-N02529;Apidae;Apis mellifera;01/06/1986;Gijón;Gijón;Asturias;España;;;;;F. Espadas de Castru;;;;2;7;;7.15;;;;;
BOS-HYM-N02530;Apidae;Apis mellifera;02/05/1986;Somió;Gijón;Asturias;España;;;;;V. Busto Martínez;;;;2;7;;7.15;;;;;
BOS-HYM-N02531;Apidae;Apis mellifera;30/11/1985;El Entrego;San Martín del Rey Aurelio;Asturias;España;;;;;Esther Orviz Glez;Esther Orviz Glez;;;2;7;;7.15;;;;Apis mellifica;
BOS-HYM-N02532;Apidae;Apis mellifera;28/04/1986;Luera;Avilés;Asturias;España;;;;;Isaac Antolín;;;;2;7;;7.15;;;;;
BOS-HYM-N02533;Apidae;Apis mellifera;01/05/1986;Urbanización de Perlora;Carreño;Asturias;España;;;;;Marta E. Cortés Fdez;;;;2;7;;7.15;;;;;
BOS-HYM-N02534;Apidae;Apis mellifera;01/06/1986;Monte Naranco;Oviedo;Asturias;España;;;;;;;;;2;7;;7.15;;;;;
BOS-HYM-N02535;Apidae;Apis mellifera;;Gijón;Gijón;Asturias;España;Prado;20 m;;;Mª Jesús Nieto;;;;2;7;;7.15;;;;;
BOS-HYM-N02536;Apidae;Apis mellifera;;Río Narcea;;Asturias;España;Zonas con flores y matorrales;;;;A. Sánchez García;;;;2;7;;7.15;;;;;
BOS-HYM-N02537;Apidae;Apis mellifera;30/05/1982;Oviedo;Oviedo;Asturias;España;;;;;Pilar Ruiz S.;Pilar Ruiz S.;;;1;3;;Caja moho 3;;;Tiene moho;Himenópteros;
BOS-HYM-N02538;Apidae;Apis mellifera;15/05/1982;Llanes;Llanes;Asturias;España;Zarzal;;;;Fco José Alonso;Fco José Alonso;;;2;7;;7.15;;;;Himenópteros;
BOS-HYM-N02539;Apidae;Apis mellifera;07/04/1982;Fene-El Ferrol;;La Coruña;España;;;;;;;;;2;7;;7.15;;;;Himenóptero;
BOS-HYM-N02540;Apidae;Apis mellifera;02/06/1982;Avilés;Avilés;Asturias;España;Jardín;;;;Rosa Hernando;;;;1;3;;Caja moho 3;;;Tiene moho;Apis mellifica;
BOS-HYM-N02541;Apidae;Apis mellifera;15/05/1982;Hevia;;Asturias;España;Sobre flor de manzano;350 m;18 h;;A. Fonseca;A. Fonseca;;;2;7;;7.15;;;;;
BOS-HYM-N02542;Apidae;Apis mellifera;_/05/1982;Oviedo;Oviedo;Asturias;España;;;;;Rita Fdez;Rita Fdez;;;1;3;;Caja moho 3;;;Tiene moho;Himenópteros;
BOS-HYM-N02543;Apidae;Apis mellifera;06/08/1982;Irede;;León;España;;;;;M. C. Gutiérrez;;;;2;7;;7.15;;;;;
BOS-HYM-N02544;Apidae;Apis mellifera;31/07/1981;Avilés;Avilés;Asturias;España;;;;;J. M. Torre;;;;2;7;;7.15;;;;;
BOS-HYM-N02545;Apidae;Apis mellifera;01/06/1982;Gijón;Gijón;Asturias;España;;;;;Mª Adela Fuertes;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N02546;Apidae;Apis mellifera;10/05/1982;Oviedo;Oviedo;Asturias;España;Puderal;;;;Carlos Aedo;Carlos Aedo;;;1;3;;Caja moho 3;;;Tiene moho;Himenóptero;
BOS-HYM-N02547;Apidae;Apis mellifera;01/07/1980;Monte Cerrau (Oviedo);Oviedo;Asturias;España;;;;;A. Bode;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N02548;Apidae;Apis mellifera;26/08/1982;LAukariz;Mungia;Vizcaya;España;Matorral;;15:30 h;;M. J. Saloña;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N02549;Apidae;Apis mellifera;15/05/1982;Casielles (Ciaño);;;;Pastizal;;;;Mª E. Coto Serna;Mª E. Coto Serna;;;1;3;;Caja moho 3;;;Tiene moho;Himenópteros;
BOS-HYM-N02550;Apidae;Apis mellifera;_/05/1982;Gijón;Gijón;Asturias;España;Prado;;;;Susana Junquera;;;;1;3;;Caja moho 3;;;Tiene moho;;
BOS-HYM-N02551;Apidae;Apis mellifera;10/06/1981;Perlosa (Seores);;;España;;;;;Gracia Fdez;Gracia Fdez;;;1;3;;Caja moho 3;;;Tiene moho;Himenópteros;
BOS-HYM-N02552;Apidae;Apis mellifera;04/05/1986;Muelles;;;España;Campo;;;;A. Bouso Yañez;;;;2;7;;7.15;;;;;
BOS-HYM-N02553;Apidae;Apis mellifera;01/05/1986;Manzaneda;Oviedo;Asturias;España;;;;;Teresa Glez Sanz;;;;2;7;;7.15;;;;;
BOS-HYM-N02554;Apidae;Apis mellifera;24/05/1986;Ortiguera;Coaña;Asturias;España;Campo;Nivel del mar;;;Mª Aurora García;;;;2;7;;7.15;;;;;
BOS-HYM-N02555;Apidae;Apis mellifera;28/04/1986;Oviedo;Oviedo;Asturias;España;;230 m;;;Mª Teresa Espina Brito;;;;2;7;;7.15;;;;;
BOS-HYM-N02556;Apidae;Apis mellifera;05/06/198;Avilés;Avilés;Asturias;España;Prado, sobre flores;0 m;;;M. L. Rodríguez G.;;;;2;7;;7.15;;;;;
BOS-HYM-N02557;Apidae;Apis mellifera;09/05/1988;Poo de Llanes;Llanes;Asturias;España;;;;;Olivia Gradilles;Olivia Gradilles;;;2;7;;7.15;;;;;
BOS-HYM-N02558;Apidae;Apis mellifera;12/06/1988;Quintes;Villaviciosa;Asturias;España;Matorrales;;;;J. M. Lara Santos;J. M. Lara;;;2;7;;7.15;;;;;
BOS-HYM-N02559;Apidae;Apis mellifera;14/06/1988;Naranco (Oviedo);Oviedo;Asturias;España;;;;Macho;Gemma E. P.;Gemma E. P.;;;2;7;;7.15;;;;Himenópteros;
BOS-HYM-N02560;Apidae;Apis mellifera;06/06/1987;Llanera;Llanera;Asturias;España;;;;;;;;;2;7;;7.15;;;;;
BOS-HYM-N02561;Apidae;Apis mellifera;15/05/1982;Gijón;Gijón;Asturias;España;Campo de Siega;;;;Luis I. Martín Lorenzo;;;;2;7;;7.15;;;;;
BOS-HYM-N02562;Apidae;Apis mellifera;29/05/1988;Fuente de la Plata;Oviedo;Asturias;España;;;;;Juan I. Leiva;Juan I. Leiva;;;2;7;;7.15;;;;Apis mellifica;
BOS-HYM-N02563;Apidae;Apis mellifera;26/04/1981;Oviedo;Oviedo;Asturias;España;;;;;Asunción García Peláez;;;;2;7;;7.15;;;;Dípteros, Mecopteroides;
BOS-HYM-N02564;Apidae;Apis mellifera;02/06/1981;Quintueles;Villaviciosa;Asturias;España;;;;;L. Moro;;;;2;7;;7.15;;;;Apidae;
BOS-HYM-N02565;Apidae;Apis mellifera;05/06/1986;Mieres;Mieres;Asturias;España;Ladera de un monte. Sobre flores en un matorral;;17 h;Macho;;;;;2;7;;7.15;;;;Himenópteros;
BOS-HYM-N02566;Apidae;Apis mellifera;02/05/1986;Caldones;Gijón;Asturias;España;;;;Macho;A. Maz Pelaez;A. Maz Pelaez;;;2;7;;7.15;;;;Himenóptero;
