"eventID","organismQuantity","organismQuantityType","occurrenceID.x","ScientificName","occurrenceID.y","scientificName","occurrenceRemarks","eventDate","decimalLatitude","decimalLongitude","geodeticDatum","country","countryCode","habitat","samplingProtocol","basisOfRecord","locality","verbatimLocality"
"LIFE4POLL1977","na","na","LIFE4POLL1977-p-1001724","Allium sp.","LIFE4POLL1977-a-1001724","Parageron sp.","na","2024-05-07*","41.549824","2.025062","WGS84","Spain","ES","lowland, periurban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1978","na","na","LIFE4POLL1978-p-1001725","Asteraceae","LIFE4POLL1978-a-1001725","Episyrphus balteatus","na","11/05/2024","44.500855","11.353344","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1979","more than ten","individuals","LIFE4POLL1979-p-1002145","Pseudopodospermum hispanicum","LIFE4POLL1979-a-1001726","Anthaxia hungarica","feeding","13/05/2024","41.667789","-0.894566","WGS84","Spain","ES","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1979","more than ten","individuals","LIFE4POLL1979-p-1002145","Pseudopodospermum hispanicum","LIFE4POLL1979-a-1002146","Anthaxia parallela","na","13/05/2024","41.667789","-0.894566","WGS84","Spain","ES","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1979","more than ten","individuals","LIFE4POLL1979-p-1002146","Pseudopodospermum hispanicum","LIFE4POLL1979-a-1001726","Anthaxia hungarica","feeding","13/05/2024","41.667789","-0.894566","WGS84","Spain","ES","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1979","more than ten","individuals","LIFE4POLL1979-p-1002146","Pseudopodospermum hispanicum","LIFE4POLL1979-a-1002145","Anthaxia confusa","na","13/05/2024","41.667789","-0.894566","WGS84","Spain","ES","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1979","more than ten","individuals","LIFE4POLL1979-p-1002145","Pseudopodospermum hispanicum","LIFE4POLL1979-a-1002145","Anthaxia confusa","na","13/05/2024","41.667789","-0.894566","WGS84","Spain","ES","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1979","more than ten","individuals","LIFE4POLL1979-p-1001726","Pseudopodospermum hispanicum","LIFE4POLL1979-a-1001726","Anthaxia hungarica","feeding","13/05/2024","41.667789","-0.894566","WGS84","Spain","ES","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1979","more than ten","individuals","LIFE4POLL1979-p-1001726","Pseudopodospermum hispanicum","LIFE4POLL1979-a-1002145","Anthaxia confusa","na","13/05/2024","41.667789","-0.894566","WGS84","Spain","ES","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1979","more than ten","individuals","LIFE4POLL1979-p-1001726","Pseudopodospermum hispanicum","LIFE4POLL1979-a-1002146","Anthaxia parallela","na","13/05/2024","41.667789","-0.894566","WGS84","Spain","ES","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1979","more than ten","individuals","LIFE4POLL1979-p-1002146","Pseudopodospermum hispanicum","LIFE4POLL1979-a-1002146","Anthaxia parallela","na","13/05/2024","41.667789","-0.894566","WGS84","Spain","ES","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL198","na","na","LIFE4POLL198-p-1000176","Crepis sp.","LIFE4POLL198-a-1000176","Andrena sp.","na","2022-04-27*","na","na","na","na","na","na","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","na","observation without coordinates"
"LIFE4POLL1980","more than ten","individuals","LIFE4POLL1980-p-1001727","Ranunculus millefoliatus","LIFE4POLL1980-a-1001727","Andrena sp.","resting","20/04/2024","44.499354","11.352631","WGS84","Italy","IT","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1981","more than ten","individuals","LIFE4POLL1981-p-1001728","Ranunculus sp.","LIFE4POLL1981-a-1001728","Oxythyrea funesta","feeding","2024-05-17*","42.915515","10.904016","WGS84","Italy","IT","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","IT51A0008","observation located in Natura 2000 site with code IT51A0008"
"LIFE4POLL1982","na","na","LIFE4POLL1982-p-1001729","Borago officinalis","LIFE4POLL1982-a-1001729","Apis mellifera","na","2024-05-17*","44.402116","11.394399","WGS84","Italy","IT","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","IT4050001","observation located in Natura 2000 site with code IT4050001"
"LIFE4POLL1983","na","na","LIFE4POLL1983-p-1001730","Borago officinalis","LIFE4POLL1983-a-1001730","Apis mellifera","na","04/05/2024","44.402116","11.394399","WGS84","Italy","IT","hills","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","IT4050001","observation located in Natura 2000 site with code IT4050001"
"LIFE4POLL1984","na","na","LIFE4POLL1984-p-1001731","Amorpha fruticosa","LIFE4POLL1984-a-1001731","Apis mellifera","na","2024-05-18*","na","na","na","na","na","na","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ITB021103","observation located in Natura 2000 site with code ITB021103"
"LIFE4POLL1985","individual/singular","individuals","LIFE4POLL1985-p-1001732","Rosa sp.","LIFE4POLL1985-a-1001732","Episyrphus balteatus","feeding","15/05/2024","44.500095","11.35329","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1986","na","na","LIFE4POLL1986-p-1001733","Ligustrum sinense","LIFE4POLL1986-a-1001733","Apis mellifera","feeding","18/05/2024","44.500435","11.353129","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1987","individual/singular","individuals","LIFE4POLL1987-p-1001734","Amorpha fruticosa","LIFE4POLL1987-a-1001734","Apis mellifera","na","18/05/2024","na","na","na","na","na","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","na","observation without coordinates"
"LIFE4POLL1988","na","na","LIFE4POLL1988-p-1001735","Passiflora caerulea","LIFE4POLL1988-a-1001735","Apis mellifera","na","2024-05-18*","na","na","na","na","na","na","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","na","observation without coordinates"
"LIFE4POLL1989","more than ten","individuals","LIFE4POLL1989-p-1001736","Passiflora caerulea","LIFE4POLL1989-a-1001736","Xylocopa violacea","feeding","18/05/2024","41.9","12.3","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL199","na","na","LIFE4POLL199-p-1000177","Ranunculus sp.","LIFE4POLL199-a-1000177","Andrena sp.","na","2022-04-27*","na","na","na","na","na","na","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","na","observation without coordinates"
"LIFE4POLL1990","less than ten","individuals","LIFE4POLL1990-p-1001737","Rosa sp.","LIFE4POLL1990-a-1001737","Melanostoma sp.","feeding","19/05/2024","44.500407","11.353688","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1991","na","na","LIFE4POLL1991-p-1001738","Ranunculus sp.","LIFE4POLL1991-a-1001738","Episyrphus balteatus","na","19/05/2024","44.500466","11.353447","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1992","na","na","LIFE4POLL1992-p-1001739","Fabaceae","LIFE4POLL1992-a-1001739","Xylocopa sp.","na","2024-05-19*","44.500393","11.352916","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1993","na","na","LIFE4POLL1993-p-1001740","Pelargonium sp.","LIFE4POLL1993-a-1001740","Apis mellifera","na","2024-05-20*","37.973899","23.73688","WGS84","Greece","GR","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1994","na","na","LIFE4POLL1994-p-1001741","Lantana sp.","LIFE4POLL1994-a-1001741","Pieris sp.","na","2024-05-20*","37.973899","23.73688","WGS84","Greece","GR","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1995","na","na","LIFE4POLL1995-p-1002147","Lantana sp.","LIFE4POLL1995-a-1002147","Bombyliidae","na","2024-05-20*","37.973899","23.73688","WGS84","Greece","GR","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1995","na","na","LIFE4POLL1995-p-1002147","Lantana sp.","LIFE4POLL1995-a-1001742","Apis mellifera","na","2024-05-20*","37.973899","23.73688","WGS84","Greece","GR","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1995","na","na","LIFE4POLL1995-p-1001742","Lantana sp.","LIFE4POLL1995-a-1001742","Apis mellifera","na","2024-05-20*","37.973899","23.73688","WGS84","Greece","GR","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1995","na","na","LIFE4POLL1995-p-1001742","Lantana sp.","LIFE4POLL1995-a-1002147","Bombyliidae","na","2024-05-20*","37.973899","23.73688","WGS84","Greece","GR","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1996","more than ten","individuals","LIFE4POLL1996-p-1001743","Anthyllis hermanniae subsp. ichnusae","LIFE4POLL1996-a-1001743","Bombus sp.","feeding","16/06/2023","39.880828","9.391251","WGS84","Italy","IT","mountain","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","ITB021103","observation located in Natura 2000 site with code ITB021103"
"LIFE4POLL1997","more than ten","individuals","LIFE4POLL1997-p-1001744","Erodium corsicum","LIFE4POLL1997-a-1001744","Hymenoptera","na","25/06/2023","40.967715","8.204727","WGS84","Italy","IT","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1997","more than ten","individuals","LIFE4POLL1997-p-1001744","Erodium corsicum","LIFE4POLL1997-a-1002148","Dasytinae","na","25/06/2023","40.967715","8.204727","WGS84","Italy","IT","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1997","more than ten","individuals","LIFE4POLL1997-p-1002148","Erodium corsicum","LIFE4POLL1997-a-1001744","Hymenoptera","na","25/06/2023","40.967715","8.204727","WGS84","Italy","IT","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1997","more than ten","individuals","LIFE4POLL1997-p-1002148","Erodium corsicum","LIFE4POLL1997-a-1002148","Dasytinae","na","25/06/2023","40.967715","8.204727","WGS84","Italy","IT","island, seaside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL1998","individual/singular","individuals","LIFE4POLL1998-p-1001745","Salvia sp.","LIFE4POLL1998-a-1001745","Macroglossum stellatarum","feeding","24/05/2024","na","na","na","na","na","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","na","observation without coordinates"
"LIFE4POLL1999","individual/singular","individuals","LIFE4POLL1999-p-1001746","Origanum sp.","LIFE4POLL1999-a-1001746","Thyris fenestrella","feeding","25/05/2024","40.510587","23.080017","WGS84","Greece","GR","mountain","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL2","more than ten","individuals","LIFE4POLL2-p-1000000","Raphanus sp.","LIFE4POLL2-a-1000000","Iphiclides podalirius","feeding","17/05/2021","45.138143","10.441288","WGS84","Italy","IT","lowland, riverside","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","IT20B0401|IT20A0004","observation located in Natura 2000 sites with codes IT20B0401|IT20A0004"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1002153","Cynara cardunculus","LIFE4POLL20-a-1002153","Stictoleptura cordigera","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1002154","Cynara cardunculus","LIFE4POLL20-a-1002155","Oxythyrea sp.","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1002154","Cynara cardunculus","LIFE4POLL20-a-1002153","Stictoleptura cordigera","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1002153","Cynara cardunculus","LIFE4POLL20-a-1002154","Oxythyrea sp.","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1002154","Cynara cardunculus","LIFE4POLL20-a-1000015","Bombus sp.","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1000015","Cynara cardunculus","LIFE4POLL20-a-1000015","Bombus sp.","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1000015","Cynara cardunculus","LIFE4POLL20-a-1002155","Oxythyrea sp.","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1000015","Cynara cardunculus","LIFE4POLL20-a-1002153","Stictoleptura cordigera","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1000015","Cynara cardunculus","LIFE4POLL20-a-1002154","Oxythyrea sp.","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1002153","Cynara cardunculus","LIFE4POLL20-a-1000015","Bombus sp.","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1002153","Cynara cardunculus","LIFE4POLL20-a-1002155","Oxythyrea sp.","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1002155","Cynara cardunculus","LIFE4POLL20-a-1002153","Stictoleptura cordigera","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1002154","Cynara cardunculus","LIFE4POLL20-a-1002154","Oxythyrea sp.","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1002155","Cynara cardunculus","LIFE4POLL20-a-1000015","Bombus sp.","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1002155","Cynara cardunculus","LIFE4POLL20-a-1002155","Oxythyrea sp.","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL20","na","na","LIFE4POLL20-p-1002155","Cynara cardunculus","LIFE4POLL20-a-1002154","Oxythyrea sp.","na","2021-06-30*","44.500474","11.353292","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL200","na","na","LIFE4POLL200-p-1000178","Ranunculus sp.","LIFE4POLL200-a-1000178","Andrena sp.","na","2022-04-27*","na","na","na","na","na","na","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","na","observation without coordinates"
"LIFE4POLL2002","na","na","LIFE4POLL2002-p-1001747","Pallenis spinosa","LIFE4POLL2002-a-1001747","Lomatia sp.","na","2024-05-25*","40.510379","23.079411","WGS84","Greece","GR","lowland","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL2003","more than ten","individuals","LIFE4POLL2003-p-1001748","Asteraceae","LIFE4POLL2003-a-1001748","Oxythyrea sp.","feeding","25/05/2024","40.510508","23.079961","WGS84","Greece","GR","periurban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL2004","less than ten","individuals","LIFE4POLL2004-p-1001749","Asteraceae","LIFE4POLL2004-a-1001749","Oxythyrea sp.","na","25/05/2024","40.510661","23.080526","WGS84","Greece","GR","urban, lowland","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL2005","na","na","LIFE4POLL2005-p-1001750","Scabiosa sp.","LIFE4POLL2005-a-1001750","Podonta sp.","na","2024-05-25*","40.51039","23.079422","WGS84","Greece","GR","lowland","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL2009","na","na","LIFE4POLL2009-p-1001751","Scabiosa sp.","LIFE4POLL2009-a-1001751","Oxythyrea funesta","na","2024-05-25*","40.510379","23.079415","WGS84","Greece","GR","lowland","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
"LIFE4POLL201","less than ten","individuals","LIFE4POLL201-p-1000179","Mesembryanthemum cordifolium","LIFE4POLL201-a-1000179","Apis mellifera","feeding","27/04/2022","37.530344","15.112912","WGS84","Italy","IT","urban","visual observation|photograph|Barberis et al. (in press) ""Insect-flower interactions in the Mediterranean area: a Citizen Science dataset collated within the LIFE 4 Pollinators project"". https://doi.org/xxxxx","HumanObservation","OutsideNatura2000","observation located outside Natura 2000 sites"
