Genus;Subgenus;Species;Subspecies;Country;Province;Locality;Latitude;Longitude;Coordinate.precision;Year;Month;Day;Start.date;End.date;Collector;Determined.by;Female;Male;Worker;Not.specified;Reference.doi;Flowers.visited;Local_ID;Authors.to.give.credit;Any.other.additional.data;Notes.and.queries
Anthophora;NA;atroalba;NA;Spain;Madrid;Fuentidueña del Tajo;40,07198606;-3,107726583;100 m;2013;6;12;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;pauxillum;NA;Spain;Madrid;Fuentidueña del Tajo;40,07198606;-3,107726583;100 m;2013;6;12;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Launaea fragilis;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Tetralonia;NA;malvae;NA;Spain;Madrid;Fuentidueña del Tajo;40,07198606;-3,107726583;100 m;2013;6;21;NA;NA;Ana Vázquez;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;humilis;NA;Spain;Madrid;Fuentidueña del Tajo;40,07198606;-3,107726583;100 m;2013;6;25;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Helianthemum squamatum;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;limata;NA;Spain;Madrid;Fuentidueña del Tajo;40,07198606;-3,107726583;100 m;2013;6;25;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;morio;NA;Spain;Madrid;Fuentidueña del Tajo;40,07198606;-3,107726583;100 m;2013;6;25;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Allium sphaerocephalon;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Anthophora;NA;atroalba;NA;Spain;Madrid;Fuentidueña del Tajo;40,07198606;-3,107726583;100 m;2013;6;25;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;humilis;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;5;24;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Launaea fragilis;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;pauxillum;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;5;24;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Launaea fragilis;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;morio;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;6;3;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Crepis vesicaria;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Eucera ;NA;rufa;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;6;3;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;pauxillum;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;6;3;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Thapsia villosa;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Amegilla;NA;quadrifasciata;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;6;13;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Eucera ;NA;rufa;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;6;13;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;pauxillum;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;6;13;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Thymus zygis;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Osmia;NA;lunata;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;6;13;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Centaurea melitensis;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;pauxillum;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;6;20;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Thymus zygis;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;humilis;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;6;25;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Allium sphaerocephalon;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;limata;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;6;25;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Allium sphaerocephalon;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;morio;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;6;25;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Allium sphaerocephalon;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;pilipes;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;6;25;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Allium sphaerocephalon;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Anthophora;NA;atroalba;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;6;25;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Centaurea melitensis;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;pauxillum;NA;Spain;Madrid;Fuentidueña del Tajo;40,09220617;-3,123043588;100 m;2013;6;25;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Euphorbia nicaeensis;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Anthophora;NA;atroalba;NA;Spain;Madrid;Fuentidueña del Tajo;40,09828676;-3,123817104;100 m;2013;5;24;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;morio;NA;Spain;Madrid;Fuentidueña del Tajo;40,09828676;-3,123817104;100 m;2013;5;30;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Thapsia villosa;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Anthophora;NA;atroalba;NA;Spain;Madrid;Fuentidueña del Tajo;40,09828676;-3,123817104;100 m;2013;5;30;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Reseda stricta;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Anthophora;NA;atroalba;NA;Spain;Madrid;Fuentidueña del Tajo;40,09828676;-3,123817104;100 m;2013;6;3;NA;NA;Ana Vázquez;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Eucera ;NA;rufa;NA;Spain;Madrid;Fuentidueña del Tajo;40,09828676;-3,123817104;100 m;2013;6;5;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Amegilla;NA;quadrifasciata;NA;Spain;Madrid;Fuentidueña del Tajo;40,09828676;-3,123817104;100 m;2013;6;13;NA;NA;Ana Vázquez;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Eucera ;NA;rufa;NA;Spain;Madrid;Fuentidueña del Tajo;40,09828676;-3,123817104;100 m;2013;6;20;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;pauxillum;NA;Spain;Cuenca;Belinchón;40,05342276;-3,078633373;100 m;2013;5;23;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Launaea fragilis;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;ovatula;NA;Spain;Cuenca;Belinchón;40,05342276;-3,078633373;100 m;2013;5;30;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Reseda stricta;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;pauxillum;NA;Spain;Cuenca;Belinchón;40,05342276;-3,078633373;100 m;2013;5;30;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Centaurea hyssopifolia;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Eucera ;NA;rufa;NA;Spain;Cuenca;Belinchón;40,05342276;-3,078633373;100 m;2013;6;4;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;pauxillum;NA;Spain;Cuenca;Belinchón;40,05342276;-3,078633373;100 m;2013;6;4;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Crepis vesicaria;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Nomioides;NA;minutissimus;NA;Spain;Cuenca;Belinchón;40,05342276;-3,078633373;100 m;2013;6;4;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;pauxillum;NA;Spain;Cuenca;Belinchón;40,05342276;-3,078633373;100 m;2013;6;12;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Frankenia thymifolia;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Nomioides;NA;minutissimus;NA;Spain;Cuenca;Belinchón;40,05342276;-3,078633373;100 m;2013;6;12;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Frankenia thymifolia;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;humilis;NA;Spain;Cuenca;Belinchón;40,05342276;-3,078633373;100 m;2013;6;21;NA;NA;Ana Vázquez;Concepción Ornosa;NA;NA;NA;NA;NA;Thymus lacaitae;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Anthophora;NA;atroalba;NA;Spain;Cuenca;Belinchón;40,05342276;-3,078633373;100 m;2013;6;21;NA;NA;Ana Vázquez;Concepción Ornosa;NA;NA;NA;NA;NA;Helianthemum squamatum;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Amegilla;NA;quadrifasciata;NA;Spain;Cuenca;Belinchón;40,05342276;-3,078633373;100 m;2013;6;24;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Teucrium capitatum;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;humilis;NA;Spain;Cuenca;Belinchón;40,05342276;-3,078633373;100 m;2013;6;24;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Centaurea melitensis;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Anthophora;NA;atroalba;NA;Spain;Madrid;Fuentidueña del Tajo;40,07906691;-3,098308051;100 m;2013;5;29;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Echium sp.;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;pauxillum;NA;Spain;Madrid;Fuentidueña del Tajo;40,07906691;-3,098308051;100 m;2013;5;29;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Launaea fragilis;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;pauxillum;NA;Spain;Madrid;Fuentidueña del Tajo;40,07906691;-3,098308051;100 m;2013;6;11;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Eruca vesicaria;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;pauxillum;NA;Spain;Madrid;Fuentidueña del Tajo;40,07906691;-3,098308051;100 m;2013;6;20;NA;NA;Marta Rodríguez;Concepción Ornosa;NA;NA;NA;NA;NA;Helianthemum squamatum;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Halictus;NA;pollinosus;NA;Spain;Madrid;Fuentidueña del Tajo;40,07906691;-3,098308051;100 m;2013;6;24;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Allium sphaerocephalon;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;pauxillum;NA;Spain;Madrid;Fuentidueña del Tajo;40,07906691;-3,098308051;100 m;2013;6;24;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Lepidium subulatum;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;humlis;NA;Spain;Cuenca;Belinchón;40,07468905;-3,07287606;100 m;2014;5;12;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Launaea fragilis;B46;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Panurgus;NA;banksianus;NA;Spain;Cuenca;Belinchón;40,07468905;-3,07287606;100 m;2014;5;12;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Launaea fragilis;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Nomioides;NA;minutissimus ;NA;Spain;Cuenca;Belinchón;40,07468905;-3,07287606;100 m;2014;5;27;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Frankenia thymifolia;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;ovatula;NA;Spain;Cuenca;Belinchón;40,07468905;-3,07287606;100 m;2014;6;2;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Thapsia villosa;B150;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Halictus;NA;vestitus;NA;Spain;Cuenca;Belinchón;40,07468905;-3,07287606;100 m;2014;6;2;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Thymus lacaitae;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;albocinctum;NA;Spain;Cuenca;Belinchón;40,07468905;-3,07287606;100 m;2014;6;2;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Centaurea hyssopifolia;B129;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Panurgus;NA;banksianus;NA;Spain;Cuenca;Belinchón;40,07468905;-3,07287606;100 m;2014;6;2;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Centaurea hyssopifolia;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;pilipes;NA;Spain;Cuenca;Belinchón;40,07468905;-3,07287606;100 m;2014;6;4;NA;NA;Ana Vázquez;Concepción Ornosa;NA;NA;NA;NA;NA;Helianthemum squamatum;A89;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Apis;NA;mellifera;NA;Spain;Cuenca;Belinchón;40,07468905;-3,07287606;100 m;2014;6;17;NA;NA;Ana Vázquez;Concepción Ornosa;NA;NA;NA;NA;NA;Peganum harmala;A129;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Ceratina;NA;chalcites;NA;Spain;Cuenca;Belinchón;40,07468905;-3,07287606;100 m;2014;6;17;NA;NA;Ana Vázquez;Concepción Ornosa;NA;NA;NA;NA;NA;Onopordum nervosum;A128;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Megachile;NA;apicalis;NA;Spain;Cuenca;Belinchón;40,07468905;-3,07287606;100 m;2014;6;17;NA;NA;Ana Vázquez;Concepción Ornosa;NA;NA;NA;NA;NA;Onopordum nervosum;A127;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;nitida;NA;Spain;Cuenca;Belinchón;40,07503238;-3,071328359;100 m;2014;5;5;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Thymus lacaitae;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Panurgus;NA;banksianus;NA;Spain;Cuenca;Belinchón;40,07503238;-3,071328359;100 m;2014;5;12;NA;NA;Ana Vázquez;Concepción Ornosa;NA;NA;NA;NA;NA;Launaea fragilis;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Nomioides;NA;minutissimus ;NA;Spain;Cuenca;Belinchón;40,07503238;-3,071328359;100 m;2014;5;14;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Frankenia thymifolia;J69;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Hoplitis;NA;adunca;NA;Spain;Cuenca;Belinchón;40,07503238;-3,071328359;100 m;2014;5;27;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Centaurea hyssopifolia;B109';Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Nomioides;NA;minutissimus ;NA;Spain;Cuenca;Belinchón;40,07503238;-3,071328359;100 m;2014;6;2;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Helianthemum squamatum;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Nomioides;NA;minutissimus ;NA;Spain;Cuenca;Belinchón;40,07503238;-3,071328359;100 m;2014;6;4;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Helianthemum squamatum;B140;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Nomioides;NA;minutissimus ;NA;Spain;Cuenca;Belinchón;40,07503238;-3,071328359;100 m;2014;6;17;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Reseda stricta;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;flavipes;NA;Spain;Madrid;Fuentidueña de Tajo;40,09433306;-3,122437402;100 m;2014;5;7;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Xeranthemum inapertum;J27;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;humlis;NA;Spain;Madrid;Fuentidueña de Tajo;40,09433306;-3,122437402;100 m;2014;5;7;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Launaea fragilis;J24;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Panurgus;NA;banksianus;NA;Spain;Madrid;Fuentidueña de Tajo;40,09433306;-3,122437402;100 m;2014;5;7;NA;NA;Jesús López-Angulo;Concepción Ornosa;NA;NA;NA;NA;NA;Leontodon taraxacoides;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;humlis;NA;Spain;Madrid;Fuentidueña de Tajo;40,09433306;-3,122437402;100 m;2014;5;14;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Launaea fragilis;B86;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;nitida;NA;Spain;Madrid;Fuentidueña de Tajo;40,09433306;-3,122437402;100 m;2014;5;14;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Leontodon taraxacoides;NA;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;pilipes;NA;Spain;Madrid;Fuentidueña de Tajo;40,09433306;-3,122437402;100 m;2014;5;14;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Thapsia villosa;Esc;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;albocinctum;NA;Spain;Madrid;Fuentidueña de Tajo;40,09433306;-3,122437402;100 m;2014;5;14;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Launaea fragilis;B89;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Lasioglossum;NA;interruptum;NA;Spain;Madrid;Fuentidueña de Tajo;40,09433306;-3,122437402;100 m;2014;6;2;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Reseda stricta;B121';Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Hylaeus;NA;variegatus;NA;Spain;Madrid;Fuentidueña de Tajo;40,09433306;-3,122437402;100 m;2014;6;4;NA;NA;Ana Vázquez;Concepción Ornosa;NA;NA;NA;NA;NA;Thapsia villosa;A90';Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
Andrena;NA;colletiformis;NA;Spain;Madrid;Fuentidueña de Tajo;40,09433306;-3,122437402;100 m;2014;6;9;NA;NA;Bernardo de Haro;Concepción Ornosa;NA;NA;NA;NA;NA;Reseda stricta;B155;Jesús López-Angulo, Marta Rodríguez, Ana Vázquez, Bernardo de Haro, Ana M. Sánchez and Silvia Santamaria;NA;NA
