Genus,Subgenus,Species,Subspecies,Name,Country,Province,Locality,Municipality,Latitude,Longitude,Year,Month,Day,Date,Collector,Determiner,Sex
Anthidium,NA,cingulatum,NA,Anthidium cingulatum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,25,25/5/18,A. Lázaro,M. A. González-Estévez,m
Rhodanthidium,NA,sticticum,NA,Anthidium sticticum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,m
Rhodanthidium,NA,sticticum,NA,Anthidium sticticum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,25,25/5/18,C. Gómez-Martínez,M. A. González-Estévez,m
Rhodanthidium,NA,sticticum,NA,Anthidium sticticum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,25,25/5/18,C. Gómez-Martínez,M. A. González-Estévez,m
Rhodanthidium,NA,sticticum,NA,Anthidium sticticum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,25,25/5/18,C. Gómez-Martínez,M. A. González-Estévez,m
Rhodanthidium,NA,sticticum,NA,Anthidium sticticum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,25,25/5/18,C. Gómez-Martínez,M. A. González-Estévez,m
Rhodanthidium,NA,sticticum,NA,Anthidium sticticum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,25,25/5/18,A. Lázaro,M. A. González-Estévez,f
Rhodanthidium,NA,sticticum,NA,Anthidium sticticum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,25,25/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Anthophora,NA,plumipes,NA,Anthophora plumipes,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,3,30,30/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,3,30,30/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,3,30,30/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,3,30,30/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,3,30,30/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,3,30,30/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,3,30,30/3/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,3,30,30/3/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,25,25/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,25,25/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,25,25/5/18,C. Gómez-Martínez,C. Gómez-Martínez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Apis,NA,mellifera,NA,Apis mellifera,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,3,30,30/3/18,M. A. González-Estévez,M. A. González-Estévez,m
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Eucera,NA,oraniensis,NA,Eucera oraniensis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,fulvipes,NA,Halictus fulvipes,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,fulvipes,NA,Halictus fulvipes,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,fulvipes,NA,Halictus fulvipes,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,fulvipes,NA,Halictus fulvipes,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,fulvipes,NA,Halictus fulvipes,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,fulvipes,NA,Halictus fulvipes,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,gemmeus,NA,Halictus gemmeus,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Halictus,NA,gemmeus,NA,Halictus gemmeus,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Halictus,NA,gemmeus,NA,Halictus gemmeus,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,25,25/5/18,A. Lázaro,M. A. González-Estévez,f
Halictus,NA,gemmeus,NA,Halictus gemmeus,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,gemmeus,NA,Halictus gemmeus,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Halictus,NA,gemmeus,NA,Halictus gemmeus,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,gemmeus,NA,Halictus gemmeus,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Halictus,NA,gemmeus,NA,Halictus gemmeus,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,f
Halictus,NA,gemmeus,NA,Halictus gemmeus,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,A. Lázaro,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,C. Gómez-Martínez,M. A. González-Estévez,f
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Halictus,NA,scabiosae,NA,Halictus scabiosae,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,NA
Hylaeus,NA,brevicornis,NA,Hylaeus brevicornis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,m
Hylaeus,NA,clypearis,NA,Hylaeus clypearis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,25,25/5/18,C. Gómez-Martínez,M. A. González-Estévez,m
Hylaeus,NA,clypearis,NA,Hylaeus clypearis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,C. Gómez-Martínez,M. A. González-Estévez,m
Hylaeus,NA,clypearis,NA,Hylaeus clypearis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,C. Gómez-Martínez,M. A. González-Estévez,m
Hylaeus,NA,clypearis,NA,Hylaeus clypearis,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,m
Lasioglossum,NA,albocinctum,NA,Lasioglossum albocinctum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,albocinctum,NA,Lasioglossum albocinctum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Lasioglossum,NA,albocinctum,NA,Lasioglossum albocinctum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,C. Gómez-Martínez,M. A. González-Estévez,m
Lasioglossum,NA,transitorium planulum,NA,Lasioglossum transitorium,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,3,30,30/3/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,transitorium planulum,NA,Lasioglossum transitorium,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,3,30,30/3/18,M. A. González-Estévez,M. A. González-Estévez,f
Lasioglossum,NA,villosulum,NA,Lasioglossum villosulum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Lasioglossum,NA,villosulum,NA,Lasioglossum villosulum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Lasioglossum,NA,villosulum,NA,Lasioglossum villosulum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Lasioglossum,NA,villosulum,NA,Lasioglossum villosulum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Lasioglossum,NA,villosulum,NA,Lasioglossum villosulum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Lasioglossum,NA,villosulum,NA,Lasioglossum villosulum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Lasioglossum,NA,villosulum,NA,Lasioglossum villosulum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,4,23,23/4/18,C. Gómez-Martínez,M. A. González-Estévez,f
Lasioglossum,NA,villosulum,NA,Lasioglossum villosulum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,5,11,11/5/18,C. Gómez-Martínez,M. A. González-Estévez,f
Lasioglossum,NA,villosulum,NA,Lasioglossum villosulum,Spain,"Balears, Illes",Sa Coma,Es Capdellà,39.58026,2.46473,2018,6,18,18/6/18,M. A. González-Estévez,M. A. González-Estévez,m
