ID;Familia;Especie;Fecha;Localidad;Municipio;Provincia;País;Hábitat;Altitud;Hora;Sexo;Recolector;Identificador;Identificador 2;Identificador 3;Fila;Armario/estantería;Balda;Caja;latitud;longitud;Observaciones;Identificación inicial;Otra identificación posterior
BOS-HYM-N00432;Ichneumonidae;;1981-09-06;Lugones;Siero;Asturias;España;;;;;A. Anadón;;;;1;3;;3.9;;;;;
BOS-HYM-N00433;Ichneumonidae;Brathystomus sp.;1981-05-10;Tineo;Tineo;Asturias;España;Sobre flor;;;;E. Paredes;E. Paredes;;;1;3;;3.9;;;;;
BOS-HYM-N00434;Ichneumonidae;;_/07/1977;La Castañalona;Castrillón;Asturias;España;;;;;M. A. Aranda;;;;1;3;;3.9;;;;;
BOS-HYM-N00435;Ichneumonidae;;1983-06-05;Colloto;Oviedo;Asturias;España;Sobre Ranunculus;;18:30 h;;Javier Roza Manzano;Javier Roza Manzano;;;1;3;;3.9;;;;;
BOS-HYM-N00436;Sphecidae;Ammophila hirsuta;1998-04-24;Paradilla;;León;España;;;;;Pellitero;Pellitero;;;1;3;;3.9;;;;;
BOS-HYM-N00437;Ichneumonidae;;1981-10-29;Ules-Naranco;Oviedo;Asturias;España;;;;;A. Anadón;;;;1;3;;3.9;;;;;
BOS-HYM-N00438;Ichneumonidae;;1981-08-18;Río Canido;Vigo;Pontevedra;España;;;;;A. Anadón;;;;1;3;;3.9;;;;;
BOS-HYM-N00439;Ichneumonidae;;1983-05-04;Oviedo;Oviedo;Asturias;España;En un seto;;17 h;;A. Anadón;;;;1;3;;3.9;;;;;
BOS-HYM-N00440;Ichneumonidae;;1990-08-20;Avilés;Avilés;Asturias;España;;;;;C. M. Álvarez;;;;1;3;;3.9;;;;;
BOS-HYM-N00441;Ichneumonidae;;1974-07-11;Mansilla;León;León;España;;;;;C. Muñiz Mdez;;;;1;3;;3.9;;;;;
BOS-HYM-N00442;Gasteruptiidae;Gasteruption jaculator;_/05/1986;La Molinuca;;Asturias;España;Río Cares;;;;Javier Sil Vaquero;Javier Sil Vaquero;;;1;3;;3.9;;;;;
BOS-HYM-N00443;Ichneumonidae;Ichneumoninae;Año 1991;La Robla;La Robla;León;España;;;;;Elena Benito;E. B. G.;;;1;3;;3.9;;;;;
BOS-HYM-N00444;Ichneumonidae;Pimplinae;Año 1990;La Robla;La Robla;León;España;;;;;Elena García;;;;1;3;;3.9;;;;;
BOS-HYM-N00445;Ichneumonidae;;1972-07-27;Panjón;Nigrán;Pontevedra;España;;;;;R. Anadón;;;;1;3;;3.9;;;;;
BOS-HYM-N00446;Ichneumonidae;;_/10/1989;Villar (Luarca);Valdés;Asturias;España;;;;;A. Anadón;;;;1;3;;3.9;;;;;
BOS-HYM-N00447;Ichneumonidae;;1972-08-03;Panjón;Nigrán;Pontevedra;España;;;;;R. Anadón;;;;1;3;;3.9;;;;;
BOS-HYM-N00448;Ichneumonidae;;1980-06-28;Pañeda Nueva;Siero;Asturias;España;Prado no segado;;;;A. Anadón;;;;1;3;;3.9;;;;;
BOS-HYM-N00449;Masaridae;Chrysis ignita;1983-07-14;Quirós;Quirós;Asturias;España;;;;;Higinio Bernardo;Higinio Bernardo;;;1;3;;3.10;;;;;
BOS-HYM-N00450;Masaridae;Chrysis ignita;1981-08-12;Cabueñes;Gijón;Asturias;España;Jardín;;;;Sergio Solano;;;;1;3;;3.10;;;;;
BOS-HYM-N00451;Masaridae;Chrysis ignita;1982-05-29;Arnao;Castrillón;Asturias;España;;;;;Luciana López;;;;1;3;;3.10;;;;;
BOS-HYM-N00452;Masaridae;Chrysis ignita;1978-06-03;Somió;Gijón;Asturias;España;En casa;;;;Eva G. V.;;;;1;3;;3.10;;;;;
BOS-HYM-N00453;Masaridae;Chrysis ignita;1978-05-05;La Carriona;Avilés;Asturias;España;En planta;;16 h;;I. Esteban Pascual;;;;1;3;;3.10;;;;;
BOS-HYM-N00454;Masaridae;Chrysis ignita;1976-05-16;Colloto;Oviedo;Asturias;España;;;;;A. Mugica B.;;;;7;5;C;BOS-LEP 7.5.C.5;;;Tiene moho;;
BOS-HYM-N00455;Masaridae;Chrysis ignita;1974-09-08;León;León;León;España;;;;;J. F. Fontangordo;;;;1;3;;3.10;;;;;
BOS-HYM-N00456;Masaridae;Panorpes carnea?;1972-07-12;Panjón;Nigrán;Pontevedra;España;;;;;R. Anadón;Araceli Anadón. A. Quero;;;1;3;;3.10;;;;;
BOS-HYM-N00457;Masaridae;Chrysis ignita;1978-05-17;Naranco (Oviedo);Oviedo;Asturias;España;Prado;;;;Cristina Cota;A. Anadón. A. Quero;;;1;3;;3.10;;;;;
BOS-HYM-N00458;Masaridae;Chrysis ignita;1983-05-22;Naranco (Oviedo);Oviedo;Asturias;España;;;;;;;;;1;3;;3.10;;;Foto Miguel Fangul;;
BOS-HYM-N00459;Masaridae;Chrysis ignita;_/04/1976;Oviedo;Oviedo;Asturias;España;;;;;M. A. Morán Fernández;;;;7;5;C;BOS-LEP 7.5.C.5;;;Tiene moho;;
BOS-HYM-N00460;Masaridae;Chrysis ignita;1978-07-27;Valgrande;;;España;;;;;M. A. Aranda;;;;1;3;;3.10;;;;;
BOS-HYM-N00461;Masaridae;Chrysis ignita;1987-08-16;Viavides;El Franco;Asturias;España;Interior casa;;;;J. R. Fdez López;J. R. Fdez López;;;1;3;;3.10;;;;;
BOS-HYM-N00462;Masaridae;Chrysis fulgida;1987-07-23;Romo (Getxo);Getxo;Vizcaya;España;Casas;10 m;;;Amaia Viota;José Luis Vega;;;1;3;;3.10;;;;;
BOS-HYM-N00463;Masaridae;Chrysis ignita;1986-05-31;Nubledo;Corvera;Asturias;España;En prado;110 m;;;J. Martín Morales;;;;1;3;;3.10;;;;;
BOS-HYM-N00464;Masaridae;Chrysis ignita;1988-10-27;San Timoteo (Luarca);Valdés;Asturias;España;;;;;I. Irizar;I. Irizar;;;1;3;;3.10;;;;;
BOS-HYM-N00465;Masaridae;Chrysis ignita;1989-05-03;Soto de Rey;Ribera de Arriba;Asturias;España;;;;;Clara Marinas;Clara Marinas;;;1;3;;3.10;;;;;
BOS-HYM-N00466;Masaridae;Chrysis ignita;1985-05-20;Rodiles;;Asturias;España;Fachada;;;;Olga Orviz Glez;Esther Orviz;;;1;3;;3.10;;;;;
BOS-HYM-N00467;Masaridae;Chrysis ignita;1986-06-04;Luera;Avilés;Asturias;España;;;;;Isaac Antolin;;;;1;3;;3.10;;;;;
BOS-HYM-N00468;Masaridae;Chrysis ignita;1986-05-30;Calle Sta Cruz (Oviedo);Oviedo;Asturias;España;;;;;E. Mtnez Granada;E. Mtnez Granada;;;1;3;;3.10;;;;Diptera;
BOS-HYM-N00469;Masaridae;Chrysis ignita;1987-09-15;Liñero;Villaviciosa;Asturias;España;;;;;Antonio Gómez Fdez;Antonio Gómez Fdez;;;1;3;;3.10;;;;;
BOS-HYM-N00470;Masaridae;Chrysis ignita;1986-06-05;Fuente la Plata;;;;Pastizal;;;;Nacho Leiva Moreno;Nacho Leiva Moreno;;;1;3;;3.10;;;;;
BOS-HYM-N00471;Masaridae;Chrysis ignita;1987-07-28;Grado;Grado;Asturias;España;;;;;J. I. Arias;J. I. Arias;;;1;3;;3.10;;;;;
BOS-HYM-N00472;Masaridae;Chrysis ignita;1988-10-29;Luarca;Valdés;Asturias;España;;;;;Mª del Camino López;Mª del Camino López;;;1;3;;3.10;;;;;
BOS-HYM-N00473;Masaridae;Chrysis ignita;1987-04-14;Villablino;Villablino;León;España;Pradera;1000 m;;;Higinio Uria de Dios;H. Uria Marban;;;1;3;;3.10;;;;Himenópteros;
BOS-HYM-N00474;Masaridae;Chrysis ignita;1990-05-13;Tornón;Villaviciosa;Asturias;España;Sobre un montón de madera;;;;Silvino Rivero;C. Felgueras;;;1;3;;3.10;;;;;
BOS-HYM-N00475;Masaridae;Chrysis ignita;1989-07-29;San Pedro (Soto de Luiña);Cudillero;Asturias;España;;;;;Nieves Egocheaga;Nieves Egocheaga;;;1;3;;3.10;;;;;
BOS-HYM-N00476;Masaridae;Chrysis sp.;1988-06-03;León;León;León;España;;;;;Pellitero;Pellitero;;;1;3;;3.10;;;;;
BOS-HYM-N00477;Masaridae;Chrysis sp.;1990-06-10;Lugones;;Asturias;España;;;;;Segundo Pascual Triviño;Damiana González Fernández;;;1;3;;3.10;;;;;
BOS-HYM-N00478;Masaridae;Chrysis ignita;1987-06-12;Mieres;Mieres;Asturias;España;;;;;C. Huidozro;J. Cigarria;;;1;3;;3.10;;;;;
BOS-HYM-N00479;Masaridae;Chrysis ignita;1990-05-15;Oviedo;Oviedo;Asturias;España;Casa;;;;Mª Teresa Cuartas;Clara Fdez Ochoa;;;1;3;;3.10;;;;;
BOS-HYM-N00480;Masaridae;Chrysis succincta;_/07/1993;La Robla;La Robla;León;España;;;;;E. García Vigil;C. Pavón Iturmendi;;;1;3;;3.10;;;;;
BOS-HYM-N00481;Masaridae;Chrysis ignita;1989-10-25;Villar (Luarca);Valdés;Asturias;España;;;;;M. A. L.;;;;1;3;;3.10;;;;;
BOS-HYM-N00482;Masaridae;Chrysis ignita;_/08/1986;Navia;Navia;Asturias;España;;;;;Fidela Pérez;Fidela Pérez;;;1;3;;3.10;;;;;
BOS-HYM-N00483;Masaridae;Panorpes sp.;1984-08-16;Vega de Espinareda;Vega de Espinareda;León;España;;;;;Miguel Pérez Medina;C. Bonhomme;;;1;3;;3.10;;;;;
BOS-HYM-N00484;Masaridae;Panorpes sp.;;Loro;Pravia;Asturias;España;Muro;200 m;;;Alex Merino;Alex Merino;;;1;3;;3.10;;;;;
BOS-HYM-N00485;Masaridae;Chrysis sp.;1992-11-15;Soto de Aller;Aller;Asturias;España;;;;;Mª Julia Glez Santos;Mª Julia Glez Santos;;;1;3;;3.10;;;;;
BOS-HYM-N00486;Masaridae;Chrysis ignita;1990-05-14;Vic;Vic;Barcelona;España;;;;;J. Riera;J. Riera;;;1;3;;3.10;;;;;
BOS-HYM-N00487;Masaridae;Chrysis ignita;1990-07-18;Lamasón;Lamasón;Cantabria;España;;;;;Marta Pérez Lastra;Marta Pérez Lastra;;;1;3;;3.10;;;;;
BOS-HYM-N00488;Masaridae;Chrysis fulgida;1988-05-25;Biblioteca de facultad (Oviedo);Oviedo;Asturias;España;;;;;M. A. Díaz Díaz;;;;1;3;;3.10;;;;;
BOS-HYM-N00489;Masaridae;Chrysis fulgida;1992-05-13;Avenida del Cristo (Oviedo);Oviedo;Asturias;España;;;;;Jesús Mª Burgués;Jesús Mª Burgués;;;1;3;;3.10;;;;;
BOS-HYM-N00490;Masaridae;Chrysis iguea;Año 1991;Oviedo-Llanes;;Asturias;España;En un tren Oviedo-Llanes;;;;Pablo A. A.;E. B. G.;;;1;3;;3.10;;;;;
BOS-HYM-N00491;Masaridae;Chrysis ignita;1991-08-01;Sevares;Piloña;Asturias;España;;;;;Violeta García;Violeta García;;;1;3;;3.10;;;;;
BOS-HYM-N00492;Chrysididae;Chrysis refulgens;1989-05-24;Oviedo;Oviedo;Asturias;España;;;;;S. Pascual;S. Pascual;;;1;3;;3.10;;;;;
BOS-HYM-N00493;Masaridae;Chrysis ignita;1992-06-27;Robledales. Sanabria;;Zamora;España;Claro de hierba junto al río Tera;;;Hembra;Susana Barquero;;;;1;3;;3.10;;;;;
BOS-HYM-N00494;Masaridae;Chrysis ignita;1993-08-01;Tapia de Casariego;Tapia de Casariego;Asturias;España;;;;;Judith F. Casero;Judith F. Casero;;;1;3;;3.10;;;;;
BOS-HYM-N00495;Masaridae;Chrysis sp.;1980-07-27;Porcía;El Franco;Asturias;España;;;;;Ana Quero;;;;7;5;C;BOS-LEP 7.5.C.5;;;Tiene moho;;
BOS-HYM-N00496;Masaridae;Chrysis sp.;1983-06-04;Alcuetas;Villabraz;León;España;;;;;Luis Enrique Herrero Santos;;;;7;5;C;BOS-LEP 7.5.C.5;;;Tiene moho;;
BOS-HYM-N00497;Masaridae;Chrysis sp.;1983-06-02;Gijón;Gijón;Asturias;España;;;;;Mª Luz Díaz Nido;;;;7;5;C;BOS-LEP 7.5.C.5;;;Tiene moho;;
BOS-HYM-N00498;Masaridae;Chrysis sp.;_/09/1975;Naranco (Oviedo);Oviedo;Asturias;España;;;;;Enma Mª Fdez Silva;;;;7;5;C;BOS-LEP 7.5.C.5;;;Tiene moho;;
BOS-HYM-N00499;Masaridae;Chrysis sp.;1976-05-02;Xagó;Avilés;Asturias;España;Campo;;;;Casta Fdez A.;;;;7;5;C;BOS-LEP 7.5.C.5;;;Tiene moho;;
BOS-HYM-N00500;Masaridae;Chrysis mediocris;1981-06-07;La Luz (Avilés);Avilés;Asturias;España;Ventana cocina;;12:45 h;;Carbajal Alba;Carbajal Alba;;;7;5;C;BOS-LEP 7.5.C.5;;;Tiene moho;;
BOS-HYM-N00501;Masaridae;Chrysis sp.;1981-06-05;Pravia;Pravia;Asturias;España;Sobre césped;;;;Gerardo Fdez Ortiz;;;;7;5;C;BOS-LEP 7.5.C.5;;;Tiene moho;;
BOS-HYM-N00502;Evanidae;Evania punctata;1982-10-17;Las Palmas;;;España;Vivienda;;;;Diego Alvarado;Diego Alvarado;;;1;3;;3.10;;;;;
BOS-HYM-N00503;Scoliidae;Scolia hirta;1975-08-04;Denia;Denia;Alicante;España;Sobre planta;;;;Gregorio R. Glez;Gregorio R. Glez;;;1;3;;3.11;;;;;
BOS-HYM-N00504;Scoliidae;Scolia flavifrous;1983-08-31;Madrid;Madrid;Madrid;España;Ciudad;;;;Mª José García;Mª José García;;;1;3;;3.11;;;;;
BOS-HYM-N00505;Scoliidae;;1980-07-29;Mazagón;Moguer y Palos de la Frontera;Huelva;España;;;;;F. J. Ocharan;;;;1;3;;3.11;;;;;
BOS-HYM-N00506;Scoliidae;;1980-07-29;Mazagón;Moguer y Palos de la Frontera;Huelva;España;;;;;F. J. Ocharan;;;;1;3;;3.11;;;;;
BOS-HYM-N00507;Scoliidae;Scolia hirta;1993-07-21;Tapia de Casariego;Tapia de Casariego;Asturias;España;;;;;Judith F. Casero;Judith F. Casero;;;7;5;C;BOS-LEP 7.5.C.5;;;Tiene moho;;
BOS-HYM-N00508;Scoliidae;Ceramius lusitanicus;1988-08-28;La Cabrera;;León;España;;;;;Carmen de Miguel;Carmen de Miguel;;;1;3;;3.11;;;;;
BOS-HYM-N00509;Scoliidae;Scolia flavifrons;1991-07-04;Almonte;Almonte;Huelva;España;;;;Hembra;Jesús Glez;M. Jesús Glez;;;1;3;;3.11;;;;;
BOS-HYM-N00510;Vespoidea;;1980-08-20;Armunia;León;León;España;;;;;A. Riera;A. Riera;;;1;3;;3.11;;;;;
BOS-HYM-N00511;;;1972-08-24;Guadarrama;Guadarrama;Madrid;España;En parque;;;;E. Sanjuan Rguez;E. Sanjuan Rguez;;;1;3;;3.11;;;;;
BOS-HYM-N00512;;;1978-08-12;Zaratán ;Zaratán ;Valladolid;España;;;;;C. Blanco;;;;1;3;;3.11;;;;;
BOS-HYM-N00513;Tiphiidae;Tiphia?;1975-07-16;Herrera de Duero;Tudela de Duero;Valladolid;España;;;;;C. F. B. Quirós;Anadón. A. Quero;;;1;3;;3.11;;;;;
BOS-HYM-N00514;;;1972-08-01;Panjón;Nigrán;Pontevedra;España;;;;;R. Anadón;;;;1;3;;3.11;;;;;
BOS-HYM-N00515;;;1977-06-30;Mendivil;Olóriz;Navarra;España;;;;;Elvira Flamarique;;;;1;3;;3.11;;;;;
BOS-HYM-N00516;;;1972-08-27;Panjón;Nigrán;Pontevedra;España;;;;;R. Anadón;;;;1;3;;3.11;;;;;
BOS-HYM-N00517;;;1972-08-27;Panjón;Nigrán;Pontevedra;España;;;;;R. Anadón;;;;1;3;;3.11;;;;;
BOS-HYM-N00518;;;1972-08-27;Panjón;Nigrán;Pontevedra;España;;;;;R. Anadón;;;;1;3;;3.11;;;;;
BOS-HYM-N00519;Scoliidae;Scolia maculatu;_/07/1981;Huétor Santillán;Huétor Santillán;Granada;España;;;;Hembra;Rafael Sánchez Múñiz;;;;1;3;;3.11;;;;;
BOS-HYM-N00520;Scoliidae;Scolia flavifrons;;Sanjenjo;Sanjenjo;Pontevedra;España;;;;Hembra;;;;;1;3;;3.11;;;;;
BOS-HYM-N00521;Mutillidae;Dasytabris;_/05/1980;Campo de Santo;;León;España;;;;;Ana J. González Fdez;A. Quero;;;1;3;;3.11;;;;;
BOS-HYM-N00522;Mutillidae;;1981-08-18;Monteferro;;Pontevedra;España;;;;;A. Anadón;;;;1;3;;3.11;;;;;
BOS-HYM-N00523;Mutillidae;;1981-08-25;Lugo;Lugo;Lugo;España;;;;;A. Anadón;;;;1;3;;3.11;;;;;
BOS-HYM-N00524;Mutillidae;Mutilla europaea;1983-08-23;Monte El Viejo;Palencia;Palencia;España;;;;Hembra;Mª José García;Mª José García;;;1;3;;3.11;;;;;
BOS-HYM-N00525;Mutillidae;Mutilla europaea;_/09/1993;Vegara;;;España;;;;;J. Audro Delgado;J. Audro Delgado;;;1;3;;3.11;;;;;
BOS-HYM-N00526;Mutillidae;;1981-07-20;Benavides;Benavides;León;España;Camino (acequia);;16 h;;Mª José Álvarez;;;;1;3;;3.11;;;;Formicidae;
BOS-HYM-N00527;Mutillidae;;1982-08-24;Guadarrama;Guadarrama;Madrid;España;En parque;;;;E. Sanjuan Rguez;;;;7;5;C;BOS-LEP 7.5.C.5;;;Tiene moho;;
BOS-HYM-N00528;Mutillidae;;1982-08-24;Guadarrama;Guadarrama;Madrid;España;En parque;;;;E. Sanjuan Rguez;;;;1;3;;3.11;;;;;
BOS-HYM-N00529;Mutillidae;Myrmilla capitata;1992-07-12;Bueu;Bueu;Pontevedra;España;;;;Hembra;Laura Rguez Glez;;;;1;3;;3.11;;;;;
BOS-HYM-N00530;Mutillidae;Mutilla europaea;1994-07-05;La Ruera;Oviedo;Asturias;España;;;;;;;;;1;3;;3.11;;;;;
BOS-HYM-N00531;Mutillidae;;1972-08-28;Panjón;Nigrán;Pontevedra;España;;;;;R. Anadón;;;;1;3;;3.11;;;;;
BOS-HYM-N00532;Vespidae;Eumenes pomiformis;1978-08-13;Simancas;Simancas;Valladolid;España;;;;Hembra;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00533;Vespidae;Eumenes pomiformis;1978-08-13;Simancas;Simancas;Valladolid;España;;;;Macho;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00534;Vespidae;Eumenes pomiformis;1978-08-13;Simancas;Simancas;Valladolid;España;;;;Macho;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00535;Vespidae;Eumenes pomiformis;1978-08-13;Simancas;Simancas;Valladolid;España;;;;Macho;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00536;Vespidae;Eumenes pomiformis;1978-08-13;Simancas;Simancas;Valladolid;España;;;;Macho;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00537;Vespidae;Eumenes pomiformis;1978-08-13;Simancas;Simancas;Valladolid;España;;;;Macho;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00538;Vespidae;Eumenes pomiformis;1978-08-13;Simancas;Simancas;Valladolid;España;;;;Hembra;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00539;Vespidae;Eumenes unguiculatus;1982-07-24;Laukariz;Mungia;Vizcaya;España;Estanque vegetación;;17:45 h;;M. I. Saloña;M. I. Saloña;;;1;3;;3.12;;;;;
BOS-HYM-N00540;Vespidae;Eumenes unguiculatus;1982-08-13;Simancas;Simancas;Valladolid;España;;;;Macho;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00541;Vespidae;Eumenes unguiculatus;1982-08-13;Simancas;Simancas;Valladolid;España;;;;Macho;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00542;Vespidae;Eumenes sp.;1993-05-04;Trubia;Oviedo;Asturias;España;;;;;Virg. Zaldibar;Virg. Zaldibar;;;1;3;;3.12;;;;;
BOS-HYM-N00543;Vespidae;Eumenes sp.;1983-06-18;Pañeda vieja;Siero;Asturias;España;;;18 h;;A. Anadón;;;;1;3;;3.12;;;;;
BOS-HYM-N00544;Vespidae;Eumenes pedunculatus;1981-07-03;Algorta;Getxo;Vizcaya;España;Suelo;;;;Margarita Ojea;Margarita Ojea;;;1;3;;3.12;;;;;
BOS-HYM-N00545;Vespidae;Pollistes gallicus;1980-06-20;La Palomera (León);León;León;España;;;;;Orencio H. Palacios;Orencio H. Palacios;;;1;3;;3.12;;;;;
BOS-HYM-N00546;Vespidae;Odynerus spinipes;1988-05-12;Poo;Llanes;Asturias;España;Herbazal;;;;J. R. Fdez López;J. R. Fdez López;;;1;3;;3.12;;;;;
BOS-HYM-N00547;Vespidae;;1980-05-12;S. Lázaro;Oviedo;Asturias;España;Prado;;;;P. Ciscar;;;;1;3;;3.12;;;;;
BOS-HYM-N00548;Vespidae;Odynerus (lionotus) innumerabilis;1978-08-13;Simancas;Simancas;Valladolid;España;;;;Hembra;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00549;Vespidae;Odynerus (lionotus) innumerabilis;1978-08-13;Simancas;Simancas;Valladolid;España;;;;Hembra;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00550;Vespidae;Odynerus melanocephalus;1975-05-29;Oviedo;Oviedo;Asturias;España;;;;;M. M. de la Hoz;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00551;Vespidae;Odynerus parietum;1988-10-24;S. Timoteo (Luarca);Valdés;Asturias;España;;;;;J. M. Lasa;J. M. Lasa;;;1;3;;3.12;;;;;
BOS-HYM-N00552;Sphecidae;Gorytes campestris;1989-08-10;Naranco (Oviedo);Oviedo;Asturias;España;;;;;Ana Palacios G.;Ana Palacios G.;;;1;3;;3.12;;;;;
BOS-HYM-N00553;;Gorytes campestris;1988-08-15;Monte Naranco;Oviedo;Asturias;España;;;;;Antonio Gómez Fdez;Antonio Gómez Fdez;;;1;3;;3.12;;;;;
BOS-HYM-N00554;;Gorytes campestris;1989-05-07;Peon;Villaviciosa;Asturias;España;;;;;E. C. Jiménez;E. C. Jiménez;;;1;3;;3.12;;;;;
BOS-HYM-N00555;Vespidae;;1981-07-23;Trubia;Oviedo;Asturias;España;Prado con flores;;;;P. Ciscar;;;;1;3;;3.12;;;;;
BOS-HYM-N00556;Vespidae;;1986-06-07;Sta Cruz de Mieres;Mieres;Asturias;España;;;;;Cristina;;;;1;3;;3.12;;;;;
BOS-HYM-N00557;Vespidae;;1981-07-23;Trubia;Oviedo;Asturias;España;Prado con flores;;;;P. Ciscar;;;;7;5;C;BOS-LEP 7.5.C.5;;;Tiene moho;;
BOS-HYM-N00558;Vespidae;;1985-07-10;F. Biol (Oviedo);Oviedo;Asturias;España;;;;;A. Anadón;;;;1;3;;3.12;;;;;
BOS-HYM-N00559;Vespidae;Odynerus (Ancistrocerus) parietum;1978-08-13;Simancas;Simancas;Valladolid;España;;;;Macho;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00560;Vespidae;Odynerus (Ancistrocerus) parietum;1978-08-13;Simancas;Simancas;Valladolid;España;;;;Macho;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00561;Vespidae;Odynerus parietum;1979-08-18;Trubia;Oviedo;Asturias;España;Huerta;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.12;;;;;
BOS-HYM-N00562;Vespidae;Odynerus (Ancistrocerus) parietum;1978-08-13;Simancas;Simancas;Valladolid;España;;;;Hembra;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00563;Vespidae;Odynerus (Ancistrocerus) parietum;1978-08-13;Simancas;Simancas;Valladolid;España;;;;Hembra;M. A. Aranda;M. A. Aranda;;;1;3;;3.12;;;;;
BOS-HYM-N00564;Vespidae;;1986-06-08;Sienra;;Asturias;España;;;;;Carlos M. Martínez;Carlos M. Martínez;;;1;3;;3.12;;;;;
BOS-HYM-N00565;Vespidae;;1994-09-13;La Gomera;La Gomera;Tenerife;España;;;;;María S. Cabal;;;;1;3;;3.12;;;;;
BOS-HYM-N00566;Vespidae;Odynerus spinipes;1994-05-14;Cordal de Peón;Villaviciosa;Asturias;España;;;;;Carmela Menéndez;Carmela Menéndez;;;1;3;;3.12;;;;;
BOS-HYM-N00567;Vespidae;;1980-09-12;Llanera;Llanera;Asturias;España;;;;;Ana Quero;;;;1;3;;3.12;;;;;
BOS-HYM-N00568;Vespidae;Odynerus fasciatus;1987-05-06;Ceares (Gijón);Gijón;Asturias;España;Matorral;;;;Jesús G. Durán;Jesús G. Durán;;;1;3;;3.12;;;;;
BOS-HYM-N00569;Vespidae;;1981-09-06;Lugones;Siero;Asturias;España;;;;;A. Anadón;;;;1;3;;3.12;;;;;
BOS-HYM-N00570;Vespidae;;1980-07-27;Porcía;El Franco;Asturias;España;;;;;Ana Quero;;;;1;3;;3.12;;;;;
BOS-HYM-N00571;Vespidae;Odynerus parietum;1994-04-02;Monforte de Lemos;Monforte de Lemos;Lugo;España;;;;;Maceda Sélymes;Maceda Sélymes;;;1;3;;3.12;;;;;
BOS-HYM-N00572;Vespidae;Odynerus gracilis;1990-08-23;Santander;Santander;Cantabria;España;Jardín;;;;Mª Rosario Ruiz;Mª Rosario Ruiz;;;1;3;;3.12;;;;;
BOS-HYM-N00573;Vespidae;Odynerus sp.;1993-10-27;Luarca;Valdés;Asturias;España;;;;;R. Simal;R. Simal;;;1;3;;3.12;;;;;
BOS-HYM-N00574;Vespidae;Odynerus parietum;_/04/1994;Barrio El Monte (Pervera);Carreño;Asturias;España;;;;;David Martínez Fdez;David Martínez Fdez;;;1;3;;3.12;;;;;
BOS-HYM-N00575;Vespidae;Odynerus spinipes;1980-05-08;Trubia;Oviedo;Asturias;España;Prado con frutales;;;Hembra;P. Ciscar;P. Ciscar;;;1;3;;3.12;;;;;
BOS-HYM-N00576;Vespidae;;1983-06-05;S. Cristóbal;;;España;;;;;Matilde de Ávila;;;;1;3;;3.12;;;;;
BOS-HYM-N00577;Vespidae;Odynerus muraius;1990-05-05;Oviedo;Oviedo;Asturias;España;;;;;Jone Garai;Jone Garai;;;1;3;;3.12;;;;;
BOS-HYM-N00578;Vespidae;Odynerus spinipes;1987-05-02;Oviedo;Oviedo;Asturias;España;;;;;J. Villa Cienfuegos;J. Villa Cienfuegos;;;1;3;;3.12;;;;;
BOS-HYM-N00579;Vespidae;Odynerus spinipes;1987-05-19;Oviedo;Oviedo;Asturias;España;;;;;M. N. García Martín;M. N. García Martín;;;1;3;;3.12;;;;;
BOS-HYM-N00580;Vespidae;Odynerus parietum;1989-09-02;Oviedo;Oviedo;Asturias;España;;;;;S. Pascual;S. Pascual;;;1;3;;3.12;;;;;
BOS-HYM-N00581;Vespidae;;1980-05-18;La Florida (Oviedo);Oviedo;Asturias;España;En prado con flores;;;;Mª Teresa Blanco;;;;1;3;;3.12;;;;;
BOS-HYM-N00582;Vespidae;Odynerus spinipes;1988-05-31;Palomar;;;España;;;;;Paulino Bárcena;Paulino Bárcena;;;1;3;;3.12;;;;;
BOS-HYM-N00583;Vespidae;Odynerus ocultatus;1980-08-02;Castuera;Castuera;Badajoz;España;;;;;A. Benítez Donoso;Orencio H. Palacios;;;1;3;;3.12;;;;;
BOS-HYM-N00584;Vespidae;Odynerus ocultatus;1977-07-22;Castuera;Castuera;Badajoz;España;;;;;A. Benítez-D.;A. Benítez-D.;;;1;3;;3.12;;;;;
