Genus,Subgenus,Species,Subspecies,name,Country,Province,Locality,Locality,Latitude,Longitude,Year,Month,Day,Date,Collector,Determiner,Sex
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,5,17,17/5/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,5,17,17/5/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Doblons,Santa Margalida,3.969.357,319.826,2018,4,10,10/4/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Doblons,Santa Margalida,3.969.357,319.826,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Doblons,Santa Margalida,3.969.357,319.826,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Forteza,Artà,3.970.549,331.425,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,5,17,17/5/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,5,17,17/5/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,5,17,17/5/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,5,17,17/5/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,6,6,6/6/18,NA,M. A. González-Estévez,m
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Gual,Algaida,3.957.082,2.8342,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Gual,Algaida,3.957.082,2.8342,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Gual,Algaida,3.957.082,2.8342,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,5,17,17/5/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,5,17,17/5/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,5,17,17/5/18,NA,M. A. González-Estévez,f
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,fabrella,NA,Andrena fabrella,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,5,17,17/5/18,NA,M. A. González-Estévez,f
Andrena,NA,ferrugineicrus,NA,Andrena ferrugineicrus,Spain,"Balears, Illes",Monti-Sion,Porreres,394.989,301.911,2018,4,9,9/4/18,NA,M. A. González-Estévez,f
Andrena,NA,ferrugineicrus,NA,Andrena ferrugineicrus,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,3,26,26/3/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Aloe Vera Farm,Santa Margalida,3.972.164,317.062,2018,4,10,10/4/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Aloe Vera Farm,Santa Margalida,3.972.164,317.062,2018,5,16,16/5/18,NA,M. A. González-Estévez,m
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Aloe Vera Farm,Santa Margalida,3.972.164,317.062,2018,6,4,4/6/18,NA,M. A. González-Estévez,m
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Aloe Vera Farm,Santa Margalida,3.972.164,317.062,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Aloe Vera Farm,Santa Margalida,3.972.164,317.062,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Camí de Son Dameto,Esporles,3.967.318,257.537,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Can Vola Vola,Palma,3.954.628,280.985,2018,6,10,10/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Can Vola Vola,Palma,3.954.628,280.985,2018,6,10,10/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Carrer Betlem,Cala Pi,393.941,284.722,2018,6,10,10/6/18,NA,M. A. González-Estévez,NA
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Carrer Betlem,Cala Pi,393.941,284.722,2018,6,10,10/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Es Cabanells,Petra,3.968.937,323.535,2018,4,10,10/4/18,NA,M. A. González-Estévez,m
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Es Cabanells,Petra,3.968.937,323.535,2018,4,10,10/4/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Es Cabanells,Petra,3.968.937,323.535,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Monti-Sion,Porreres,394.989,301.911,2018,5,17,17/5/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Monti-Sion,Porreres,394.989,301.911,2018,6,6,6/6/18,NA,M. A. González-Estévez,NA
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Monti-Sion,Porreres,394.989,301.911,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Monti-Sion,Porreres,394.989,301.911,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Monti-Sion,Porreres,394.989,301.911,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Monti-Sion,Porreres,394.989,301.911,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Monti-Sion,Porreres,394.989,301.911,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Monti-Sion,Porreres,394.989,301.911,2018,11,9,9/11/18,NA,M. A. González-Estévez,m
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Puntiró,Palma,3.959.623,280.156,2018,4,9,9/4/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Puntiró,Palma,3.959.623,280.156,2018,4,9,9/4/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Puntiró,Palma,3.959.623,280.156,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Puntiró,Palma,3.959.623,280.156,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Puntiró,Palma,3.959.623,280.156,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Puntiró,Palma,3.959.623,280.156,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Puntiró,Palma,3.959.623,280.156,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Puntiró,Palma,3.959.623,280.156,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Puntiró,Palma,3.959.623,280.156,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Puntiró,Palma,3.959.623,280.156,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Sa Coma,Es Capdellà,3.958.026,246.473,2018,6,4,4/6/18,NA,M. A. González-Estévez,NA
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Sa Ritxola,Sineu,3.965.353,299.953,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Sa Ritxola,Sineu,3.965.353,299.953,2018,6,4,4/6/18,NA,M. A. González-Estévez,NA
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Ses Costes,Muro,3.975.011,305.956,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,5,17,17/5/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Doblons,Santa Margalida,3.969.357,319.826,2018,6,4,4/6/18,NA,M. A. González-Estévez,m
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,6,6,6/6/18,NA,M. A. González-Estévez,NA
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,6,6,6/6/18,NA,M. A. González-Estévez,m
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,6,6,6/6/18,NA,M. A. González-Estévez,m
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,6,6,6/6/18,NA,M. A. González-Estévez,m
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,6,6,6/6/18,NA,M. A. González-Estévez,m
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Gual,Algaida,3.957.082,2.8342,2018,6,4,4/6/18,NA,M. A. González-Estévez,NA
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Gual,Algaida,3.957.082,2.8342,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Gual,Algaida,3.957.082,2.8342,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Gual,Algaida,3.957.082,2.8342,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Gual,Algaida,3.957.082,2.8342,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Gual,Algaida,3.957.082,2.8342,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Gual,Algaida,3.957.082,2.8342,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,3,27,27/3/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,3,27,27/3/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Andrena,NA,flavipes,NA,Andrena flavipes,Spain,"Balears, Illes",UIB,Palma,3.964.296,264.094,2018,4,9,9/4/18,NA,M. A. González-Estévez,f
Andrena,NA,hesperia,NA,Andrena hesperia,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,3,26,26/3/18,NA,M. A. González-Estévez,NA
Andrena,NA,hesperia,NA,Andrena hesperia,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,3,26,26/3/18,NA,M. A. González-Estévez,NA
Andrena,NA,hesperia,NA,Andrena hesperia,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,3,26,26/3/18,NA,M. A. González-Estévez,NA
Andrena,NA,hesperia,NA,Andrena hesperia,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,5,17,17/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,hesperia,NA,Andrena hesperia,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,5,17,17/5/18,NA,M. A. González-Estévez,f
Andrena,NA,hesperia,NA,Andrena hesperia,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,3,26,26/3/18,NA,M. A. González-Estévez,NA
Andrena,NA,hesperia,NA,Andrena hesperia,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,3,26,26/3/18,NA,M. A. González-Estévez,NA
Andrena,NA,hesperia,NA,Andrena hesperia,Spain,"Balears, Illes",Son Ginard,Campos,3.941.623,307.946,2018,3,26,26/3/18,NA,M. A. González-Estévez,f
Andrena,NA,hesperia,NA,Andrena hesperia,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,3,27,27/3/18,NA,M. A. González-Estévez,NA
Andrena,NA,hesperia,NA,Andrena hesperia,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,3,27,27/3/18,NA,M. A. González-Estévez,m
Andrena,NA,minutula,NA,Andrena minutula,Spain,"Balears, Illes",Can Vola Vola,Palma,3.954.628,280.985,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,minutula,NA,Andrena minutula,Spain,"Balears, Illes",Es Cabanells,Petra,3.968.937,323.535,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Aloe Vera Farm,Santa Margalida,3.972.164,317.062,2018,6,4,4/6/18,NA,M. A. González-Estévez,m
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Can Refila,Petra,3.967.598,318.368,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Can Vola Vola,Palma,3.954.628,280.985,2018,6,10,10/6/18,NA,M. A. González-Estévez,NA
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Carrer Betlem,Cala Pi,393.941,284.722,2018,3,27,27/3/18,NA,M. A. González-Estévez,f
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Carrer Betlem,Cala Pi,393.941,284.722,2018,3,27,27/3/18,NA,M. A. González-Estévez,f
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Carrer Betlem,Cala Pi,393.941,284.722,2018,6,10,10/6/18,NA,M. A. González-Estévez,NA
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Es Cabanells,Petra,3.968.937,323.535,2018,6,4,4/6/18,NA,M. A. González-Estévez,m
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Es Cabanells,Petra,3.968.937,323.535,2018,6,4,4/6/18,NA,M. A. González-Estévez,m
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Monti-Sion,Porreres,394.989,301.911,2018,6,6,6/6/18,NA,M. A. González-Estévez,NA
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Monti-Sion,Porreres,394.989,301.911,2018,6,6,6/6/18,NA,M. A. González-Estévez,NA
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Puntiró,Palma,3.959.623,280.156,2018,5,14,14/5/18,NA,M. A. González-Estévez,NA
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Son Baco,Campos,3.938.035,304.068,2018,3,26,26/3/18,NA,M. A. González-Estévez,NA
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,3,27,27/3/18,NA,M. A. González-Estévez,NA
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Son Mut Nou,Llucmajor,3.946.187,282.565,2018,3,27,27/3/18,NA,M. A. González-Estévez,NA
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,3,27,27/3/18,NA,M. A. González-Estévez,f
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,3,27,27/3/18,NA,M. A. González-Estévez,f
Andrena,NA,morio,NA,Andrena morio,Spain,"Balears, Illes",Son Sali,Campos,3.943.795,297.731,2018,6,6,6/6/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Aloe Vera Farm,Santa Margalida,3.972.164,317.062,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Aloe Vera Farm,Santa Margalida,3.972.164,317.062,2018,6,4,4/6/18,NA,M. A. González-Estévez,NA
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Aloe Vera Farm,Santa Margalida,3.972.164,317.062,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Camí de Son Dameto,Esporles,3.967.318,257.537,2018,4,9,9/4/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Camí de Son Dameto,Esporles,3.967.318,257.537,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Camí de Son Dameto,Esporles,3.967.318,257.537,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Camí de Son Dameto,Esporles,3.967.318,257.537,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Camí de Son Dameto,Esporles,3.967.318,257.537,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Camí de Son Dameto,Esporles,3.967.318,257.537,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Camí de Son Dameto,Esporles,3.967.318,257.537,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Camí de Son Dameto,Esporles,3.967.318,257.537,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Camí de Son Dameto,Esporles,3.967.318,257.537,2018,6,4,4/6/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Can Vola Vola,Palma,3.954.628,280.985,2018,4,9,9/4/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Can Vola Vola,Palma,3.954.628,280.985,2018,4,9,9/4/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Can Vola Vola,Palma,3.954.628,280.985,2018,5,14,14/5/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Can Vola Vola,Palma,3.954.628,280.985,2018,6,10,10/6/18,NA,M. A. González-Estévez,NA
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Can Vola Vola,Palma,3.954.628,280.985,2018,6,10,10/6/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Carrer Betlem,Cala Pi,393.941,284.722,2018,3,27,27/3/18,NA,M. A. González-Estévez,m
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Carrer Betlem,Cala Pi,393.941,284.722,2018,5,16,16/5/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Carrer Betlem,Cala Pi,393.941,284.722,2018,6,10,10/6/18,NA,M. A. González-Estévez,f
Andrena,NA,nigroaenea,NA,Andrena nigroaenea,Spain,"Balears, Illes",Carrer Betlem,Cala Pi,393.941,284.722,2018,6,10,10/6/18,NA,M. A. González-Estévez,f
