"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Andrena",NA,"nitidula",NA,"PT","Lisboa","Lisboa",38.733832,-9.137138,1e-06,1953,3,29,88,88,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena obsoleta, by Klaus Warncke","ZOO.0017181"
"Andrena",NA,"flavipes",NA,"PT","Évora","Évora",38.570907,-7.908722,1e-06,1953,7,3,184,184,"Nuno Freire de Andrade","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena flavipes puber, by Klaus Warncke","ZOO.0017001"
"Anthophora",NA,"plumipes",NA,"PT","Portalegre","Quinta da Saúde",39.308918,-7.420712,1e-06,1970,3,20,79,79,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Anthophora plumipes, by Manuel Assunção Diniz","ZOO.0025629"
"Halictus",NA,"scabiosae",NA,"PT","Coimbra","Rio de Vide",40.127101,-8.315219,1e-06,1958,8,NA,NA,NA,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019158"
"Andrena",NA,"flavipes",NA,"PT","Coimbra","Ponte da Portela",40.185474,-8.395783,1e-06,1968,4,1,92,92,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena flavipes, by Klaus Warncke","ZOO.0027985"
"Lasioglossum",NA,"malachurum",NA,"PT","Lisboa","Lisboa",38.733832,-9.137138,1e-06,1951,7,8,189,189,"Nuno Freire de Andrade","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019254"
"Ceratina",NA,"cyanea",NA,"PT","Faro","Vila Real de Santo António",37.191804,-7.422494,1e-06,1969,8,29,241,241,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Ceratina sp., by Manuel Assunção Diniz","ZOO.0026036"
"Halictus",NA,"crenicornis",NA,"PT","Évora","Évora",38.570907,-7.908722,1e-06,1953,7,3,184,184,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019100"
"Halictus",NA,"scabiosae",NA,"PT","Lisboa","Quinta do Bom Despacho",38.777164,-9.370585,1e-06,1964,8,25,238,238,"FF Almeida","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019468"
"Andrena",NA,"flavipes",NA,"PT","Porto","Leça da Palmeira",41.193878,-8.699682,1e-06,1969,7,9,190,190,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena sp., by Manuel Assunção Diniz","ZOO.0017551"
"Amegilla",NA,"fasciata",NA,"PT","Faro","Vila Real de Santo António",37.191804,-7.422494,1e-06,1969,8,NA,NA,NA,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Amegilla fasciata, by Manuel Assunção Diniz","ZOO.0024720"
"Lasioglossum",NA,"albocinctum",NA,"PT","Viseu","Resende",41.108635,-7.924953,1e-06,1951,8,27,239,239,"Nuno Freire de Andrade","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019378"
"Megachile",NA,"baetica",NA,"PT","Beja","Aljustrel",37.874845,-8.165612,1e-06,1956,3,5,65,65,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Megachile baetica, by Manuel Assunção Diniz","ZOO.0021960"
"Andrena",NA,"leptopyga",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,3,31,91,91,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena leptopyga, by Klaus Warncke","ZOO.0027526"
"Panurgus",NA,"calcaratus",NA,"PT","Viana do Castelo","São Pedro da Torre",41.993035,-8.666242,1e-06,1966,7,17,198,198,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Panurgus sp., by H Gaspar","ZOO.0029674"
"Megachile",NA,"apicalis",NA,"PT","Lisboa","Lisboa",38.733832,-9.137138,1e-06,1984,8,NA,NA,NA,"Crawford","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Megachile sp., by Manuel Assunção Diniz","ZOO.0022064"
"Melitta",NA,"nigricans",NA,"PT","Porto","Vila do Conde",41.350574,-8.744133,1e-06,1968,7,24,206,206,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Melitta tricincta, by Klaus Warncke","ZOO.0020968"
"Andrena",NA,"ovatula",NA,"PT","Porto","Vieiros",41.319463,-7.996291,1e-06,1983,6,4,155,155,"Maciel Correia","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena sp., by H Gaspar","ZOO.0031629"
"Panurgus",NA,"perezi",NA,"PT","Aveiro","Albergaria-a-Velha",40.688357,-8.480147,1e-06,1968,7,27,209,209,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Panurgus perezi, by Manuel Assunção Diniz","ZOO.0018139"
"Halictus",NA,"gemmeus",NA,"PT","Faro","Castro Marim",37.216194,-7.443596,1e-06,1966,8,19,231,231,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019709"
"Lasioglossum",NA,"malachurum",NA,"PT","Coimbra","Figueira da Foz",40.154432,-8.863083,1e-06,1968,8,17,230,230,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Lasioglossum malachurum, by Andreas Werner Ebmer 1972","ZOO.0032394"
"Nomioides",NA,"facilis",NA,"PT","Lisboa","Cascais",38.696925,-9.429368,1e-06,1953,6,10,161,161,"Nuno Freire de Andrade","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Nomioides sp., by Manuel Assunção Diniz","ZOO.0020738"
"Anthidium",NA,"loti",NA,"PT","Braga","Senhora Orada",41.625127,-8.096565,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Anthidium manicatum, by Manuel Assunção Diniz","ZOO.0021721"
"Lasioglossum",NA,"villosulum",NA,"PT","Aveiro","Albergaria-a-Velha",40.688357,-8.480147,1e-06,1968,7,27,209,209,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0020084"
"Lasioglossum",NA,"mediterraneum",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,3,31,91,91,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Lasioglossum sp., by Manuel Assunção Diniz","ZOO.0028550"
"Lasioglossum",NA,"mediterraneum",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,3,17,77,77,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Lasioglossum sp., by Manuel Assunção Diniz","ZOO.0028437"
"Anthophora",NA,"plumipes",NA,"PT","Lisboa","Sintra",38.801429,-9.381995,1e-06,1951,4,27,117,117,"Nuno Freire de Andrade","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Anthophora plumipes, by Maurits Anne Lieftinck","ZOO.0025024"
"Lasioglossum",NA,"interruptum",NA,"PT","Porto","Vieiros",41.319463,-7.996291,1e-06,1982,7,19,200,200,"Maciel Correia","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"","ZOO.0032640"
"Halictus",NA,"crenicornis",NA,"PT","Viseu","Quinta dos Frades",41.148698,-7.684064,1e-06,1969,7,15,196,196,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019832"
"Eucera",NA,"longicornis",NA,"PT","Porto","Singeverga",41.344857,-8.368837,1e-06,NA,NA,NA,NA,NA,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Eucera sp., by Manuel Assunção Diniz","ZOO.0024138"
"Hoplitis",NA,"benoisti",NA,"PT","Porto","Vieiros",41.319463,-7.996291,1e-06,1983,6,6,157,157,"Maciel Correia","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"","ZOO.0032503"
"Bombus",NA,"pascuorum",NA,"PT","Braga","Gerês",41.816879,-8.041851,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Bombus pascuorum, by Manuel Assunção Diniz","ZOO.0026310"
"Lasioglossum",NA,"malachurum",NA,"PT","Lisboa","Praia da Areia Branca",39.260985,-9.335358,1e-06,1969,6,29,180,180,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0020383"
"Andrena",NA,"flavipes",NA,"PT","Coimbra","Ponte da Portela",40.185474,-8.395783,1e-06,1968,4,1,92,92,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena flavipes, by Klaus Warncke","ZOO.0028024"
"Nomioides",NA,"minutissimus",NA,"PT","Setúbal","Montijo",38.706426,-8.975781,1e-06,1953,5,3,123,123,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Nomioides sp., by Manuel Assunção Diniz","ZOO.0020739"
"Panurgus",NA,"perezi",NA,"PT","Porto","Angeiras",41.267082,-8.719683,1e-06,1969,7,8,189,189,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Panurgus perezi, by Manuel Assunção Diniz","ZOO.0018410"
"Panurgus",NA,"perezi",NA,"PT","Porto","Amarante",41.270475,-8.081719,1e-06,1969,7,15,196,196,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Panurgus perezi, by Manuel Assunção Diniz","ZOO.0018378"
"Andrena",NA,"nitidula",NA,"PT","Lisboa","Lisboa",38.733832,-9.137138,1e-06,1953,3,29,88,88,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena sp., by Manuel Assunção Diniz","ZOO.0017726"
"Halictus",NA,"scabiosae",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,5,12,133,133,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Lasioglossum sp., by Manuel Assunção Diniz","ZOO.0028834"
"Halictus",NA,"scabiosae",NA,"PT","Lisboa","Quinta do Bom Despacho",38.777164,-9.370585,1e-06,1964,8,25,238,238,"FF Almeida","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019501"
"Lasioglossum",NA,"bimaculatum",NA,"PT","Porto","Vieiros",41.319463,-7.996291,1e-06,1983,6,6,157,157,"Maciel Correia","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Lasioglossum sp., by H Gaspar","ZOO.0031519"
"Eucera",NA,"elongatula",NA,"PT","Faro","São Brás de Alportel",37.152576,-7.889052,1e-06,1967,6,7,158,158,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Eucera seminuda, by Manuel Assunção Diniz","ZOO.0024000"
"Eucera",NA,"notata",NA,"PT","Coimbra","Ponte da Portela",40.185474,-8.395783,1e-06,1968,3,26,86,86,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Eucera notata, by Manuel Assunção Diniz","ZOO.0029398"
"Halictus",NA,"scabiosae",NA,"PT","Lisboa","Quinta do Bom Despacho",38.777164,-9.370585,1e-06,1964,8,25,238,238,"FF Almeida","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019079"
"Bombus",NA,"hortorum",NA,"PT","Viana do Castelo","São Pedro da Torre",41.993035,-8.666242,1e-06,1966,5,18,138,138,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Bombus sp., by Manuel Assunção Diniz","ZOO.0026533"
"Megachile",NA,"apicalis",NA,"PT","Faro","Castro Marim",37.216194,-7.443596,1e-06,1966,8,16,228,228,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Megachile sp., by Manuel Assunção Diniz","ZOO.0022292"
"Hylaeus",NA,"variegatus",NA,"PT","Évora","Évora",38.570907,-7.908722,1e-06,1953,7,3,184,184,"Nuno Freire de Andrade","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Hylaeus variegatus, by Manuel Assunção Diniz","ZOO.0016689"
"Panurgus",NA,"perezi",NA,"PT","Aveiro","Eirol",40.609619,-8.536911,1e-06,1967,8,21,233,233,"A Moreira","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Panurgus perezi, by Manuel Assunção Diniz","ZOO.0018105"
"Apis",NA,"mellifera",NA,"PT","Viseu","Oliveira de Frades",40.730714,-8.174763,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Apis mellifera, by H Gaspar","ZOO.0030818"
"Panurgus",NA,"perezi",NA,"PT","Castelo Branco","Lousa",39.937236,-7.378875,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Panurgus perezi, by Manuel Assunção Diniz","ZOO.0018102"
"Megachile",NA,"pyrenaea",NA,"PT","Coimbra","Cumeada",40.209607,-8.411912,1e-06,1975,5,16,136,136,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Megachile centuncularis, by Manuel Assunção Diniz","ZOO.0022083"
"Andrena",NA,"flavipes",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,4,10,101,101,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena flavipes, by Klaus Warncke","ZOO.0028091"
"Andrena",NA,"vulcana",NA,"PT","Coimbra","Ponte da Portela",40.185474,-8.395783,1e-06,1968,4,22,113,113,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena vulcana, by Klaus Warncke","ZOO.0027297"
"Lasioglossum",NA,"malachurum",NA,"PT","Coimbra","Celas",40.214169,-8.414138,1e-06,1962,5,26,146,146,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Lasioglossum sp., by H Gaspar","ZOO.0030111"
"Amegilla",NA,"quadrifasciata",NA,"PT","Madeira","Santana",32.80528,-16.882109,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Amegilla maderae, by Manuel Assunção Diniz","ZOO.0024783"
"Andrena",NA,"dorsata",NA,"PT","Lisboa","Ericeira",38.969263,-9.415016,1e-06,1952,4,20,111,111,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena propinqua, by Klaus Warncke","ZOO.0017237"
"Andrena",NA,"longibarbis",NA,"PT","Coimbra","Ponte da Portela",40.185474,-8.395783,1e-06,1968,3,30,90,90,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena longibarbis, by Klaus Warncke","ZOO.0027863"
"Andrena",NA,"colletiformis",NA,"PT","Évora","Évora",38.570907,-7.908722,1e-06,1953,7,3,184,184,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena colletiformis, by Klaus Warncke","ZOO.0016910"
"Panurginus",NA,"albopilosus",NA,"PT","Faro","Armação de Pera, Praia dos Beijinhos",37.101072,-8.373972,1e-06,1966,4,9,99,99,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Panurginus albopilosus, by Manuel Assunção Diniz","ZOO.0018641"
"Halictus",NA,"scabiosae",NA,"PT","Porto","Vieiros",41.319463,-7.996291,1e-06,1983,5,28,148,148,"Maciel Correia","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by H Gaspar","ZOO.0031582"
"Apis",NA,"mellifera",NA,"PT","Viseu","Oliveira de Frades",40.730714,-8.174763,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Apis mellifera, by H Gaspar","ZOO.0030522"
"Xylocopa",NA,"violacea",NA,"PT","Coimbra","Ponte da Portela",40.185474,-8.395783,1e-06,1968,3,13,73,73,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Xylocopa sp., by Manuel Assunção Diniz","ZOO.0028956"
"Lasioglossum",NA,"villosulum",NA,"PT","Aveiro","Albergaria-a-Velha",40.688357,-8.480147,1e-06,1968,7,27,209,209,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0020075"
"Halictus",NA,"scabiosae",NA,"PT","Coimbra","Figueira da Foz",40.154432,-8.863083,1e-06,1968,8,16,229,229,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019954"
"Eucera",NA,"nigrilabris",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1969,4,20,110,110,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Eucera sp., by Manuel Assunção Diniz","ZOO.0024236"
"Andrena",NA,"lagopus",NA,"PT","Lisboa","Lisboa",38.733832,-9.137138,1e-06,1953,3,29,88,88,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena lagopus, by Klaus Warncke","ZOO.0017079"
"Eucera",NA,"numida",NA,"PT","Faro","Vila Real de Santo António",37.191804,-7.422494,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Eucera numida, by Manuel Assunção Diniz","ZOO.0023961"
"Megachile",NA,"baetica",NA,"PT","Beja","Aljustrel",37.874845,-8.165612,1e-06,1956,3,5,65,65,"Nuno Freire de Andrade","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Megachile baetica, by Manuel Assunção Diniz","ZOO.0021991"
"Lasioglossum",NA,"interruptum",NA,"PT","Porto","Vieiros",41.319463,-7.996291,1e-06,1983,5,28,148,148,"Maciel Correia","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Lasioglossum sp., by H Gaspar","ZOO.0031567"
"Halictus",NA,"crenicornis",NA,"PT","Faro","Monte Gordo",37.189931,-7.448399,1e-06,1966,9,2,245,245,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by Manuel Assunção Diniz","ZOO.0019585"
"Halictus",NA,"scabiosae",NA,"PT","Coimbra","Coimbra",40.204759,-8.421371,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Halictus sp., by H Gaspar","ZOO.0030808"
"Lasioglossum",NA,"malachurum",NA,"PT","Castelo Branco","Castelo Branco",39.817618,-7.497665,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena sp., by H Gaspar","ZOO.0032070"
"Panurgus",NA,"perezi",NA,"PT","Porto","Leça da Palmeira",41.193878,-8.699682,1e-06,1969,7,9,190,190,"Manuel Assunção Diniz","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Panurgus perezi, by Manuel Assunção Diniz","ZOO.0018191"
"Andrena",NA,"granulosa",NA,"PT","Coimbra","Ceira",40.174069,-8.381768,1e-06,1968,4,10,101,101,"Raúl Nascimento Ferreira","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Andrena sp., by H Gaspar","ZOO.0030206"
"Anthophora",NA,"atriceps",NA,"PT","Faro","Monchique",37.317294,-8.556372,1e-06,NA,NA,NA,NA,NA,"unknown","Hugo Gaspar",0,1,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Anthophora sp., by H Gaspar","ZOO.0029922"
"Lasioglossum",NA,"immunitum",NA,"PT","Coimbra","Pinhal de Marrocos",40.190356,-8.421818,1e-06,1968,4,10,101,101,"Manuel Assunção Diniz","Hugo Gaspar",1,0,NA,0,"ec68e247-0266-4161-add9-274c70664baf",NA,"55283073-38cd-48c4-bf48-7c8647a43221",NA,"Lasioglossum sp., by Manuel Assunção Diniz","ZOO.0028693"
