"Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Apis",NA,"mellifera",NA,"España","Asturias","Sama de Langreo",NA,NA,NA,"1993",8,15,NA,NA,"Pablo Prado Aller","Pablo Prado Aller",NA,NA,NA,1,NA,NA,"BOS-HYM-N02434","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Luarca?",NA,NA,NA,"1989",10,NA,NA,NA,"A. Busto","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02435","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Guipúzcoa","Fuenterrabía",NA,NA,NA,"1994",5,NA,NA,NA,"MA� JesA�s Eceiza","Mª Jesús Eceiza",NA,NA,NA,1,NA,NA,"BOS-HYM-N02436","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Oviedo",NA,NA,NA,"1992",11,11,NA,NA,"Magdalena Sanz","Magdalena Sanz",NA,NA,NA,1,NA,NA,"BOS-HYM-N02437","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","","Leitariegos",NA,NA,NA,"1992",11,4,NA,NA,"M. Manzaneque","M. Manzaneque",NA,NA,NA,1,NA,NA,"BOS-HYM-N02438","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Mareo (Gijón)",NA,NA,NA,"1993",5,5,NA,NA,"Sonia Glez","Sonia Glez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02439","Oviedo Museum","",""
"Andrena",NA,"sp.",NA,"España","Madrid","Madrid",NA,NA,NA,"1991",NA,NA,NA,NA,"B. Arroyo","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02440","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","León","León",NA,NA,NA,"1992",10,NA,NA,NA,"Juan JosA(C) Castro","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02441","Oviedo Museum","Cogida en una colmena","Tiene moho"
"Apis",NA,"mellifera",NA,"España","Cantabria","Villar ",NA,NA,NA,"1992",9,13,NA,NA,"M. GatA�n","M. Gatón",NA,NA,NA,1,NA,NA,"BOS-HYM-N02442","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","La Carbayeda",NA,NA,NA,"1991",5,18,NA,NA,"B. Baranda","B. Baranda",NA,NA,NA,1,NA,NA,"BOS-HYM-N02443","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Gijón",NA,NA,NA,"1990",3,21,NA,NA,"Ana Otegui","Ana Otegui",NA,NA,NA,1,NA,NA,"BOS-HYM-N02444","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Pola de Lena (Valle El Peral)",NA,NA,NA,"1990",8,6,NA,NA,"Susana L. Acevedo","Susana Acevedo",NA,NA,NA,1,NA,NA,"BOS-HYM-N02445","Oviedo Museum","Sobre zarzas",""
"Apis",NA,"mellifera",NA,"España","Cantabria","Liaño de Villaescusa",NA,NA,NA,"1992",5,28,NA,NA,"J. L. Herrero","Ana Pérez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02446","Oviedo Museum","","Tiene moho"
"Apis",NA,"mellifera",NA,"España","Asturias","Oviedo",NA,NA,NA,"1993",4,15,NA,NA,"A�ngeles Mtez","Ángeles Mtez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02447","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Tineo",NA,NA,NA,"1992",11,NA,NA,NA,"Carmen Mdez","Elvira García",NA,NA,NA,1,NA,NA,"BOS-HYM-N02448","Oviedo Museum","","Tiene moho"
"Apis",NA,"mellifera",NA,"España","Asturias","Oviedo",NA,NA,NA,"1991",5,28,NA,NA,"Loren PA(C)rez Melero","Loren Pérez Melero",NA,NA,NA,1,NA,NA,"BOS-HYM-N02449","Oviedo Museum","Casa","Tiene moho"
"Apis",NA,"mellifera",NA,"España","Cantabria","",NA,NA,NA,"1978",5,25,NA,NA,"L. Polidura","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02450","Oviedo Museum","Costa","Tiene moho"
"Eucera",NA,"sp.",NA,"España","Asturias","Somio",NA,NA,NA,"1991",5,15,NA,NA,"M. A. Paredes","M. A. Paredes",NA,NA,NA,1,NA,NA,"BOS-HYM-N02451","Oviedo Museum","Jardín",""
"Apis",NA,"mellifera",NA,"España","Madrid","Madrid",NA,NA,NA,"1991",NA,NA,NA,NA,"B. Arroyo","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02452","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Villandio (Turón)",NA,NA,NA,"1988",7,6,NA,NA,"M. A. DA-az DA-az","M. A. Díaz Díaz",NA,NA,NA,1,NA,NA,"BOS-HYM-N02453","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Pillarno",NA,NA,NA,"1992",7,10,NA,NA,"R. Julia Rguez","R. Julia Rguez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02454","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Blimea",NA,NA,NA,"1992",6,14,NA,NA,"L. M. Alonso Cuetos","L. M. Alonso Cuetos",NA,NA,NA,1,NA,NA,"BOS-HYM-N02455","Oviedo Museum","Prado de Siega",""
"Apis",NA,"mellifera",NA,"España","Pontevedra","Meaño",NA,NA,NA,"1988",8,16,NA,NA,"R. Trabazo","R. Trabazo",NA,NA,NA,1,NA,NA,"BOS-HYM-N02456","Oviedo Museum","Sobre Fragaria",""
"Apis",NA,"mellifera",NA,"España","Asturias","Luarca",NA,NA,NA,"1992",4,30,NA,NA,"A. Fdez-Ojanguren","A. Fdez-Ojanguren",1,NA,NA,1,NA,NA,"BOS-HYM-N02457","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Palencia","La Pisa",NA,NA,NA,"1993",8,31,NA,NA,"Santiago A�lvarez","Ana C. Álvarez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02458","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Soto de Llanera (Pruvia)",NA,NA,NA,"1993",5,30,NA,NA,"Pilar Uria Tejero","Pilar Uria Tejero",NA,NA,NA,1,NA,NA,"BOS-HYM-N02459","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Cantabria","Bedoya",NA,NA,NA,"1993",8,21,NA,NA,"A�ngela F. Roiz","Ángela F. Roiz",NA,NA,NA,1,NA,NA,"BOS-HYM-N02460","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Miranda",NA,NA,NA,"1991",5,28,NA,NA,"G. MutuberrA-a DA-az","G. Mutuberría Díaz",NA,NA,NA,1,NA,NA,"BOS-HYM-N02461","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Deva ",NA,NA,NA,"1994",3,24,NA,NA,"A. LA�pez Basteiro","A. López Basteiro",NA,NA,NA,1,NA,NA,"BOS-HYM-N02462","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Poo de Llanes",NA,NA,NA,"1988",5,15,NA,NA,"M. JosA(C) Ruiz de Arehovebl.","M. José Ruiz de Arehovebl.",NA,NA,NA,1,NA,NA,"BOS-HYM-N02463","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Avín",NA,NA,NA,"1991",10,22,NA,NA,"Fernando F. Cobos","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02464","Oviedo Museum","",""
"Anthophora",NA,"sp. ?",NA,"España","Asturias","Luanco",NA,NA,NA,"1992",9,11,NA,NA,"Fernando F. Cobos","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02465","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Deva ",NA,NA,NA,"1993",8,1,NA,NA,"Antonio FernA!ndez","Antonio Fernández",NA,NA,NA,1,NA,NA,"BOS-HYM-N02466","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Gijón",NA,NA,NA,"1987",4,16,NA,NA,"L. LA�pez Herrero","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02467","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Soria","Cerbón",NA,NA,NA,"1988",8,1,NA,NA,"Juan Carlos Ruiz","Juan Carlos Ruiz",NA,NA,NA,1,NA,NA,"BOS-HYM-N02468","Oviedo Museum","Colmenar",""
"Apis",NA,"mellifera",NA,"España","Asturias","Villar (Luarca)",NA,NA,NA,"1990",10,22,NA,NA,"Diana Cifuentes","Diana Cifuentes",NA,NA,NA,1,NA,NA,"BOS-HYM-N02469","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Salinas",NA,NA,NA,"1983",9,4,NA,NA,"M. Murciego R.","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02470","Oviedo Museum","Pinar",""
"Apis",NA,"mellifera",NA,"España","Asturias","Avilés",NA,NA,NA,"1992",6,13,NA,NA,"Sara R. Fdez Fdez","Sara R. Fdez Fdez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02471","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Avilés",NA,NA,NA,"1991",7,13,NA,NA,"Violeta GarcA-a","Violeta García",NA,NA,NA,1,NA,NA,"BOS-HYM-N02472","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","La Llera-Urbies",NA,NA,NA,"1988",7,21,NA,NA,"Carmen de Miguel","Carmen de Miguel",NA,NA,NA,1,NA,NA,"BOS-HYM-N02473","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Fuso de la Reina",NA,NA,NA,"1978",6,24,NA,NA,"A. MA(C)ndez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02474","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","S. Antolín de Ibias",NA,NA,NA,"1991",8,28,NA,NA,"Luis Valle","Luis Valle",NA,NA,NA,1,NA,NA,"BOS-HYM-N02475","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Gijón",NA,NA,NA,"1987",6,7,NA,NA,"Alfredo DA-az","Alfredo Díaz",NA,NA,NA,1,NA,NA,"BOS-HYM-N02476","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Germonde",NA,NA,NA,"1990",8,31,NA,NA,"J. RamA�n Glez Glez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02477","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","La Felguera",NA,NA,NA,"1987",4,12,NA,NA,"MA� Cruz SuA!rez","Mª Cruz Suárez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02478","Oviedo Museum","Sobre prado",""
"Apis",NA,"mellifera",NA,"España","Asturias","Poo de Llanes",NA,NA,NA,"1988",5,11,NA,NA,"Nerea Urizar","Nerea Urizar",NA,NA,NA,1,NA,NA,"BOS-HYM-N02479","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Luarca",NA,NA,NA,"1992",4,29,NA,NA,"M. MenA(C)ndez Artime","M. Menéndez Artime",NA,NA,NA,1,NA,NA,"BOS-HYM-N02480","Oviedo Museum","","Volando"
"Apis",NA,"mellifera",NA,"España","Asturias","Villaviciosa (Les Callejes)",NA,NA,NA,"1990",8,8,NA,NA,"Susana Acevedo","Susana Acevedo",NA,NA,NA,1,NA,NA,"BOS-HYM-N02481","Oviedo Museum","Sobre zarzas",""
"Apis",NA,"mellifera",NA,"España","Cantabria","Mijares",NA,NA,NA,"1976",7,NA,NA,NA,"A�ngel MA�jica B.","",NA,1,NA,1,NA,NA,"BOS-HYM-N02482","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Soria","Cerbón",NA,NA,NA,"1988",8,1,NA,NA,"Juan Carlos Ruiz","Juan Carlos Ruiz",1,NA,NA,1,NA,NA,"BOS-HYM-N02483","Oviedo Museum","Colmenar",""
"Apis",NA,"mellifera",NA,"España","Asturias","Corralinos",NA,NA,NA,"1992",8,28,NA,NA,"Luz MA� Rguez","Luz Mª Rguez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02484","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Guipúzcoa","Donostia",NA,NA,NA,"1988",4,14,NA,NA,"A. Muigialdai","A. Muigialdai",NA,NA,NA,1,NA,NA,"BOS-HYM-N02485","Oviedo Museum","Sobre una flor",""
"Apis",NA,"mellifera",NA,"España","Guipúzcoa","San Marcial",NA,NA,NA,"1990",7,17,NA,NA,"N. Aperribai","N. Aperribai",NA,NA,NA,1,NA,NA,"BOS-HYM-N02486","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Avilés",NA,NA,NA,"1992",9,4,NA,NA,"Yolanda Bongo M.","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02487","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Polígono de Silvota",NA,NA,NA,"1985",10,10,NA,NA,"Manuel A. Vega Menen.","Miguel Pérez Medina",NA,NA,NA,1,NA,NA,"BOS-HYM-N02488","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","León","León",NA,NA,NA,"1982",5,20,NA,NA,"Elena SuA!rez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02489","Oviedo Museum","Castaño",""
"Apis",NA,"sp.",NA,"España","Asturias","La Manjoya",NA,NA,NA,"1982",5,NA,NA,NA,"Adela MartA-nez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02490","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Molleda",NA,NA,NA,"1982",5,3,NA,NA,"Francisco GarcA-a","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02491","Oviedo Museum","Pradera","Tiene moho"
"Apis",NA,"mellifera",NA,"España","Navarra","Pamplona",NA,NA,NA,NA,8,NA,NA,NA,"T. Zabalza","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02492","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Vizcaya","LAukariz",NA,NA,NA,"1992",6,7,NA,NA,"M. J. SaloA+/-a","M. J. Saloña",NA,NA,NA,1,NA,NA,"BOS-HYM-N02493","Oviedo Museum","Casa",""
"Apis",NA,"mellifera",NA,"España","Asturias","Gijón",NA,NA,NA,"1982",4,10,NA,NA,"I. Pomar","I. Pomar",NA,NA,NA,1,NA,NA,"BOS-HYM-N02494","Oviedo Museum","Matorral",""
"Apis",NA,"mellifera",NA,"España","Asturias","El Remedio",NA,NA,NA,"1982",5,2,NA,NA,"Elisa Fdez Glez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02495","Oviedo Museum","En un muro",""
"Apis",NA,"mellifera",NA,"España","Asturias","El Montero",NA,NA,NA,"1982",4,5,NA,NA,"A�ngel DA-az Mtnez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02496","Oviedo Museum","Borde de camino",""
"Apis",NA,"mellifera",NA,"España","Asturias","Manjoya",NA,NA,NA,"1982",5,21,NA,NA,"M. Elena Puiede","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02497","Oviedo Museum","Pradera",""
"Apis",NA,"mellifera",NA,"España","Asturias","Salas",NA,NA,NA,"1982",5,4,NA,NA,"C. MartA-nez","C. Martínez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02498","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Oviedo",NA,NA,NA,"1982",4,30,NA,NA,"M. GonzA!lez","M. González",NA,NA,NA,1,NA,NA,"BOS-HYM-N02499","Oviedo Museum","Prado",""
"Apis",NA,"mellifera",NA,"España","Asturias","Naranco (Oviedo)",NA,NA,NA,"1987",6,18,NA,NA,"JosA(C) Zulaica Benjod.","José Zulaica Benjod.",NA,NA,NA,1,NA,NA,"BOS-HYM-N02500","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Tolivia",NA,NA,NA,"1986",5,2,NA,NA,"M. Mar GarcA-a","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02501","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Oviedo",NA,NA,NA,"1986",5,NA,NA,NA,"T. Sobrino","T. Sobrino",NA,NA,NA,1,NA,NA,"BOS-HYM-N02502","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Granda",NA,NA,NA,"1987",5,15,NA,NA,"Pablo Presa","Pablo Presa",NA,NA,NA,1,NA,NA,"BOS-HYM-N02503","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Oviedo",NA,NA,NA,"1986",5,NA,NA,NA,"M. Arroyo","Javier Martín Torre",NA,NA,NA,1,NA,NA,"BOS-HYM-N02504","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Oviedo",NA,NA,NA,"1989",3,12,NA,NA,"Jorge GonzA!lez","Jorge González",NA,NA,NA,1,NA,NA,"BOS-HYM-N02505","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Fitoria",NA,NA,NA,"1986",5,31,NA,NA,"Buenaventura Fdez F.","Buenaventura Fdez F.",NA,NA,NA,1,NA,NA,"BOS-HYM-N02506","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Verdiciu",NA,NA,NA,"1984",8,7,NA,NA,"C. PA(C)rez AntolA-n","C. Pérez Antolín",NA,NA,NA,1,NA,NA,"BOS-HYM-N02507","Oviedo Museum","","Tiene moho"
"Apis",NA,"mellifera",NA,"España","Asturias","Latores",NA,NA,NA,"1986",6,7,NA,NA,"G. PA(C)rez Domingo","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02508","Oviedo Museum","Prox. de carretera",""
"Apis",NA,"mellifera",NA,"España","Asturias","Monteana",NA,NA,NA,"1986",5,24,NA,NA,"Carlos LA�pez G.","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02509","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","San Esteban de las Cruces",NA,NA,NA,"1986",5,22,NA,NA,"M. T. Fdez M.","M. T. Fdez M.",NA,NA,NA,1,NA,NA,"BOS-HYM-N02510","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Nubledo",NA,NA,NA,"1986",5,31,NA,NA,"J. MartA-n Morales","J. Martín Morales",NA,NA,NA,1,NA,NA,"BOS-HYM-N02511","Oviedo Museum","En prado",""
"Apis",NA,"mellifera",NA,"España","Asturias","Sotrondio",NA,NA,NA,"1986",6,7,NA,NA,"Severino GonzA!lez Rocas","Severino González Rocas",NA,NA,NA,1,NA,NA,"BOS-HYM-N02512","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Corvera",NA,NA,NA,"1983",5,18,NA,NA,"Matilde de A�vila","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02513","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Guipúzcoa","Prado Itxumendi (Gorla)",NA,NA,NA,"1986",4,1,NA,NA,"E. MartA-nez Granada","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02514","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Concejo de Corias",NA,NA,NA,"1986",5,17,NA,NA,"Rosa Arroyo","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02515","Oviedo Museum","Pradera",""
"Apis",NA,"mellifera",NA,"España","Asturias","Oviedo",NA,NA,NA,"1986",4,NA,NA,NA,"J. Sobrino","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02516","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Caldones",NA,NA,NA,"1986",6,1,NA,NA,"M. Ruguero","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02517","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Corias",NA,NA,NA,"1986",5,NA,NA,NA,"Ana MA� GonzA!lez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02518","Oviedo Museum","Campo",""
"Apis",NA,"mellifera",NA,"España","Asturias","Pravia",NA,NA,NA,"1986",6,9,NA,NA,"Montserrat MA(C)ndez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02519","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Viesques",NA,NA,NA,"1993",6,9,NA,NA,"Chernichero","Chernichero",NA,NA,NA,1,NA,NA,"BOS-HYM-N02520","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Latores",NA,NA,NA,"1986",5,10,NA,NA,"Manuel Naves","Manuel Naves",NA,NA,NA,1,NA,NA,"BOS-HYM-N02521","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Rodiles",NA,NA,NA,"1986",2,19,NA,NA,"J. A. Pis","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02522","Oviedo Museum","Campo",""
"Apis",NA,"mellifera",NA,"España","Asturias","C. Las Segadas",NA,NA,NA,"1983",5,28,NA,NA,"I. SuA!rez Norella","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02523","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Renedo de Piélagos",NA,NA,NA,"1988",8,12,NA,NA,"Beatriz Marcos","Beatriz Marcos",NA,NA,NA,1,NA,NA,"BOS-HYM-N02524","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","El Cristo (Oviedo)",NA,NA,NA,"1985",7,7,NA,NA,"JosA(C) L. SuA!rez Fdez","José L. Suárez Fdez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02525","Oviedo Museum","Prado",""
"Apis",NA,"mellifera",NA,"España","Asturias","P. Ferrera",NA,NA,NA,"1986",6,1,NA,NA,"MA� del Pilar Cires","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02526","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Vioño",NA,NA,NA,"1986",6,10,NA,NA,"M. J. Calvo Glez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02527","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","S. Justo",NA,NA,NA,"1984",4,19,NA,NA,"MA� A. Pardo A�lvarez","Mª A. Pardo Álvarez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02528","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Gijón",NA,NA,NA,"1986",6,1,NA,NA,"F. Espadas de Castru","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02529","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Somió",NA,NA,NA,"1986",5,2,NA,NA,"V. Busto MartA-nez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02530","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","El Entrego",NA,NA,NA,"1985",11,30,NA,NA,"Esther Orviz Glez","Esther Orviz Glez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02531","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Luera",NA,NA,NA,"1986",4,28,NA,NA,"Isaac AntolA-n","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02532","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Urbanización de Perlora",NA,NA,NA,"1986",5,1,NA,NA,"Marta E. CortA(C)s Fdez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02533","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Monte Naranco",NA,NA,NA,"1986",6,1,NA,NA,"","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02534","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Gijón",NA,NA,NA,NA,NA,NA,NA,NA,"MA� JesA�s Nieto","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02535","Oviedo Museum","Prado",""
"Apis",NA,"mellifera",NA,"España","Asturias","Río Narcea",NA,NA,NA,NA,NA,NA,NA,NA,"A. SA!nchez GarcA-a","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02536","Oviedo Museum","Zonas con flores y matorrales",""
"Apis",NA,"mellifera",NA,"España","Asturias","Oviedo",NA,NA,NA,"1982",5,30,NA,NA,"Pilar Ruiz S.","Pilar Ruiz S.",NA,NA,NA,1,NA,NA,"BOS-HYM-N02537","Oviedo Museum","","Tiene moho"
"Apis",NA,"mellifera",NA,"España","Asturias","Llanes",NA,NA,NA,"1982",5,15,NA,NA,"Fco JosA(C) Alonso","Fco José Alonso",NA,NA,NA,1,NA,NA,"BOS-HYM-N02538","Oviedo Museum","Zarzal",""
"Apis",NA,"mellifera",NA,"España","La Coruña","Fene-El Ferrol",NA,NA,NA,"1982",4,7,NA,NA,"","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02539","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Avilés",NA,NA,NA,"1982",6,2,NA,NA,"Rosa Hernando","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02540","Oviedo Museum","Jardín","Tiene moho"
"Apis",NA,"mellifera",NA,"España","Asturias","Hevia",NA,NA,NA,"1982",5,15,NA,NA,"A. Fonseca","A. Fonseca",NA,NA,NA,1,NA,NA,"BOS-HYM-N02541","Oviedo Museum","Sobre flor de manzano",""
"Apis",NA,"mellifera",NA,"España","Asturias","Oviedo",NA,NA,NA,"1982",5,NA,NA,NA,"Rita Fdez","Rita Fdez",NA,NA,NA,1,NA,NA,"BOS-HYM-N02542","Oviedo Museum","","Tiene moho"
"Apis",NA,"mellifera",NA,"España","León","Irede",NA,NA,NA,"1982",8,6,NA,NA,"M. C. GutiA(C)rrez","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02543","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Avilés",NA,NA,NA,"1981",7,31,NA,NA,"J. M. Torre","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02544","Oviedo Museum","",""
"Apis",NA,"mellifera",NA,"España","Asturias","Gijón",NA,NA,NA,"1982",6,1,NA,NA,"MA� Adela Fuertes","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02545","Oviedo Museum","","Tiene moho"
"Apis",NA,"mellifera",NA,"España","Asturias","Oviedo",NA,NA,NA,"1982",5,10,NA,NA,"Carlos Aedo","Carlos Aedo",NA,NA,NA,1,NA,NA,"BOS-HYM-N02546","Oviedo Museum","Puderal","Tiene moho"
"Apis",NA,"mellifera",NA,"España","Asturias","Monte Cerrau (Oviedo)",NA,NA,NA,"1980",7,1,NA,NA,"A. Bode","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02547","Oviedo Museum","","Tiene moho"
"Apis",NA,"mellifera",NA,"España","Vizcaya","LAukariz",NA,NA,NA,"1982",8,26,NA,NA,"M. J. SaloA+/-a","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02548","Oviedo Museum","Matorral","Tiene moho"
"Apis",NA,"mellifera",NA,"","","Casielles (Ciaño)",NA,NA,NA,"1982",5,15,NA,NA,"MA� E. Coto Serna","Mª E. Coto Serna",NA,NA,NA,1,NA,NA,"BOS-HYM-N02549","Oviedo Museum","Pastizal","Tiene moho"
"Apis",NA,"mellifera",NA,"España","Asturias","Gijón",NA,NA,NA,"1982",5,NA,NA,NA,"Susana Junquera","",NA,NA,NA,1,NA,NA,"BOS-HYM-N02550","Oviedo Museum","Prado","Tiene moho"
