country,year,site_id,landscape_type,transect,period,round,date,temperature,starting_time,interval_in_transect,pollinator_group,pollinator_genus,pollinator_species,pollinator_species.1,morpho_descriptions,collected,plant_genus,plant_species,Gen_sp,Plant_sp,longitude,latitude
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,3,other wild bee,Eucera,notata,notata,NA,no,Cistus,crispus,Eucera_notata,Cistus_crispus,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,1,Hoverfly,Eristalis,arbustorum,arbustorum,NA,no,Elaeoselinum,foetidum,Eristalis_arbustorum,Elaeoselinum_foetidum,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,1,Hoverfly,Eristalis,arbustorum,arbustorum,NA,no,Elaeoselinum,foetidum,Eristalis_arbustorum,Elaeoselinum_foetidum,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,1,Hoverfly,Eristalis,arbustorum,arbustorum,NA,no,Elaeoselinum,foetidum,Eristalis_arbustorum,Elaeoselinum_foetidum,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,1,Hoverfly,Eristalis,arbustorum,arbustorum,NA,no,Elaeoselinum,foetidum,Eristalis_arbustorum,Elaeoselinum_foetidum,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,1,Hoverfly,Eristalis,arbustorum,arbustorum,NA,no,Elaeoselinum,foetidum,Eristalis_arbustorum,Elaeoselinum_foetidum,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,1,Hoverfly,Eristalis,arbustorum,arbustorum,NA,no,Elaeoselinum,foetidum,Eristalis_arbustorum,Elaeoselinum_foetidum,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,3,Hoverfly,Eristalis,arbustorum,arbustorum,NA,no,Elaeoselinum,foetidum,Eristalis_arbustorum,Elaeoselinum_foetidum,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,3,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,3,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,1,other wild bee,Ceratina,cyanea,cyanea,NA,yes,Galactites,tomentosa,Ceratina_cyanea,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,1,other wild bee,Lasioglossum,malachurum,malachurum,NA,yes,Galactites,tomentosa,Lasioglossum_malachurum,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,2,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,2,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,2,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,1,other wild bee,Lasioglossum,malachurum,malachurum,NA,no,Galactites,tomentosa,Lasioglossum_malachurum,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,1,other wild bee,Lasioglossum,malachurum,malachurum,NA,yes,Galactites,tomentosa,Lasioglossum_malachurum,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,1,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,2,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,2,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,3,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,3,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,3,Honeybee,Apis,mellifera,mellifera,NA,no,Galactites,tomentosa,Apis_mellifera,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,2,Hoverfly,Episyrphus,balteatus,balteatus,NA,no,Galactites,tomentosa,Episyrphus_balteatus,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,2,other wild bee,Lasioglossum,malachurum,malachurum,NA,no,Galactites,tomentosa,Lasioglossum_malachurum,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,2,other wild bee,Lasioglossum,immunitum,immunitum,NA,yes,Galactites,tomentosa,Lasioglossum_immunitum,Galactites_tomentosa,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,3,other wild bee,Osmia,submicans,submicans,NA,no,Genista,hirsuta,Osmia_submicans,Genista_hirsuta,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,3,other wild bee,Osmia,submicans,submicans,NA,no,Genista,hirsuta,Osmia_submicans,Genista_hirsuta,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,3,other wild bee,Osmia,submicans,submicans,NA,yes,Genista,hirsuta,Osmia_submicans,Genista_hirsuta,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,3,Honeybee,Apis,mellifera,mellifera,NA,no,Jasione,montana,Apis_mellifera,Jasione_montana,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,3,Honeybee,Apis,mellifera,mellifera,NA,no,Jasione,montana,Apis_mellifera,Jasione_montana,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,3,Honeybee,Apis,mellifera,mellifera,NA,no,Jasione,montana,Apis_mellifera,Jasione_montana,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,3,Honeybee,Apis,mellifera,mellifera,NA,no,Jasione,montana,Apis_mellifera,Jasione_montana,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,2,Hoverfly,Sphaerophoria,scripta,scripta,NA,no,Jasione,montana,Sphaerophoria_scripta,Jasione_montana,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,2,other wild bee,Anthophora,bimaculata,bimaculata,NA,no,Jasione,montana,Anthophora_bimaculata,Jasione_montana,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,3,Honeybee,Apis,mellifera,mellifera,NA,no,Jasione,montana,Apis_mellifera,Jasione_montana,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,1,after,4,5/9/11,29,15:05,2,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,2,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,3,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,3,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,3,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,2,after,3,5/9/11,29,14:35,3,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,2,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,3,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,3,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,3,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,2,after,4,5/9/11,29,15:35,3,Honeybee,Apis,mellifera,mellifera,NA,no,Lavandula,stoechas,Apis_mellifera,Lavandula_stoechas,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,3,other wild bee,Lasioglossum,immunitum,immunitum,NA,no,Pulicaria,odora,Lasioglossum_immunitum,Pulicaria_odora,-7.1112,37.276
Spain,2011,Pinar,high,1,after,3,5/9/11,29,14:05,3,other wild bee,Lasioglossum,immunitum,immunitum,NA,yes,Pulicaria,odora,Lasioglossum_immunitum,Pulicaria_odora,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,2,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,monspeliensis,Apis_mellifera,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,crispus,Apis_mellifera,Cistus_crispus,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,3,Honeybee,Apis,mellifera,mellifera,NA,no,Cistus,salvifolius,Apis_mellifera,Cistus_salvifolius,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,Hoverfly,Platynochaetus,setosus,setosus,NA,no,Cistus,monspeliensis,Platynochaetus_setosus,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,other wild bee,Andrena,angustior_impressa,angustior_impressa,NA,no,Cistus,monspeliensis,Andrena_angustior_impressa,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,other wild bee,Anthidium,septemdentatum,septemdentatum,NA,no,Cistus,crispus,Anthidium_septemdentatum,Cistus_crispus,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,other wild bee,Anthidium,septemdentatum,septemdentatum,NA,no,Cistus,monspeliensis,Anthidium_septemdentatum,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,other wild bee,Colletes,acutus,acutus,NA,yes,Cistus,monspeliensis,Colletes_acutus,Cistus_monspeliensis,-7.1112,37.276
Spain,2011,Pinar,high,1,during,1,4/16/11,24,13:45,1,other wild bee,Lasioglossum,albocinctum,albocinctum,NA,yes,Cistus,crispus,Lasioglossum_albocinctum,Cistus_crispus,-7.1112,37.276
