"","flag","Genus","Subgenus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision","Year","Month","Day","Start.date","End.date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.doi","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries","uid","Original_name","rm","Genus_species","accepted_name"
"5397","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Almenara de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres","1",NA,NA,NA,NA,NA,"APO-011507","Félix Torres","ATB/14(1)-14#87","","80_Torres7268","Osmia vidua","Remove","Osmia vidua","Remove"
"5398","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Pino de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres",NA,"1",NA,NA,NA,NA,"APO-011495","Félix Torres","Nidos 87(15)","","80_Torres7256","Osmia vidua","Remove","Osmia vidua","Remove"
"5399","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Almenara de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres","1",NA,NA,NA,NA,NA,"APO-011509","Félix Torres","ATB/14(1)-19#87","","80_Torres7270","Osmia vidua","Remove","Osmia vidua","Remove"
"5400","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Pino de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres",NA,"1",NA,NA,NA,NA,"APO-011497","Félix Torres","Nidos 87(17)","","80_Torres7258","Osmia vidua","Remove","Osmia vidua","Remove"
"5401","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Pino de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres",NA,"1",NA,NA,NA,NA,"APO-011496","Félix Torres","Nidos 87(17)","","80_Torres7257","Osmia vidua","Remove","Osmia vidua","Remove"
"5402","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Pino de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres",NA,"1",NA,NA,NA,NA,"APO-011487","Félix Torres","Nidos 87(2)","","80_Torres7248","Osmia vidua","Remove","Osmia vidua","Remove"
"5403","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Pino de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres","1",NA,NA,NA,NA,NA,"APO-011513","Félix Torres","Nidos 87(5)","","80_Torres7274","Osmia vidua","Remove","Osmia vidua","Remove"
"5404","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Pino de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres","1",NA,NA,NA,NA,NA,"APO-011519","Félix Torres","Nidos 87(26)","","80_Torres7280","Osmia vidua","Remove","Osmia vidua","Remove"
"5405","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Almenara de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres",NA,"1",NA,NA,NA,NA,"APO-011452","Félix Torres","ATB/14(1)-9#87","","80_Torres7213","Osmia vidua","Remove","Osmia vidua","Remove"
"5406","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Pino de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres",NA,"1",NA,NA,NA,NA,"APO-011470","Félix Torres","Nidos 87(50)","","80_Torres7231","Osmia vidua","Remove","Osmia vidua","Remove"
"5407","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Almenara de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres",NA,"1",NA,NA,NA,NA,"APO-011456","Félix Torres","ATB/13(1)-9#87","","80_Torres7217","Osmia vidua","Remove","Osmia vidua","Remove"
"5408","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Almenara de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres",NA,"1",NA,NA,NA,NA,"APO-011443","Félix Torres","ATB/12(1)-4#87","","80_Torres7204","Osmia vidua","Remove","Osmia vidua","Remove"
"5409","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Almenara de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres","1",NA,NA,NA,NA,NA,"APO-011510","Félix Torres","ATB/13(1)-7#87","","80_Torres7271","Osmia vidua","Remove","Osmia vidua","Remove"
"5410","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Almenara de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres",NA,"1",NA,NA,NA,NA,"APO-011442","Félix Torres","ATB/14(1)#87","","80_Torres7203","Osmia vidua","Remove","Osmia vidua","Remove"
"5411","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Pino de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres",NA,"1",NA,NA,NA,NA,"APO-011471","Félix Torres","Nidos 87(50)","","80_Torres7232","Osmia vidua","Remove","Osmia vidua","Remove"
"5412","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Pino de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres",NA,"1",NA,NA,NA,NA,"APO-011505","Félix Torres","Nidos 87(34)","","80_Torres7266","Osmia vidua","Remove","Osmia vidua","Remove"
"5413","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Pino de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres",NA,"1",NA,NA,NA,NA,"APO-011491","Félix Torres","Nidos 87(9)","","80_Torres7252","Osmia vidua","Remove","Osmia vidua","Remove"
"5414","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Pino de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres",NA,"1",NA,NA,NA,NA,"APO-011499","Félix Torres","Nidos 87(18)","","80_Torres7260","Osmia vidua","Remove","Osmia vidua","Remove"
"5415","Osmia vidua","Osmia",NA,"vidua",NA,"Spain","Salamanca","Almenara de Tormes",NA,NA,NA,"1988",NA,NA,NA,NA,"F. Torres","F. Torres",NA,"1",NA,NA,NA,NA,"APO-011454","Félix Torres","ATB/25(1)-19#87","","80_Torres7215","Osmia vidua","Remove","Osmia vidua","Remove"
"5416","Osmia xanthomelaena","Osmia",NA,"xanthomelaena",NA,"Spain","Huesca","Villabierna",NA,NA,NA,"2011","7","15",NA,NA,"C. Ornosa","F. Torres","1",NA,NA,NA,NA,NA,NA,"J. Ortiz, F. Torres, C. Ornosa",NA,NA,"39_Ortiz_etal_70","Osmia xanthomelaena",NA,"Osmia xanthomelaena","Osmia xanthomelana"
"5417","Osmiini emarginata","Osmiini","Osmia","emarginata",NA,"Spain","Madrid","Cerro Colgado",NA,NA,NA,"2009","5","17",NA,NA,"C. Ornosa","F. Torres","1",NA,NA,NA,NA,NA,NA,"J. Ortiz, F. Torres, C. Ornosa",NA,NA,"38_Ortiz_etal_244","Osmiini emarginata",NA,"Osmiini emarginata","Osmia emarginata"
"5418","Oxybelus mucronatus","Oxybelus",NA,"mucronatus",NA,"Spain","Huelva","Viso","37.439","-5.7408","<1km","2012","4","13",NA,NA,"Juan P. Gonzalez-Varo","J. Ortiz",NA,NA,NA,"1","10.1038/s41559-017-0249-9","Cistus_salvifolius",NA,"J. Gonzalez-varo, M.Vilà",NA,NA,"35_Magrach_2630","Oxybelus mucronatus","Remove","Oxybelus mucronatus","Oxybelus mucronatus"
"5419","Oxybelus quattuordecimnotatus","Oxybelus",NA,"quattuordecimnotatus",NA,"Spain","Huelva","Lucena","37.292","-6.7533","<1km","2012","5","1",NA,NA,"Juan P. Gonzalez-Varo","J. Ortiz",NA,NA,NA,"1","10.1038/s41559-017-0249-9","Elaeoselinum_foetidum",NA,"J. Gonzalez-varo, M.Vilà",NA,NA,"35_Magrach_1890","Oxybelus quattuordecimnotatus","Remove","Oxybelus quattuordecimnotatus","Oxybelus quattuordecimnotatus"
"5420","Oxythyrea funesta","Oxythyrea",NA,"funesta",NA,"Spain","Zaragoza","ejea caballeros",NA,NA,NA,"2021","7","20",NA,NA,"Oscar Aguado","Oscar Aguado",NA,NA,NA,"1",NA,"Convolvulus arvensis",NA,"Eva Nuñez","temperature: 22",NA,"67_life_polinizadores103","Oxythyrea funesta","Remove","Oxythyrea funesta","Oxythyrea funesta"
"5421","Oxythyrea funesta","Oxythyrea",NA,"funesta",NA,"Spain","Zaragoza","ejea caballeros",NA,NA,NA,"2021","4","19",NA,NA,"Oscar Aguado","Oscar Aguado",NA,NA,NA,"1",NA,"Taraxacum officinale",NA,"Eva Nuñez","temperature: 22",NA,"67_life_polinizadores9","Oxythyrea funesta","Remove","Oxythyrea funesta","Oxythyrea funesta"
"5422","Oxythyrea funesta","Oxythyrea",NA,"funesta",NA,"Spain","Zaragoza","ejea caballeros",NA,NA,NA,"2021","5","18",NA,NA,"Oscar Aguado","Oscar Aguado",NA,NA,NA,"1",NA,"Crepis sp",NA,"Eva Nuñez","temperature: 22",NA,"67_life_polinizadores26","Oxythyrea funesta","Remove","Oxythyrea funesta","Oxythyrea funesta"
"5423","Pangonius micans","Pangonius",NA,"micans",NA,"Spain","Valladolid","Vilalba de los Alcores","41.863753","-4.859276",">10km","2016","7","12",NA,NA,"G. Aguado","P. A. Fidalgo","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82_Aguado_asensio85","Pangonius micans","Remove","Pangonius micans","Pangonius micans"
"5424","Pangonius micans","Pangonius","Melapangonius","micans",NA,"Spain","Valladolid","Vilalba de los Alcores","41.863753","-4.859276",">10km","2016","7","12",NA,NA,"G. Aguado","P. A. Fidalgo",NA,"1",NA,NA,NA,"Centaurea sp.",NA,NA,NA,NA,"82_Aguado_asensio84","Pangonius micans","Remove","Pangonius micans","Pangonius micans"
"5425","Panurginus brullei","Panurginus",NA,"brullei",NA,"Spain","Islas Canarias","4km S Betancuria","28.42801","-14.02996","","1988",NA,NA,NA,"02/01/1988","Pitton, Day","Patiny S",NA,"4",NA,NA,NA,NA,NA,"Compiled by T. Wood",NA,"BMNH","54_Wood_etal_17517","Panurginus brullei","Remove","Panurginus brullei","Remove"
"5426","Panurginus brullei","Panurginus",NA,"brullei",NA,"Spain",NA,"Castellar de Santist","38.2629","-3.1715","uncert. < than 1km","1970",NA,NA,NA,"20/05/1970",NA,"Warncke K",NA,"2",NA,NA,NA,NA,NA,"Compiled by T. Wood",NA,"FSAGX","54_Wood_etal_7982","Panurginus brullei","Remove","Panurginus brullei","Remove"
"5427","Panurginus brullei","Panurginus",NA,"brullei",NA,"Spain","Islas Canarias","Fuerteventura, Isla de","28.33776","-14.03078","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Baez & Ortega 1978",NA,NA,"Compiled by T. Wood",NA,NA,"54_Wood_etal_34006","Panurginus brullei","Remove","Panurginus brullei","Remove"
"5428","Panurginus brullei","Panurginus",NA,"brullei",NA,"Spain",NA,"Quintanavides","42.4966","-3.4259","uncert. < than 1km","1968",NA,NA,NA,"01/07/1968",NA,"Warncke K",NA,"1",NA,NA,NA,NA,NA,"Compiled by T. Wood",NA,"FSAGX","54_Wood_etal_7058","Panurginus brullei","Remove","Panurginus brullei","Remove"
"5429","Panurginus brullei","Panurginus",NA,"brullei",NA,"Spain","Islas Canarias","Palmas de Gran Canaria las","28.06963","-15.45797","","1968",NA,NA,NA,"02/03/1968","Backhuys","Patiny S",NA,"3",NA,NA,NA,NA,NA,"Compiled by T. Wood",NA,"RNHL","54_Wood_etal_6899","Panurginus brullei","Remove","Panurginus brullei","Remove"
"5430","Panurginus brullei","Panurginus",NA,"brullei",NA,"Spain",NA,"Duenas","41.857","-4.506","uncert. < than 1km","1963",NA,NA,NA,"02/07/1963",NA,"Warncke K","1",NA,NA,NA,NA,NA,NA,"Compiled by T. Wood",NA,"FSAGX","54_Wood_etal_5254","Panurginus brullei","Remove","Panurginus brullei","Remove"
"5431","Panurginus canescens","Panurginus",NA,"canescens",NA,"Spain","Huelva","Huelva, Villanueva de los Castillejos","37.4961","-7.2739","uncert. < than 10km","1985","6","23","23/06/1985","23/06/1985","R. Leys, P. V. D. Hurk","T. Wood","1",NA,NA,NA,NA,NA,"ZMA.INS.5089510","Compiled by T. Wood",NA,NA,"54_Wood_etal_16503","Panurginus canescens",NA,"Panurginus canescens","Panurgus canescens"
"5432","Panurginus canescens","Panurginus",NA,"canescens",NA,"Spain","Huelva","Huelva, Villanueva de los Castillejos","37.4961","-7.2739","uncert. < than 10km","1985","6","23","23/06/1985","23/06/1985","R. Leys, P. V. D. Hurk","T. Wood","1",NA,NA,NA,NA,NA,"ZMA.INS.5089511","Compiled by T. Wood",NA,NA,"54_Wood_etal_16504","Panurginus canescens",NA,"Panurginus canescens","Panurgus canescens"
"5433","Panurginus canescens","Panurginus",NA,"canescens",NA,"Spain","Huelva","Huelva, Villanueva de los Castillejos","37.4961","-7.2739","uncert. < than 10km","1985","6","23","23/06/1985","23/06/1985","R. Leys, P. V. D. Hurk","T. Wood","1",NA,NA,NA,NA,NA,"ZMA.INS.5089509","Compiled by T. Wood",NA,NA,"54_Wood_etal_16502","Panurginus canescens",NA,"Panurginus canescens","Panurgus canescens"
"5434","Panurgus albopilosus","Panurgus",NA,"albopilosus",NA,"Spain","Valladolid","Zamaduenas","41.698036","-4.708621","<100m","2016","5","13",NA,NA,"G. Aguado","L.O. A.M",NA,"1",NA,NA,NA,"Taraxacum officinalis",NA,NA,NA,NA,"82_Aguado_asensio31","Panurgus albopilosus","Remove","Panurgus albopilosus","Remove"
"5435","Panurgus albopilosus","Panurgus",NA,"albopilosus",NA,"Spain","Valladolid","Zamaduenas","41.698036","-4.708621","<100m","2016","5","13",NA,NA,"G. Aguado","L.O. A.M",NA,"1",NA,NA,NA,"Taraxacum officinalis",NA,NA,NA,NA,"82_Aguado_asensio32","Panurgus albopilosus","Remove","Panurgus albopilosus","Remove"
"5436","Panurgus albopilosus","Panurgus",NA,"albopilosus",NA,"Spain","Valladolid","Olmedo","41.291901","-4.710961",">10km","2016","5","14",NA,NA,"G. Aguado","L.O. A.M",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"82_Aguado_asensio33","Panurgus albopilosus","Remove","Panurgus albopilosus","Remove"
"5437","Panurgus brullei","Panurgus",NA,"brullei","brullei","Spain","Canary Islands","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Hirschfeldia incana",NA,"Compiled by J.M. Gomez",NA,NA,"13_Gomez_1120","Panurgus brullei","Remove","Panurgus brullei","Remove"
"5438","Panurgus canarius","Panurgus",NA,"canarius",NA,"Spain","Islas Canarias","Tostón","28.69877","-14.02747","",NA,NA,NA,NA,NA,NA,"Warncke K",NA,NA,NA,"1",NA,NA,NA,"Compiled by T. Wood",NA,NA,"54_Wood_etal_36747","Panurgus canarius","Remove","Panurgus canarius","Remove"
"5439","Panurgus canarius","Panurgus",NA,"canarius",NA,"Spain","Islas Canarias","Fuerteventura, Isla de","28.33776","-14.03078","",NA,NA,NA,NA,NA,NA,"Warncke K",NA,NA,NA,"1",NA,NA,NA,"Compiled by T. Wood",NA,NA,"54_Wood_etal_36743","Panurgus canarius","Remove","Panurgus canarius","Remove"
"5440","Panurgus canarius","Panurgus",NA,"canarius",NA,"Spain","Islas Canarias","Fuerteventura, Isla de","28.33776","-14.03078","","1999","3","19","19/03/1996","24/03/1999","Heiss","Patiny S","2",NA,NA,NA,NA,NA,NA,"Compiled by T. Wood",NA,"OOLL","54_Wood_etal_21932","Panurgus canarius","Remove","Panurgus canarius","Remove"
"5441","Panurgus canarius","Panurgus",NA,"canarius",NA,"Spain","Islas Canarias","Catalina Garcia","28.42105","-16.68461","",NA,NA,NA,NA,NA,NA,"Warncke K",NA,NA,NA,"1",NA,NA,NA,"Compiled by T. Wood",NA,NA,"54_Wood_etal_36742","Panurgus canarius","Remove","Panurgus canarius","Remove"
"5442","Panurgus canarius","Panurgus",NA,"canarius",NA,"Spain","Islas Canarias","La Matilla","28.5175","-13.92695","",NA,NA,NA,NA,NA,NA,"Warncke K",NA,NA,NA,"1",NA,NA,NA,"Compiled by T. Wood",NA,NA,"54_Wood_etal_36744","Panurgus canarius","Remove","Panurgus canarius","Remove"
"5443","Panurgus canarius","Panurgus",NA,"canarius",NA,"Spain","Islas Canarias","Fuerteventura, Isla de","28.33776","-14.03078","","1999","3","19","19/03/1996","24/03/1999","Heiss","Patiny S",NA,"1",NA,NA,NA,NA,NA,"Compiled by T. Wood",NA,"OOLL","54_Wood_etal_21933","Panurgus canarius","Remove","Panurgus canarius","Remove"
"5444","Panurgus canarius","Panurgus",NA,"canarius",NA,"Spain","Islas Canarias","Pájara","28.33845","-14.13279","",NA,NA,NA,NA,NA,NA,"Warncke K",NA,NA,NA,"1",NA,NA,NA,"Compiled by T. Wood",NA,NA,"54_Wood_etal_36745","Panurgus canarius","Remove","Panurgus canarius","Remove"
"5445","Panurgus canarius","Panurgus",NA,"canarius",NA,"Spain","Islas Canarias","Betancuría","28.42801","-14.02996","","1964",NA,NA,NA,"02/05/1964","Guichard","Patiny S",NA,"2",NA,NA,NA,NA,NA,"Compiled by T. Wood",NA,"BMNH","54_Wood_etal_5486","Panurgus canarius","Remove","Panurgus canarius","Remove"
"5446","Panurgus canarius","Panurgus",NA,"canarius",NA,"Spain","Islas Canarias","Tarajalejo","28.15793","-14.13425","",NA,NA,NA,NA,NA,NA,"Warncke K",NA,NA,NA,"1",NA,NA,NA,"Compiled by T. Wood",NA,NA,"54_Wood_etal_36746","Panurgus canarius","Remove","Panurgus canarius","Remove"
"5447","Panurgus canarius","Panurgus",NA,"canarius",NA,"Spain","Islas Canarias","Cotillo: See Tostón","28.69877","-14.02747","","1964",NA,NA,NA,"07/05/1964","Guichard","Patiny S",NA,"1",NA,NA,NA,NA,NA,"Compiled by T. Wood",NA,"BMNH","54_Wood_etal_5501","Panurgus canarius","Remove","Panurgus canarius","Remove"
"5448","Panurgus canarius","Panurgus",NA,"canarius",NA,"Spain","Islas Canarias","Betancuría","28.42801","-14.02996","",NA,NA,NA,NA,NA,NA,"Warncke K",NA,NA,NA,"1",NA,NA,NA,"Compiled by T. Wood",NA,NA,"54_Wood_etal_36741","Panurgus canarius","Remove","Panurgus canarius","Remove"
"5449","Panurgus canarius","Panurgus",NA,"canarius",NA,"Spain","Islas Canarias","Betancuría","28.42801","-14.02996","","1964",NA,NA,NA,"03/05/1964","Guichard","Patiny S",NA,"1",NA,NA,NA,NA,NA,"Compiled by T. Wood",NA,"BMNH","54_Wood_etal_5489","Panurgus canarius","Remove","Panurgus canarius","Remove"
"5450","Panurgus dentatus","Panurgus",NA,"dentatus",NA,"Spain","Islas Canarias","Fuerteventura, Isla de","28.33776","-14.03078","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Baez & Ortega 1978",NA,NA,"Compiled by T. Wood",NA,NA,"54_Wood_etal_34007","Panurgus dentatus","Remove","Panurgus dentatus","Remove"
"5451","Panurgus intermedius","Panurgus",NA,"intermedius",NA,"Spain",NA,"Berlate de Franco","36.2436","-5.9467","uncert. < than 1km",NA,NA,NA,NA,NA,NA,"Warncke K",NA,NA,NA,"1",NA,NA,NA,"Compiled by T. Wood",NA,NA,"54_Wood_etal_36787","Panurgus intermedius","Remove","Panurgus intermedius","Remove"
"5452","Panurgus intermedius","Panurgus",NA,"intermedius",NA,"Spain",NA,"Tarifa","35.9812","-5.6065","uncert. < than 1km",NA,NA,NA,NA,NA,NA,"Warncke K",NA,NA,NA,"1",NA,NA,NA,"Compiled by T. Wood",NA,NA,"54_Wood_etal_36788","Panurgus intermedius","Remove","Panurgus intermedius","Remove"
"5453","Panurgus maroccanus","Panurgus",NA,"maroccanus",NA,"Spain",NA,"Salobreña","36.7291","-3.616","uncert. < than 1km","1983",NA,NA,NA,"08/05/1983","Perraudin","Patiny S","7",NA,NA,NA,NA,NA,NA,"Compiled by T. Wood",NA,"OOLL","54_Wood_etal_15307","Panurgus maroccanus","Remove","Panurgus maroccanus","Remove"
"5454","Panurgus maroccanus","Panurgus",NA,"maroccanus",NA,"Spain",NA,"Albuñol","36.8207","-3.1682","uncert. < than 1km","1973",NA,NA,NA,"15/04/1973","Schacht","Patiny S","1",NA,NA,NA,NA,NA,NA,"Compiled by T. Wood",NA,"OOLL","54_Wood_etal_9694","Panurgus maroccanus","Remove","Panurgus maroccanus","Remove"
"5455","Panurgus maroccanus","Panurgus",NA,"maroccanus",NA,"Spain",NA,"Albuñol","36.8207","-3.1682","uncert. < than 1km","1979",NA,NA,NA,"29/04/1979","Schacht","Patiny S",NA,"1",NA,NA,NA,NA,NA,"Compiled by T. Wood",NA,"OOLL","54_Wood_etal_13385","Panurgus maroccanus","Remove","Panurgus maroccanus","Remove"
"5456","Panurgus maroccanus","Panurgus",NA,"maroccanus",NA,"Spain",NA,"Salobreña","36.7291","-3.616","uncert. < than 1km","1983",NA,NA,NA,"08/05/1983","Perraudin","Patiny S",NA,"7",NA,NA,NA,NA,NA,"Compiled by T. Wood",NA,"OOLL","54_Wood_etal_15308","Panurgus maroccanus","Remove","Panurgus maroccanus","Remove"
"5457","Paranthidiellum lituratum","Paranthidiellum",NA,"lituratum",NA,"Spain","Salamanca","La Fregeneda",NA,NA,NA,"1998","8","30",NA,NA,"S. F. Gayubo","F. Torres","1",NA,NA,NA,NA,NA,NA,"Felix Torres",NA,NA,"41_Torres_17","Paranthidiellum lituratum","Remove","Paranthidiellum lituratum","Remove"
"5458","Philanthus coronatus","Philanthus","ibericus","coronatus",NA,"Spain","Valladolid","San Bernardo","41.630245","-4.26379","<100m","2016","9","13",NA,NA,"G. Aguado","L.O. A.M","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82_Aguado_asensio740","Philanthus coronatus","Remove","Philanthus coronatus","Philanthus coronatus"
"5459","Philanthus triangulum","Philanthus",NA,"triangulum",NA,"Spain","Valladolid","San Bernardo","41.630245","-4.26379","<100m","2016","8","20",NA,NA,"G. Aguado","L.O. A.M",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"82_Aguado_asensio739","Philanthus triangulum","Remove","Philanthus triangulum","Philanthus triangulum"
"5460","Philanthus triangulum","Philanthus",NA,"triangulum",NA,"Spain","Valladolid","San Bernardo","41.630245","-4.26379","<100m","2016","8","20",NA,NA,"G. Aguado","L.O. A.M",NA,"1",NA,NA,NA,"Eryngium campestre",NA,NA,NA,NA,"82_Aguado_asensio737","Philanthus triangulum","Remove","Philanthus triangulum","Philanthus triangulum"
"5461","Philanthus triangulum","Philanthus",NA,"triangulum",NA,"Spain","Valladolid","San Bernardo","41.630245","-4.26379","<100m","2016","8","20",NA,NA,"G. Aguado","L.O. A.M",NA,"1",NA,NA,NA,"Eryngium campestre",NA,NA,NA,NA,"82_Aguado_asensio738","Philanthus triangulum","Remove","Philanthus triangulum","Philanthus triangulum"
"5462","Physocephala pusilla","Physocephala",NA,"pusilla",NA,"Spain","Valladolid","San Bernardo","41.630245","-4.26379","<100m","2016","7","17",NA,NA,"G. Aguado","P. A. Fidalgo",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"82_Aguado_asensio96","Physocephala pusilla","Remove","Physocephala pusilla","Physocephala pusilla"
"5463","Podalonia hirsuta","Podalonia",NA,"hirsuta",NA,"Spain","Valladolid","San Bernardo","41.630245","-4.26379","<100m","2016","8","20",NA,NA,"G. Aguado",NA,NA,NA,NA,"1",NA,"Rubus sp",NA,NA,NA,NA,"82_Aguado_asensio714","Podalonia hirsuta","Remove","Podalonia hirsuta","Podalonia hirsuta"
"5464","Podalonia hirsuta","Podalonia",NA,"hirsuta",NA,"Spain","Teruel","cantavieja",NA,NA,NA,"2021","8","17",NA,NA,"Oscar Aguado","Oscar Aguado",NA,NA,NA,"1",NA,"Eryngium campestre",NA,"Eva Nuñez","temperature: 31",NA,"67_life_polinizadores251","Podalonia hirsuta","Remove","Podalonia hirsuta","Podalonia hirsuta"
"5465","Podalonia hirsuta","Podalonia",NA,"hirsuta",NA,"Spain","Valladolid","San Bernardo","41.630245","-4.26379","<100m","2016","5","13",NA,NA,"G. Aguado","L.O. A.M","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82_Aguado_asensio716","Podalonia hirsuta","Remove","Podalonia hirsuta","Podalonia hirsuta"
"5466","Podalonia hirsuta","Podalonia",NA,"hirsuta",NA,"Spain","Valladolid","Hornillos de Eresma","41.3642374309363","-4.71541160295544","<100m","2016","6","10",NA,NA,"G. Aguado","L.O. A.M","1",NA,NA,NA,NA,"Eryngium campestre",NA,NA,NA,NA,"82_Aguado_asensio715","Podalonia hirsuta","Remove","Podalonia hirsuta","Podalonia hirsuta"
"5467","Polistes dominula","Polistes",NA,"dominula",NA,"Spain","Malaga","Algarrobo","36.759","-4.04","&lt;1km","2018","4",NA,NA,NA,"O. Aguado","O. Aguado",NA,NA,NA,NA,NA,NA,NA,"O. Aguado, J.I. Hormaza, M.L. Alcaraz, V. Ferrero",NA,NA,"29_Hormaza_etal_46","Polistes dominula","Remove","Polistes dominula","Polistes dominula"
"5468","Polistes dominulus","Polistes",NA,"dominulus",NA,"Spain","Valladolid","Zamaduenas","41.698036","-4.708621","<100m","2016","4","12",NA,NA,"G. Aguado",NA,NA,NA,NA,"1",NA,"Biscutella auriculata",NA,NA,NA,NA,"82_Aguado_asensio758","Polistes dominulus","Remove","Polistes dominulus","Polistes dominulus"
"5469","Polistes dominulus","Polistes",NA,"dominulus",NA,"Spain","Zaragoza","ejea caballeros",NA,NA,NA,"2021","7","20",NA,NA,"Oscar Aguado","Oscar Aguado",NA,NA,NA,"1",NA,"Eryngium campestre",NA,"Eva Nuñez","temperature: 22",NA,"67_life_polinizadores118","Polistes dominulus","Remove","Polistes dominulus","Polistes dominulus"
"5470","Polistes dominulus","Polistes",NA,"dominulus",NA,"Spain","Valladolid","Olmedo","41.291901","-4.710961",">10km","2016","6","10",NA,NA,"G. Aguado","L.O. A.M","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82_Aguado_asensio757","Polistes dominulus","Remove","Polistes dominulus","Polistes dominulus"
"5471","Polistes dominulus","Polistes",NA,"dominulus",NA,"Spain","Valladolid","Auditorio delibes jardines","41.643131","-4.748269","<100m","2016","9","13",NA,NA,"G. Aguado","L.O. A.M",NA,NA,NA,"1",NA,"Eryngium campestre",NA,NA,NA,NA,"82_Aguado_asensio761","Polistes dominulus","Remove","Polistes dominulus","Polistes dominulus"
"5472","Polistes dominulus","Polistes",NA,"dominulus",NA,"Spain","Valladolid","Olmedo","41.291901","-4.710961",">10km","2016","4","11",NA,NA,"G. Aguado","L.O. A.M",NA,NA,NA,"1",NA,"Echium vulgare",NA,NA,NA,NA,"82_Aguado_asensio759","Polistes dominulus","Remove","Polistes dominulus","Polistes dominulus"
"5473","Polistes dominulus","Polistes",NA,"dominulus",NA,"Spain","Valladolid","San Bernardo","41.630245","-4.26379","<100m","2016","5","13",NA,NA,"G. Aguado","L.O. A.M",NA,NA,NA,"1",NA,"Rubus sp",NA,NA,NA,NA,"82_Aguado_asensio762","Polistes dominulus","Remove","Polistes dominulus","Polistes dominulus"
