"Id","CodigoColeccion","nNoCatalogo","Ejs","Familia","Subfamilai","Genero","Subgenero","Especie","Subespecie","Autor.taxon","Localidad.en.etiqueta","Localidad","Municipio","Provincia","Autonomia","Pais","Fecha.colecta.en.etiqueta","Colector","Fecha.captura","Notas.captura","Altitud","UTM","Sexo","Procedencia","Determino","Anho.determ"
712,"MNCN_Ent",239855,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","dentiventris",NA,"Gerstäcker, 1869","El Bonillo","El Bonillo",NA,"Albacete","Castilla-La Mancha","España","VII-41","Andréu","07/1941",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
722,"MNCN_Ent",239860,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","dentiventris",NA,"Gerstäcker, 1869","Valbanera","Anguiano",NA,"La Rioja","La Rioja","España","VIII-1921","Dusmet","08/1921",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
662,"MNCN_Ent",240426,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","dentiventris",NA,"Gerstäcker, 1869","Caravaca","Caravaca de la Cruz",NA,"Murcia","Murcia","España","VIII-50","Andreu","01/08/1950",NA,NA,NA,"macho",NA,"F. J. Ortiz Sánchez",2003
723,"MNCN_Ent",240521,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","gravidula",NA,"Gerstäcker, 1869","Escorial","San Lorenzo de El Escorial",NA,"Madrid","Madrid","España","20-6-4","Dusmet","20/06/1904",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
724,"MNCN_Ent",240520,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","gravidula",NA,"Gerstäcker, 1869","Baños","Baños de Montemayor",NA,"Cáceres","Extremadura","España","VI-07","Dusmet","06/1907",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
762,"MNCN_Ent",240428,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(14-25)-VII-88","Nieves & Rey","14-25/07/1988","Trampa Malaise","1480 m.",NA,"hembra",NA,"F. J. Ortiz Sánchez",2004
770,"MNCN_Ent",240429,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(14-25)-VII-88","Nieves & Rey","14-25/07/1988","Trampa Malaise","1480 m.",NA,"hembra",NA,"F. J. Ortiz Sánchez",2004
767,"MNCN_Ent",240432,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(16-23)-V-1991","Nieves & Rey","16-23/05/1991","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
766,"MNCN_Ent",240433,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(16-23)-V-1991","Nieves & Rey","16-23/05/1991","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
726,"MNCN_Ent",240450,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(16-24)-III-1992","Nieves & Rey","26-24/03/1992","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
764,"MNCN_Ent",240437,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(17-23)-VI-1991","Nieves & Rey","17-23/06/1991","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
729,"MNCN_Ent",240447,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(17-23)-VII-1991","Nieves & Rey","17-23/07/1991","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
763,"MNCN_Ent",240436,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(1-8)-VI-1991","Nieves & Rey","01-08/07/1991","Trampa Malaise","1480 m.",NA,"hembra",NA,"F. J. Ortiz Sánchez",2004
760,"MNCN_Ent",240435,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(1-8)-VI-1991","Nieves & Rey","01-08/07/1991","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
765,"MNCN_Ent",240434,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(1-8)-VII-1991","Nieves & Rey","01-08/07/1991","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
761,"MNCN_Ent",240439,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(24-30)-VI-1991","Nieves & Rey","24-30/06/1991","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
771,"MNCN_Ent",240438,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(24-30)-VI-1991","Nieves & Rey","24-30/06/1991","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
734,"MNCN_Ent",240446,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(24-31)-VII-1991","Nieves & Rey","24-31/07/1991","Trampa Malaise","1480 m.",NA,"hembra",NA,"F. J. Ortiz Sánchez",2004
728,"MNCN_Ent",240448,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(9-15)-VIII-1991","Nieves & Rey","09-15/08/1991","Trampa Malaise","1480 m.",NA,"hembra",NA,"F. J. Ortiz Sánchez",2004
768,"MNCN_Ent",240431,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(9-15)-VIII-91","Nieves & Rey","09-15/08/1991","Trampa Malaise","1480 m.",NA,"hembra",NA,"F. J. Ortiz Sánchez",2004
727,"MNCN_Ent",240449,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(9-16)-IX-1991","Nieves & Rey","09-16/09/1991","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
746,"MNCN_Ent",240440,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(9-16)-VI-1991","Nieves & Rey","09-16/07/1991","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
730,"MNCN_Ent",240445,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(9-16)-VII-1991","Nieves & Rey","09-16/07/1991","Trampa Malaise","1480 m.",NA,"hembra",NA,"F. J. Ortiz Sánchez",2004
749,"MNCN_Ent",240442,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(9-16)-VII-1991","Nieves & Rey","09-16/07/1991","Trampa Malaise","1480 m.",NA,"hembra",NA,"F. J. Ortiz Sánchez",2004
733,"MNCN_Ent",240443,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(9-16)-VII-1991","Nieves & Rey","09-16/07/1991","Trampa Malaise","1480 m.",NA,"hembra",NA,"F. J. Ortiz Sánchez",2004
750,"MNCN_Ent",240441,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(9-16)-VII-1991","Nieves & Rey","09-16/07/1991","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
732,"MNCN_Ent",240444,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo (El Goloso) Madrid","El Pardo",NA,"Madrid","Madrid","España","(9-16)-VII-1991","Nieves & Rey","09-16/07/1991","Trampa Malaise","1480 m.",NA,"hembra",NA,"F. J. Ortiz Sánchez",2004
751,"MNCN_Ent",240457,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Madrid","Madrid",NA,"Madrid","Madrid","España","12-6-904","G. Mercet","12/06/1904",NA,NA,NA,"hembra","Colección Gª Mercet","F. J. Ortiz Sánchez",2003
769,"MNCN_Ent",240430,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","18-25/VIII-89","Nieves & Rey","18-25/08/1989","Trampa Malaise","1480 m.",NA,"hembra",NA,"F. J. Ortiz Sánchez",2004
759,"MNCN_Ent",240466,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Piedra","Nuévalos",NA,"Zaragoza","Aragón","España","18-7-36","Dusmet","18/07/1936",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
742,"MNCN_Ent",240470,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Sierra de Guadarrama",NA,NA,NA,NA,"España","21-6-20","Dusmet","21/06/1920",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
725,"MNCN_Ent",240451,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo","El Pardo",NA,"Madrid","Madrid","España","24-6-36","Dusmet","24/06/1936",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
737,"MNCN_Ent",240455,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo","El Pardo",NA,"Madrid","Madrid","España","31-7-9","Dusmet","31/07/1909",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
731,"MNCN_Ent",240452,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo","El Pardo",NA,"Madrid","Madrid","España","5-7-27","Dusmet","05/07/1927",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
743,"MNCN_Ent",240471,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Sierra de Guadarrama / C. Ducal, Avila",NA,NA,"Ávila","Castilla y León","España","7-6-49","Dusmet","07/06/1949",NA,NA,NA,"macho",NA,"F. J. Ortiz Sánchez",2003
752,"MNCN_Ent",240459,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Madrid","Madrid",NA,"Madrid","Madrid","España","9-6-19","Dusmet","09/06/1919",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
753,"MNCN_Ent",240460,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","C. Campo","Madrid",NA,"Madrid","Madrid","España","Mayo","sin datos","05/1???",NA,NA,NA,"macho",NA,"F. J. Ortiz Sánchez",2003
747,"MNCN_Ent",240473,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Evora, Portugal","Evora",NA,"Évora",NA,"Portugal","sin datos","Dusmet","sin datos",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
738,"MNCN_Ent",240456,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","G. Mercet","1900-1917",NA,NA,NA,"hembra","Colección Gª Mercet","F. J. Ortiz Sánchez",2003
758,"MNCN_Ent",240465,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Sta. Cruz del Valle (Avila)","Santa Cruz del Valle",NA,"Ávila","Castilla y León","España","sin datos","G. Mercet","sin datos",NA,NA,NA,"hembra","Colección Gª Mercet","F. J. Ortiz Sánchez",2003
754,"MNCN_Ent",240461,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","Gogorza","1890-1900",NA,NA,NA,"macho",NA,"F. J. Ortiz Sánchez",2003
739,"MNCN_Ent",240467,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Huerta del Aguila","Huerta del Águila",NA,"Cáceres","Extremadura","España","sin datos","J. B. de Quiros","1919-1936",NA,NA,NA,"hembra",NA,"F. J. Ortiz Sánchez",2003
748,"MNCN_Ent",240458,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Madrid","Madrid",NA,"Madrid","Madrid","España","sin datos","Mercet","1900-1917",NA,NA,NA,"hembra",NA,"F. J. Ortiz Sánchez",2003
755,"MNCN_Ent",240462,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Aranjuez","Aranjuez",NA,"Madrid","Madrid","España","sin datos","Mercet","1903-1915",NA,NA,NA,"macho",NA,"F. J. Ortiz Sánchez",2003
756,"MNCN_Ent",240463,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Aranjuez","Aranjuez",NA,"Madrid","Madrid","España","sin datos","Mercet","1903-1915",NA,NA,NA,"hembra",NA,"F. J. Ortiz Sánchez",2003
745,"MNCN_Ent",240475,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Sas. de Segura, El Pardal","El Pardal","Molinicos","Albacete","Castilla-La Mancha","España","VI.1903","Escalera","06/1903",NA,NA,NA,"hembra",NA,"F. J. Ortiz Sánchez",2003
740,"MNCN_Ent",240468,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Baños","Baños de Montemayor",NA,"Cáceres","Extremadura","España","VI-07","Dusmet","06/1907",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
741,"MNCN_Ent",240469,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Baños","Baños de Montemayor",NA,"Cáceres","Extremadura","España","VI-07","Dusmet","06/1907",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
736,"MNCN_Ent",240454,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo","El Pardo",NA,"Madrid","Madrid","España","VI-904","Arias","06/1904",NA,NA,NA,"hembra",NA,"F. J. Ortiz Sánchez",2003
735,"MNCN_Ent",240453,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","El Pardo","El Pardo",NA,"Madrid","Madrid","España","VI-904","Arias","06/1904",NA,NA,NA,"macho",NA,"F. J. Ortiz Sánchez",2003
757,"MNCN_Ent",240464,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Arenas S. Pedro Prov. Avila","Arenas de San Pedro",NA,"Ávila","Castilla y León","España","VI-927","Fez. De Cordoba","06/1927",NA,NA,NA,"hembra",NA,"F. J. Ortiz Sánchez",2003
744,"MNCN_Ent",240474,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","mocsaryi",NA,"Friese, 1896","Bussaco","Mehalada",NA,"Aveiro",NA,"Portugal","VII-1921","Dusmet","07/1921",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
803,"MNCN_Ent",240486,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(1-6)-VI-1990","Nieves & Rey","01-06/06/1990","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
800,"MNCN_Ent",240481,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","(23-31)-V-1990","Nieves & Rey","23-31/05/1990","Trampa Malaise","1480 m.",NA,"hembra",NA,"F. J. Ortiz Sánchez",2004
784,"MNCN_Ent",240511,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Sierra de Guadarrama",NA,NA,NA,NA,"España","10-7-39","Dusmet","10/07/1939",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
791,"MNCN_Ent",240485,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","11-18/VIII-89","Nieves & Rey","11-18/08/1989","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
814,"MNCN_Ent",240483,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","11-18/VIII-89","Nieves & Rey","11-18/08/1989","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
801,"MNCN_Ent",240484,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","11-18/VIII-89","Nieves & Rey","11-18/08/1989","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
815,"MNCN_Ent",240482,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","El Ventorrillo, Madrid","Cercedilla",NA,"Madrid","Madrid","España","11-18/VIII-89","Nieves & Rey","11-18/08/1989","Trampa Malaise","1480 m.",NA,"macho",NA,"F. J. Ortiz Sánchez",2004
778,"MNCN_Ent",240501,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Vaciamadrid","Rivas-Vaciamadrid",NA,"Madrid","Madrid","España","12-6-25","Dusmet","12/06/1925",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
780,"MNCN_Ent",240500,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Madrid","Madrid",NA,"Madrid","Madrid","España","13-4-902","G. Mercet","13/04/1902",NA,NA,NA,"hembra","Colección Gª Mercet","F. J. Ortiz Sánchez",2003
795,"MNCN_Ent",240476,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Cutamilla","Moratilla de Henares","Sigüenza","Guadalajara","Castilla-La Mancha","España","16-7-11","Dusmet","16/07/1911","Monte de Cutamilla, finca particular en la pedanía de Moratilla de Henares, municipio de Sigüenza, Guadalajara",NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
798,"MNCN_Ent",240479,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","La Granja, Madrid","La Granja de San Ildefonso","Real Sitio de San Ildefonso","Segovia","Castilla y León","España","17.VI.1906","sin datos","17/06/1906",NA,NA,NA,"hembra","Colección Cabrera","F. J. Ortiz Sánchez",2003
773,"MNCN_Ent",240507,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Sierra de Guadarrama",NA,NA,NA,NA,"España","18-8-12","Dusmet","18/08/1912",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
776,"MNCN_Ent",240504,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Rivas","Rivas-Vaciamadrid",NA,"Madrid","Madrid","España","19-8-3","Dusmet","19/08/1903",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
799,"MNCN_Ent",240480,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Logroño","Logroño",NA,"La Rioja","La Rioja","España","19-9-21","Dusmet","19/09/1921",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
782,"MNCN_Ent",240509,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Sierra de Guadarrama",NA,NA,NA,NA,"España","23-9-34","Dusmet","23/09/1934",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
777,"MNCN_Ent",240503,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Vaciamadrid","Rivas-Vaciamadrid",NA,"Madrid","Madrid","España","25-7-31","Dusmet","25/07/1931",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
783,"MNCN_Ent",240510,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Sierra de Guadarrama",NA,NA,NA,NA,"España","25-7-33","Dusmet","25/07/1933",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
781,"MNCN_Ent",240502,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Vaciamadrid","Rivas-Vaciamadrid",NA,"Madrid","Madrid","España","25-8-31","Dusmet","25/08/1931",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
772,"MNCN_Ent",240508,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Sierra de Guadarrama",NA,NA,NA,NA,"España","26-6-35","Dusmet","26/06/1935",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
779,"MNCN_Ent",240514,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Cienpozuelos","Cienpozuelos",NA,"Madrid","Madrid","España","29-4-25","Dusmet","29/04/1925",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
793,"MNCN_Ent",240488,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Villaviciosa","Villaviciosa de Odón",NA,"Madrid","Madrid","España","30-4-35","Dusmet","30/04/1935",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
794,"MNCN_Ent",240519,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Ambel","Ambel",NA,"Zaragoza","Aragón","España","30-7-4","Dusmet","30/07/1904",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
804,"MNCN_Ent",240498,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Madrid","Madrid",NA,"Madrid","Madrid","España","3-8-00","Dusmet","03/08/1900",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
807,"MNCN_Ent",240491,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Río Alberche","Aldea del Fresno",NA,"Madrid","Madrid","España","8-6-7","Dusmet","08/06/1907",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
810,"MNCN_Ent",240494,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Escorial","San Lorenzo de El Escorial",NA,"Madrid","Madrid","España","8-9-12","Dusmet","08/09/1912",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
775,"MNCN_Ent",240505,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Montarco","Rivas-Vaciamadrid",NA,"Madrid","Madrid","España","8-9-8","Dusmet","08/09/1908",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
774,"MNCN_Ent",240506,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Montarco","Rivas-Vaciamadrid",NA,"Madrid","Madrid","España","sin datos","Arias","1903-1916",NA,NA,NA,"hembra",NA,"F. J. Ortiz Sánchez",2003
806,"MNCN_Ent",240490,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Villaverde","Madrid",NA,"Madrid","Madrid","España","sin datos","Arias","1905-1908",NA,NA,NA,"macho",NA,"F. J. Ortiz Sánchez",2003
802,"MNCN_Ent",240487,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Moraleja","Moraleja de En medio",NA,"Madrid","Madrid","España","sin datos","Callejo","sin datos",NA,NA,NA,"macho",NA,"F. J. Ortiz Sánchez",2003
792,"MNCN_Ent",240512,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Chinchón","Chinchón",NA,"Madrid","Madrid","España","sin datos","Dusmet","1891-1909",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
785,"MNCN_Ent",240518,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Evora, Portugal","Évora",NA,"Évora",NA,"Portugal","sin datos","Dusmet","sin datos",NA,NA,NA,"hembra","Colección Dusmet","F. J. Ortiz Sánchez",2003
786,"MNCN_Ent",240513,1,"Anthophoridae","Xylocopinae","Ceratina","Euceratina","nigrolabiata",NA,"Friese, 1896","Chinchón","Chinchón",NA,"Madrid","Madrid","España","sin datos","Dusmet","1891-1909",NA,NA,NA,"macho","Colección Dusmet","F. J. Ortiz Sánchez",2003
