http://www.atlashymenoptera.net/page.aspx?id=169
Accessed 21/8/2020
Year	Latitude	Longitude	Authors	Pub_year	Source
    	47.0256	13.0261	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.75864	15.93401	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.93856	15.93724	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.75864	15.93401	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.75864	15.93401	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.02076	12.76311	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.02076	12.76311	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.02076	12.76311	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.01532	12.50019	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.01532	11.49981	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.75864	15.93401	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.02076	11.23689	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.57625	16.19669	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58242	15.13298	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58057	14.33512	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58242	14.86702	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.04254	15.13163	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.49905	14.08779	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.50083	14.3484	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.49905	14.08779	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.49905	14.08779	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.50083	14.3484	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.57872	14.0692	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.01532	11.49981	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58242	15.13298	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.49905	14.08779	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58057	14.33512	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.66586	13.03924	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.66586	13.03924	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.66586	13.03924	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.66586	13.03924	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.66586	13.03924	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.66586	13.03924	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.49014	13.30616	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.66586	13.03924	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.67005	13.30055	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58057	14.33512	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.66586	13.03924	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58057	14.33512	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58057	14.33512	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58057	14.33512	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.66586	13.03924	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.50083	14.3484	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.02076	12.76311	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.50202	14.60903	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.03346	13.55227	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.04193	14.60511	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.74934	13.26571	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.0256	10.9739	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.50202	14.60903	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.49014	13.30616	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.66586	13.03924	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.50202	14.60903	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.03649	10.18457	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.66586	13.03924	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.57872	14.0692	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.54853	11.79089	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58242	15.13298	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58242	15.13298	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58057	15.66488	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.57872	14.0692	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.54853	11.79089	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.72826	12.19952	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.04073	14.34186	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58242	15.13298	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	46.50083	14.3484	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.57872	15.9308	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58242	15.13298	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.57317	13.53746	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.57625	13.80331	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.5818	14.60106	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
    	47.58242	15.13298	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.48146	9.40594	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.77915	9.9004	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	53.69517	9.75723	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.64975	12.25572	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.65572	12.51682	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.66201	8.8642	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.64975	12.25572	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.11596	7.79083	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.84193	8.86372	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.75658	12.55703	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.49371	13.56666	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.67363	13.56191	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.93856	8.06276	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.76641	7.07101	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.94168	8.5983	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.29585	16.21341	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.29269	16.48298	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.65572	12.51682	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.48019	8.32345	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.59398	7.58975	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.47828	9.94714	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.4821	9.13532	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.48019	9.67655	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.47828	9.94714	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.47573	10.2177	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	49.02184	9.13677	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.48019	9.67655	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	49.73941	9.6939	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	49.56152	8.86173	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	49.56152	9.13827	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	49.38098	9.4133	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	49.38163	9.13777	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	49.38163	9.13777	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	49.38098	9.4133	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	49.19978	9.68632	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.48019	9.67655	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.65572	12.51682	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	49.02184	9.13677	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.12224	9.13437	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	49.02184	9.13677	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.84	9.68139	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.83226	10.49884	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.84	9.68139	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.84193	8.86372	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.84193	9.13628	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.64975	12.25572	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.12224	8.86563	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.11596	7.79083	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.94231	8.8661	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.19512	11.50825	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.75864	8.06599	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.3061	13.05213	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.58057	9.66488	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	39.28896	16.50735	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.04193	15.39489	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.75616	7.79919	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.75616	10.20081	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.0569	13.85701	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.39687	11.42741	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.57625	16.19669	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.04193	15.39489	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.48146	9.40594	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.04193	15.39489	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.8741	10.39256	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.52188	9.37749	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.57625	16.19669	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.52188	9.37749	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.04193	15.39489	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.75616	7.79919	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.94231	8.8661	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.04193	15.39489	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.3061	13.05213	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.49014	13.30616	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.31023	13.31172	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.31377	13.57137	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.48146	8.59406	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	49.02119	9.41031	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.48019	8.32345	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.12036	9.67182	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.58242	15.13298	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.30027	9.67417	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.30027	9.67417	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.30154	9.40451	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.30217	9.13484	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.30217	8.86516	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.30154	9.40451	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.30217	9.13484	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.22189	8.60377	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.66137	8.59262	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.8741	10.39256	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.147	10.87547	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.7605	8.33283	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.94043	9.66948	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.58057	8.33512	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.93606	7.79503	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	39.28896	16.50735	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.58057	8.33512	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	39.83456	16.05177	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.7605	8.33283	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.147	10.87547	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.4821	9.13532	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.12224	8.86563	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.94231	15.1339	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	50.25665	6.61519	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.66109	11.222	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.48599	10.95428	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.46997	11.73522	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.49371	10.43334	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.49371	10.43334	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.48124	11.21467	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.46997	11.73522	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.29608	11.46687	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.48124	11.21467	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.83552	11.49146	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.22212	6.83477	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.01532	11.49981	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	42.17622	13.91032	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.94168	15.4017	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.46997	11.73522	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.48124	11.21467	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.48599	10.95428	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.46997	11.73522	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.30138	11.2074	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.49371	10.43334	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.13676	10.16513	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.41059	7.33874	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.69077	7.35945	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.48124	11.21467	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.30138	11.2074	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.94166	11.19308	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.12152	11.20021	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.11039	11.71737	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.13032	10.68277	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.94632	10.93523	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.31023	10.68828	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.94231	15.1339	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.12621	10.94152	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.93642	11.45086	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.93642	11.45086	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.83552	11.49146	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.94166	11.19308	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.15685	7.87453	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.94166	11.19308	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.48124	11.21467	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.76641	10.92899	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.76178	11.18602	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.76178	11.18602	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	42.52294	12.9304	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.94166	11.19308	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.48124	11.21467	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.59053	7.33344	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.59053	7.33344	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.94632	10.93523	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.9306	11.70857	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.70192	9.37866	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.04254	15.13163	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.96088	8.35476	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.05408	7.60308	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.86232	6.84831	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.8668	7.1013	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.8668	7.1013	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.8668	7.1013	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.8668	7.1013	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.33081	7.36952	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.8668	7.1013	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.41059	7.33874	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.87073	7.35435	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.2369	7.85341	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.76641	7.07101	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.83549	10.22639	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	47.57872	15.9308	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.84193	9.13628	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.83549	10.22639	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.84193	9.13628	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.66137	8.59262	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.66201	9.1358	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.66201	9.1358	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.87073	7.35435	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.70192	9.37866	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.11625	11.45882	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.15412	7.62449	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.49371	10.43334	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.31377	10.42863	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.8668	7.1013	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.14087	8.35266	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.8668	7.1013	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.96263	9.12905	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.96263	9.12905	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.41688	10.15023	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.41059	7.33874	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	44.70192	9.37866	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	48.12036	14.32818	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.48599	13.04572	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.48599	13.04572	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	46.31377	10.42863	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.05408	7.60308	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.77915	8.0996	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.77915	8.0996	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.59916	8.10248	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.59916	8.10248	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.42203	8.61656	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	45.06255	8.87299	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	43.24286	-5.09382	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	50.81024	19.43876	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	43.05288	-6.42154	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0   	43.05288	-6.42154	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0000	46.29018	6.27375	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0000	46.49905	9.91221	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0000	46.64975	6.25572	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
0000	46.31377	7.57137	Rasmont & Iserbyt	09.XII.2013	www.atlashymenoptera.net
