"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..GPS;.~10km)","Year","month","day","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Local_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,1,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13158",NA,1252,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,1,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13189",NA,1407,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,12,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13318",NA,2118,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,15,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13340",NA,2291,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,15,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13341",NA,2292,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,15,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13342",NA,2303,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,15,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13345",NA,2325,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,15,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13346",NA,2326,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,15,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13347",NA,2327,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,15,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13348",NA,2337,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,15,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13353",NA,2389,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,20,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13367",NA,2472,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,20,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13377",NA,2560,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,20,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13378",NA,2561,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico del Nevero ladera norte",40.9799,-3.8506,"GPS",2011,7,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.13465",NA,2844,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12637",NA,8,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12638",NA,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12639",NA,16,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12640",NA,17,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12641",NA,18,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12642",NA,19,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12644",NA,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12645",NA,24,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12646",NA,28,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12647",NA,29,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12648",NA,30,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12649",NA,31,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12650",NA,32,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12651",NA,33,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12652",NA,34,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12653",NA,35,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12654",NA,36,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12655",NA,39,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12656",NA,40,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12657",NA,41,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12658",NA,43,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12659",NA,44,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12660",NA,46,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12661",NA,47,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,14,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12662",NA,50,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12755",NA,235,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12756",NA,238,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12757",NA,239,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12760",NA,246,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12762",NA,248,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12764",NA,251,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12765",NA,253,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12766",NA,254,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12767",NA,255,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12768",NA,256,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12772",NA,265,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12777",NA,288,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12778",NA,293,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12779",NA,294,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12782",NA,303,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12787",NA,315,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12788",NA,317,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12789",NA,319,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12790",NA,320,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12791",NA,322,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,21,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12793",NA,331,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12795",NA,343,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12798",NA,347,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12799",NA,348,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12800",NA,349,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12801",NA,350,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12803",NA,355,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12804",NA,357,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12805",NA,358,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12806",NA,359,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12808",NA,363,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12810",NA,365,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12811",NA,366,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12812",NA,367,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12813",NA,368,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12814",NA,369,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12815",NA,372,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12816",NA,373,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12817",NA,374,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12818",NA,375,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12820",NA,377,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
"Lasioglossum","leucopus",NA,"Spain","Madrid","Pico Dos Hermanas",40.8356,-3.9667,"GPS",2011,6,22,"Carlos Lara-Romero, Javier Morente-López, José Iriondo","Concepción Ornosa",NA,NA,NA,NA,"10.1111/1365-2435.12821",NA,379,"Carlos Lara-Romero, Javier Morente-López, José Iriondo",NA,NA
