Published by;Author;Reference.doi;Local_id;Family;Genus;Species;Subspecies;Sex;Individuals;collector;taxonomist;m_plant_genus;m_plant_species;Other plants;Day;Month;Year;Start.date;End.date;Altitude (m);UTM;Latitude;Longitude;Coordinate.precision;Location;Province;Country;Notes;editor
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Chrysotoxum;Chrysotoxum intermedium;;;;J. Herrera;Marcos, M. A.;Smilax;Smilax aspera;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Lathyrophtalmus;Lathyrophtalmus aeneus;;;;J. Herrera;Marcos, M. A.;Halimium;Halimium commutatum;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Lathyrophtalmus;Lathyrophtalmus aeneus;;;;J. Herrera;Marcos, M. A.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Lathyrophtalmus;Lathyrophtalmus quinquelineatus;;;;J. Herrera;Marcos, M. A.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Lathyrophtalmus;Lathyrophtalmus quinquelineatus;;;;J. Herrera;Marcos, M. A.;Calluna;Calluna vulgaris;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Melanostoma;Melanostoma mellinum;;;;J. Herrera;Marcos, M. A.;Smilax;Smilax aspera;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Metasyrphus;Metasyrphus corollae;;;;J. Herrera;Marcos, M. A.;Rosmarinus;Rosmarinus officinalis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Metasyrphus;Metasyrphus corollae;;;;J. Herrera;Marcos, M. A.;Osyris;Osyris quadripartita;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Metasyrphus;Metasyrphus corollae;;;;J. Herrera;Marcos, M. A.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Metasyrphus;Metasyrphus corollae;;;;J. Herrera;Marcos, M. A.;Smilax;Smilax aspera;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Metasyrphus;Metasyrphus corollae;;;;J. Herrera;Marcos, M. A.;Ulex;Ulex minor;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Sphaerophoria;Sphaerophoria scripta;;;;J. Herrera;Marcos, M. A.;Cistus;Cistus salvifolius;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Sphaerophoria;Sphaerophoria scripta;;;;J. Herrera;Marcos, M. A.;Thymus;Thymus mastichina;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Sphaerophoria;Sphaerophoria scripta;;;;J. Herrera;Marcos, M. A.;Helichrysum;Helichrysum picardii;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Sphaerophoria;Sphaerophoria scripta;;;;J. Herrera;Marcos, M. A.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Sphaerophoria;Sphaerophoria scripta;;;;J. Herrera;Marcos, M. A.;Calluna;Calluna vulgaris;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Sphaerophoria;Sphaerophoria rueppelli;;;;J. Herrera;Marcos, M. A.;Thymus;Thymus mastichina;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Syrphidae;Syritta;Syritta pipiens;;;;J. Herrera;Marcos, M. A.;Asparagus;Asparagus aphyllus;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Paragus;Paragus tibialis;;;;J. Herrera;Marcos, M. A.;Helichrysum;Helichrysum picardii;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;;Volucella;Volucella elegans;;;;J. Herrera;Marcos, M. A.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Andrenidae;Andrena;Andrena bicolor;;;;J. Herrera;Asensio, E.;Rosmarinus;Rosmarinus officinalis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;subsp. nigrosterna. Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Andrenidae;Andrena;Andrena bimaculata;;;;J. Herrera;Asensio, E.;Osyris;Osyris quadripartita;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Andrenidae;Andrena;Andrena assimilis;;;;J. Herrera;Asensio, E.;Rubus;Rubus ulmifolius;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;subsp. gallica. Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Andrenidae;Andrena;Andrena hispania;;;;J. Herrera;Asensio, E.;Rosmarinus;Rosmarinus officinalis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Andrenidae;Andrena;Andrena hispania;;;;J. Herrera;Asensio, E.;Armeria;Armeria velutina;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Andrenidae;Andrena;Andrena hispania;;;;J. Herrera;Asensio, E.;Rubus;Rubus ulmifolius;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Andrenidae;Andrena;Andrena hispania;;;;J. Herrera;Asensio, E.;Thymus;Thymus mastichina;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Andrenidae;Andrena;Andrena nigroaenea;;;;J. Herrera;Asensio, E.;Cistus;Cistus salvifolius;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Andrenidae;Andrena;Andrena nigroaenea;;;;J. Herrera;Asensio, E.;Cistus;Cistus libanotis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Andrenidae;Andrena;Andrena squalida;;;;J. Herrera;Asensio, E.;Rosmarinus;Rosmarinus officinalis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Andrenidae;Andrena;Andrena squalida;;;;J. Herrera;Asensio, E.;Halimium;Halimium commutatum;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Andrenidae;Andrena;Andrena sp.;;;;J. Herrera;Asensio, E.;Cistus;Cistus salvifolius;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Andrenidae;Panurgus;Panurgus sp.;;;;J. Herrera;Asensio, E.;Cistus;Cistus salvifolius;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Amegilla;Amegilla fasciata;;;;J. Herrera;Asensio, E.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Amegilla;Amegilla fasciata;;;;J. Herrera;Asensio, E.;Myrtus;Myrtus communis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Amegilla;Amegilla fasciata;;;;J. Herrera;Asensio, E.;Erica;Erica ciliaris;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Amegilla;Amegilla fasciata;;;;J. Herrera;Asensio, E.;Asparagus;Asparagus aphyllus;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Amegilla;Amegilla quadrifasciata;;;;J. Herrera;Asensio, E.;Lonicera;Lonicera periclymenum;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Amegilla;Amegilla quadrifasciata;;;;J. Herrera;Asensio, E.;Erica;Erica ciliaris;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Anthophora;Anthophora acervorum;;;;J. Herrera;Asensio, E.;Lavandula;Lavandula stoechas;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Anthophora;Anthophora dispar;;;;J. Herrera;Asensio, E.;Rosmarinus;Rosmarinus officinalis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Anthophora;Anthophora dispar;;;;J. Herrera;Asensio, E.;Lavandula;Lavandula stoechas;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Anthophora;Anthophora sp.;;;;J. Herrera;Asensio, E.;Stauracanthus;Stauracanthus genistoides;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Epeolus;Epeolus fallax;;;;J. Herrera;Asensio, E.;Calluna;Calluna vulgaris;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Eucera;Eucera hispaliensis;;;;J. Herrera;Asensio, E.;Lavandula;Lavandula stoechas;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Ceratina;Ceratina cucurbitina;;;;J. Herrera;Asensio, E.;Lavandula;Lavandula stoechas;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Ceratina;Ceratina cucurbitina;;;;J. Herrera;Asensio, E.;Cistus;Cistus salvifolius;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Ceratina;Ceratina cucurbitina;;;;J. Herrera;Asensio, E.;Rubus;Rubus ulmifolius;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Ceratina;Ceratina cucurbitina;;;;J. Herrera;Asensio, E.;Thymus;Thymus mastichina;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Ceratina;Ceratina cucurbitina;;;;J. Herrera;Asensio, E.;Myrtus;Myrtus communis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Ceratina;Ceratina cucurbitina;;;;J. Herrera;Asensio, E.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Ceratina;Ceratina cucurbitina;;;;J. Herrera;Asensio, E.;Calluna;Calluna vulgaris;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Ceratina;Ceratina cyanea;;;;J. Herrera;Asensio, E.;Helichrysum;Helichrysum picardii;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Ceratina;Ceratina cyanea;;;;J. Herrera;Asensio, E.;Asparagus;Asparagus aphyllus;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Ceratina;Ceratina cyanea;;;;J. Herrera;Asensio, E.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Ceratina;Ceratina cyanea;;;;J. Herrera;Asensio, E.;Erica;Erica ciliaris;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Ceratina;Ceratina mocsaryi;;;;J. Herrera;Asensio, E.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Ceratina;Ceratina mocsaryi;;;;J. Herrera;Asensio, E.;Erica;Erica ciliaris;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Ceratina;Ceratina mocsaryi;;;;J. Herrera;Asensio, E.;Rosmarinus;Rosmarinus officinalis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Nomada;Nomada mutabilis;;;;J. Herrera;Asensio, E.;Rosmarinus;Rosmarinus officinalis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Tetralonia;Tetralonia berlandi;;;;J. Herrera;Asensio, E.;Lavandula;Lavandula stoechas;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Tetralonia;Tetralonia berlandi;;;;J. Herrera;Asensio, E.;Rosmarinus;Rosmarinus officinalis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Xylocopa;Xylocopa cantabrita;;;;J. Herrera;Asensio, E.;Rosmarinus;Rosmarinus officinalis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Xylocopa;Xylocopa cantabrita;;;;J. Herrera;Asensio, E.;Rubus;Rubus ulmifolius;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Xylocopa;Xylocopa cantabrita;;;;J. Herrera;Asensio, E.;Cistus;Cistus libanotis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Xylocopa;Xylocopa cantabrita;;;;J. Herrera;Asensio, E.;Lonicera;Lonicera periclymenum;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Xylocopa;Xylocopa cantabrita;;;;J. Herrera;Asensio, E.;Erica;Erica ciliaris;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Xylocopa;Xylocopa cantabrita;;;;J. Herrera;Asensio, E.;Calluna;Calluna vulgaris;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Xylocopa;Xylocopa cantabrita;;;;J. Herrera;Asensio, E.;Daphne;Daphne gnidium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Xylocopa;Xylocopa violacea;;;;J. Herrera;Asensio, E.;Lonicera;Lonicera periclymenum;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Apis;Apis mellifera;;;;J. Herrera;Asensio, E.;Ulex;Ulex parviflorus;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Apis;Apis mellifera;;;;J. Herrera;Asensio, E.;Rosmarinus;Rosmarinus officinalis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Apis;Apis mellifera;;;;J. Herrera;Asensio, E.;Lavandula;Lavandula stoechas;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Apis;Apis mellifera;;;;J. Herrera;Asensio, E.;Halimium;Halimium commutatum;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Apis;Apis mellifera;;;;J. Herrera;Asensio, E.;Stauracanthus;Stauracanthus genistoides;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Apis;Apis mellifera;;;;J. Herrera;Asensio, E.;Phillyrea;Phillyrea angustifolia;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Apis;Apis mellifera;;;;J. Herrera;Asensio, E.;Cistus;Cistus salvifolius;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Apis;Apis mellifera;;;;J. Herrera;Asensio, E.;Cistus;Cistus libanotis;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Apis;Apis mellifera;;;;J. Herrera;Asensio, E.;Osyris;Osyris quadripartita;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Apis;Apis mellifera;;;;J. Herrera;Asensio, E.;Cytisus;Cytisus grandiflorus;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Apis;Apis mellifera;;;;J. Herrera;Asensio, E.;Halimium;Halimium halimifolium;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Apis;Apis mellifera;;;;J. Herrera;Asensio, E.;Rubus;Rubus ulmifolius;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Apis;Apis mellifera;;;;J. Herrera;Asensio, E.;Calluna;Calluna vulgaris;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Apis;Apis mellifera;;;;J. Herrera;Asensio, E.;Ulex;Ulex minor;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Bombus;Bombus lucorum;;;;J. Herrera;Asensio, E.;Lavandula;Lavandula stoechas;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Apidae;Bombus;Bombus lucorum;;;;J. Herrera;Asensio, E.;Rubus;Rubus ulmifolius;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Colletidae;Colletes;Colletes acutus;;;;J. Herrera;Asensio, E.;Armeria;Armeria velutina;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Colletidae;Colletes;Colletes acutus;;;;J. Herrera;Asensio, E.;Cistus;Cistus salvifolius;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
Journal of Ecology (1988), 76, 274-287;Herrera, J.;;;Colletidae;Colletes;Colletes acutus;;;;J. Herrera;Asensio, E.;Osyris;Osyris quadripartita;;NA;NA;1983;NA;NA;;;36.9625755;-6.42035071;;Doñana National Park;Huelva;Spain;Year from 1982-1984;Blake
