"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07815115,-2.81056621,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ajuga reptans","BC3_256","Ainhoa Magrach",NA,NA,"24_Magrach_68"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07816422,-2.81048576,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ajuga reptans","BC3_257","Ainhoa Magrach",NA,NA,"24_Magrach_69"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07803795,-2.81042509,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_258","Ainhoa Magrach",NA,NA,"24_Magrach_70"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07803835,-2.81034643,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_259","Ainhoa Magrach",NA,NA,"24_Magrach_71"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07803835,-2.81034643,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_260","Ainhoa Magrach",NA,NA,"24_Magrach_72"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07806896,-2.81041195,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_268","Ainhoa Magrach",NA,NA,"24_Magrach_73"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07811051,-2.81053705,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_272","Ainhoa Magrach",NA,NA,"24_Magrach_74"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07803531,-2.81039053,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_275","Ainhoa Magrach",NA,NA,"24_Magrach_75"
"Bombus",NA,"lapidarius",NA,"Spain","Bizkaia","Orozko",43.07818347,-2.81057035,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ajuga reptans","BC3_278","Ainhoa Magrach",NA,NA,"24_Magrach_76"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07811619,-2.81052751,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Ajuga reptans","BC3_281","Ainhoa Magrach",NA,NA,"24_Magrach_77"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07807859,-2.81045425,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_283","Ainhoa Magrach",NA,NA,"24_Magrach_78"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07810352,-2.81052931,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_284","Ainhoa Magrach",NA,NA,"24_Magrach_79"
"Bombus",NA,"pascuorum",NA,"Spain","Bizkaia","Orozko",43.07803531,-2.81039053,"<1km",2020,"05","25",NA,NA,"Paula Dominguez","Paula Dominguez",0,0,0,1,NA,"Vicia pyrenaica","BC3_286","Ainhoa Magrach",NA,NA,"24_Magrach_80"
